 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
   47.3288,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.3709,      7.87,    -99.00,    -99.00,      6.95,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.4125,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.4545,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.4958,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.5375,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.5795,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.6210,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.6625,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.7045,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.7461,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.7877,      7.85,    -99.00,    -99.00,      6.91,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.8292,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.8709,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.9129,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.9544,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   47.9960,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.0382,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.0795,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.1211,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.1632,      7.84,    -99.00,    -99.00,      6.95,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.2045,      7.84,    -99.00,    -99.00,      6.92,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.2463,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.2882,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.3295,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.3714,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.4130,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.4552,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.4964,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.5380,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.5802,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.6215,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.6632,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.7052,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.7470,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.7886,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.8300,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.8718,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.9136,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.9552,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   48.9971,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.0388,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.0804,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.1221,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.1637,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.2056,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.2470,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.2890,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.3304,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.3722,      7.85,    -99.00,    -99.00,      6.91,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.4137,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.4556,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.4972,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.5389,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.5806,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.6222,      7.87,    -99.00,    -99.00,      6.95,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.6641,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.7058,      7.86,    -99.00,    -99.00,      6.91,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.7475,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.7895,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.8309,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.8729,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.9146,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.9558,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   49.9976,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.0394,      7.88,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.0813,      7.88,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.1233,      7.88,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.1646,      7.88,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.2066,      7.88,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.2480,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.2896,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.3316,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.3730,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.4146,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.4566,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.4982,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.5403,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.5816,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.6232,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.6653,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.7066,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.7481,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.7899,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.8316,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.8737,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.9154,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.9570,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   50.9990,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.0403,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.0823,      7.85,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.1235,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.1653,      7.84,    -99.00,    -99.00,      6.91,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.2073,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.2486,      7.84,    -99.00,    -99.00,      6.96,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.2906,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.3322,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.3740,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.4157,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.4573,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.4991,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.5410,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.5823,      7.84,    -99.00,    -99.00,      6.92,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.6242,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.6659,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.7073,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.7492,      7.84,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.7906,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.8324,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.8743,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.9164,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.9580,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   51.9998,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.0410,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.0830,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.1245,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.1660,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.2080,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.2497,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.2911,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.3328,      7.83,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.3745,      7.83,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.4166,      7.84,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.4580,      7.85,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.4997,      7.88,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.5414,      7.94,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.5829,      8.03,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.6249,      8.10,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.6667,      8.11,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.7080,      8.09,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.7499,      8.03,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.7916,      7.98,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.8332,      7.95,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.8749,      7.93,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.9166,      7.90,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   52.9587,      7.89,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.0000,      7.90,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.0417,      7.90,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.0833,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.1250,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.1670,      7.86,    -99.00,    -99.00,      6.91,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.2085,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.2507,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.2920,      7.86,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.3335,      7.86,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.3756,      7.86,    -99.00,    -99.00,      6.96,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.4170,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.4591,      7.87,    -99.00,    -99.00,      6.94,      0.00,      0.00,    301.90,    340.05,    368.81,
   53.5005,      7.87,    -99.00,    -99.00,      6.93,      0.00,      0.00,    301.90,    340.05,    368.81,
