$Lewiston 2019 withdrawals YC 06/15/22,,,
",,,",,,
Julian Day,Fish Hatchery,Power Plant + River,Clear Creek Intake
300,2.6888679,2.8586962,0.9187878
300.042,2.6888679,2.8586962,1.2144662
300.083,2.6813967,2.8508288,1.750072
300.125,2.6963391,2.8665636,1.0225639
300.167,2.6888679,2.8586962,1.5384446
300.208,2.6813967,2.8508288,3.8781754
300.25,2.6888679,2.8586962,40.7506416
300.292,2.6888679,2.8586962,40.7134271
300.333,2.6888679,2.8586962,3.0017527
300.375,2.6888679,2.8586962,1.2431907
300.417,2.6888679,2.8586962,0.9127033
300.458,2.6813967,2.8508288,0.7017268
300.5,2.6888679,2.8586962,1.0832108
300.542,2.6888679,2.8586962,1.0556183
300.583,2.6813967,2.8508288,1.0771263
300.625,2.6963391,2.8665636,4.2288973
300.667,2.6888679,2.8586962,47.2856776
300.708,2.6813967,2.8508288,49.3705952
300.75,2.6888679,2.8586962,49.2200958
300.792,2.6888679,2.8586962,50.0026474
300.833,2.6888679,2.8586962,49.1781835
300.875,2.6888679,2.8586962,46.6252688
300.917,2.6888679,2.8586962,3.3560687
300.958,2.6888679,2.8586962,0.9697561
301,2.6813967,2.8508288,0.6609748
301.042,2.6888679,2.8586962,0.9612095
301.083,2.6888679,2.8586962,1.0836636
301.125,2.6888679,2.8586962,0.9553797
301.167,2.6813967,2.8508288,1.0279409
301.208,2.6888679,2.8586962,3.4730892
301.25,2.6888679,2.8586962,37.8693337
301.292,2.6888679,2.8586962,37.6577346
301.333,2.6888679,2.8586962,2.7481281
301.375,2.6888679,2.8586962,0.7195558
301.417,2.6813967,2.8508288,0.8828751
301.458,2.6888679,2.8586962,0.7565156
301.5,2.6888679,2.8586962,0.5813952
301.542,2.6888679,2.8586962,0.7893719
301.583,2.6888679,2.8586962,0.8246054
301.625,2.6888679,2.8586962,3.4916823
301.667,2.6888679,2.8586962,43.8578118
301.708,2.6813967,2.8508288,45.6574654
301.75,2.6888679,2.8586962,45.2821508
301.792,2.6888679,2.8586962,45.3225066
301.833,2.6888679,2.8586962,45.6246091
301.875,2.6888679,2.8586962,42.9719935
301.917,2.6813967,2.8508288,3.723431
301.958,2.6888679,2.8586962,3.4186683
302,2.6888679,2.8586962,16.4128397
302.042,2.6888679,2.8586962,17.7446094
302.083,2.6888679,2.8586962,15.8599426
302.125,2.6888679,2.8586962,16.1364619
302.167,2.6888679,2.8586962,17.9002877
302.208,2.6813967,2.8508288,48.5319247
302.25,2.6888679,2.8586962,48.4299598
302.292,2.6888679,2.8586962,49.8619398
302.333,2.6888679,2.8586962,46.7881636
302.375,2.6888679,2.8586962,2.8562058
302.417,2.6888679,2.8586962,0.6526829
302.458,2.6813967,2.8508288,1.2084383
302.5,2.6963391,2.8665636,1.3032716
302.542,2.6813967,2.8508288,0.7684016
302.583,2.6888679,2.8586962,1.3245532
302.625,2.6888679,2.8586962,0.684577
302.667,2.6888679,2.8586962,3.4890221
302.708,2.6813967,2.8508288,37.6696772
302.75,2.6888679,2.8586962,38.6803551
302.792,2.6888679,2.8586962,38.8090635
302.833,2.6888679,2.8586962,38.0571042
302.875,2.6888679,2.8586962,4.5334053
302.917,2.6888679,2.8586962,1.3406276
302.958,2.6888679,2.8586962,1.1460651
303,2.6813967,2.8508288,1.2541711
303.042,2.6888679,2.8586962,0.9078074
303.083,2.6888679,2.8586962,0.9642659
303.125,2.6888679,2.8586962,1.3019132
303.167,2.6888679,2.8586962,0.9297682
303.208,2.6888679,2.8586962,4.0423437
303.25,2.6888679,2.8586962,47.5426699
303.292,2.6813967,2.8508288,47.0175917
303.333,2.6888679,2.8586962,5.0416733
303.375,2.6888679,2.8586962,3.4967197
303.417,2.6888679,2.8586962,1.0380157
303.458,2.6888679,2.8586962,0.5266913
303.5,2.6813967,2.8508288,0.5373038
303.542,2.6888679,2.8586962,0.5776596
303.583,2.6888679,2.8586962,0.7339039
303.625,2.6888679,2.8586962,0.8800734
303.667,2.6888679,2.8586962,3.8924386
303.708,2.6888679,2.8586962,47.4532702
303.75,2.6888679,2.8586962,49.3151838
303.792,2.6813967,2.8508288,49.0796712
303.833,2.6888679,2.8586962,49.3060712
303.875,2.6888679,2.8586962,46.9526432
303.917,2.6888679,2.8586962,3.5475182
303.958,2.6888679,2.8586962,0.9901038
304,2.6813967,2.8508288,0.6889918
304.042,2.6888679,2.8586962,0.6246659
304.083,2.6888679,2.8586962,0.719103
304.125,2.6888679,2.8586962,0.6073463
304.167,2.6888679,2.8586962,0.8126628
304.208,2.6888679,2.8586962,3.6525678
304.25,2.6888679,2.8586962,44.0274986
304.292,2.6888679,2.8586962,43.4272839
304.333,2.6813967,2.8508288,3.003196
304.375,2.6888679,2.8586962,0.6498529
304.417,2.6888679,2.8586962,0.5889796
304.458,2.6888679,2.8586962,0.5683772
304.5,2.6888679,2.8586962,0.6284298
304.542,2.6888679,2.8586962,0.6614559
304.583,2.6813967,2.8508288,0.773439
304.625,2.6888679,2.8586962,0.7928245
304.667,2.6888679,2.8586962,4.0073932
304.708,2.6888679,2.8586962,47.3170623
304.75,2.6888679,2.8586962,49.4043571
304.792,2.6813967,2.8508288,49.3519172
304.833,2.6888679,2.8586962,49.4488164
304.875,2.6888679,2.8586962,46.8550648
304.917,2.6888679,2.8586962,3.1317063
304.958,2.6888679,2.8586962,0.6713043
305,2.6888679,2.8586962,0.9382299
305.042,2.6888679,2.8586962,0.7575061
305.083,2.6888679,2.8586962,0.8628953
305.125,2.6813967,2.8508288,0.5995355
305.167,2.6888679,2.8586962,0.5174372
305.208,2.6888679,2.8586962,3.7607021
305.25,2.6813967,2.8508288,43.9262695
305.292,2.6888679,2.8586962,44.0340359
305.333,2.6888679,2.8586962,3.2513304
305.375,2.6888679,2.8586962,0.7389696
305.417,2.6888679,2.8586962,1.0603444
305.458,2.6813967,2.8508288,0.8520564
305.5,2.6888679,2.8586962,0.7492708
305.542,2.6888679,2.8586962,0.7416581
305.583,2.6888679,2.8586962,0.7048398
305.625,2.6888679,2.8586962,0.9767179
305.667,2.6888679,2.8586962,3.9117109
305.708,2.6813967,2.8508288,47.2008059
305.75,2.6888679,2.8586962,49.2939305
305.792,2.6888679,2.8586962,49.5461967
305.833,2.6888679,2.8586962,49.4670699
305.875,2.6888679,2.8586962,47.0494292
305.917,2.6813967,2.8508288,2.9897818
305.958,2.6888679,2.8586962,0.760987
306,2.6888679,2.8586962,0.6647953
306.042,2.6888679,2.8586962,0.9723314
306.083,2.6888679,2.8586962,1.1704314
306.125,2.6813967,2.8508288,0.8855353
306.167,2.6888679,2.8586962,1.805823
306.208,2.6888679,2.8586962,4.4872197
306.25,2.6888679,2.8586962,43.7219718
306.292,2.6888679,2.8586962,43.8108338
306.333,2.6888679,2.8586962,3.3652096
306.375,2.6813967,2.8508288,0.9412297
306.417,2.6888679,2.8586962,1.0756264
306.458,2.6888679,2.8586962,0.6345143
306.5,2.6888679,2.8586962,0.7643264
306.542,2.6888679,2.8586962,0.6162042
306.583,2.6813967,2.8508288,0.6342313
306.625,2.6888679,2.8586962,0.6156099
306.667,2.6888679,2.8586962,4.265659
306.708,2.6888679,2.8586962,47.7158942
306.75,2.6888679,2.8586962,49.326051
306.792,2.6888679,2.8586962,49.3422386
306.833,2.6888679,2.8586962,49.5050485
306.875,2.6888679,2.8586962,47.4049055
306.917,2.6888679,2.8586962,3.7847005
306.958,2.6813967,2.8508288,1.3341469
307,2.6888679,2.8586962,0.7492708
307.042,4.02959455,4.26994645,1.4271407
307.083,5.3703212,5.6811967,2.1050106
307.125,2.6888679,2.8586962,1.4588084
307.167,2.6888679,2.8586962,1.3713614
307.208,2.6888679,2.8586962,2.0833894
307.25,2.6888679,2.8586962,5.2174163
307.292,2.6888679,2.8586962,40.8461824
307.333,2.6888679,2.8586962,40.540316
307.375,2.6888679,2.8586962,3.6602371
307.417,2.6813967,2.8508288,1.0539486
307.458,2.6888679,2.8586962,0.8647631
307.5,2.6888679,2.8586962,1.0350725
307.542,2.6888679,2.8586962,1.0405344
307.583,2.6813967,2.8508288,0.7054624
307.625,2.6888679,2.8586962,1.5024753
307.667,2.6888679,2.8586962,0.8248035
307.708,2.6888679,2.8586962,4.0070253
307.75,2.6888679,2.8586962,48.1440166
307.792,2.6888679,2.8586962,49.308222
307.833,2.6888679,2.8586962,49.6004761
307.875,2.6888679,2.8586962,49.2976095
307.917,2.6813967,2.8508288,46.9060331
307.958,2.6888679,2.8586962,3.3197881
308,2.6888679,2.8586962,1.3007246
308.042,2.6888679,2.8586962,0.9932451
308.083,2.6888679,2.8586962,0.702689
308.125,2.6888679,2.8586962,1.443583
308.167,2.6888679,2.8586962,0.9676902
308.208,2.6813967,2.8508288,3.8211226
308.25,2.6888679,2.8586962,37.9980421
308.292,2.6888679,2.8586962,49.3330128
308.333,2.6888679,2.8586962,49.4152526
308.375,2.6888679,2.8586962,49.2879026
308.417,2.6888679,2.8586962,37.8727014
308.458,2.6813967,2.8508288,2.8087467
308.5,2.6888679,2.8586962,0.5857817
308.542,2.6888679,2.8586962,0.7450824
308.583,2.6888679,2.8586962,0.9330793
308.625,2.6888679,2.8586962,0.8025597
308.667,2.6888679,2.8586962,0.7883814
308.708,2.6813967,2.8508288,4.6106643
308.75,2.6888679,2.8586962,47.8746289
308.792,2.6888679,2.8586962,49.7568902
308.833,2.6888679,2.8586962,49.5187174
308.875,2.6888679,2.8586962,49.6820933
308.917,2.6888679,2.8586962,47.0600417
308.958,2.6888679,2.8586962,3.405339
309,2.6813967,2.8508288,1.3848322
309.042,2.6888679,2.8586962,1.4347251
309.083,2.6888679,2.8586962,1.1318302
309.125,2.6888679,2.8586962,0.8693477
309.167,2.6888679,2.8586962,0.9396166
309.208,2.6813967,2.8508288,3.7245347
309.25,2.6888679,2.8586962,38.5805976
309.292,2.6888679,2.8586962,45.763647
309.333,2.6888679,2.8586962,46.038723
309.375,2.6888679,2.8586962,45.2408611
309.417,2.6888679,2.8586962,38.3511412
309.458,2.6888679,2.8586962,2.8040206
309.5,2.6813967,2.8508288,0.7059152
309.542,2.6888679,2.8586962,0.6968875
309.583,2.6888679,2.8586962,0.7513367
309.625,2.6888679,2.8586962,1.1400089
309.667,2.6888679,2.8586962,4.189815
309.708,2.6888679,2.8586962,47.692858
309.75,2.6888679,2.8586962,50.0130901
309.792,2.6888679,2.8586962,49.1186686
309.833,2.6888679,2.8586962,49.3499362
309.875,2.6813967,2.8508288,47.4768158
309.917,2.6888679,2.8586962,14.4768933
309.958,2.6888679,2.8586962,1.4395078
310,2.6888679,2.8586962,1.0508639
310.042,2.6888679,2.8586962,1.2611612
310.083,2.6888679,2.8586962,1.0941629
310.125,2.6888679,2.8586962,1.9459363
310.167,2.6813967,2.8508288,1.1694692
310.208,2.6888679,2.8586962,0.7375829
310.25,2.6888679,2.8586962,4.4462696
310.292,2.6813967,2.8508288,47.2545759
310.333,2.6888679,2.8586962,46.7749758
310.375,2.6888679,2.8586962,3.630324
310.417,2.6888679,2.8586962,0.9391638
310.458,2.6888679,2.8586962,1.684133
310.5,2.6888679,2.8586962,0.745139
310.542,2.6888679,2.8586962,1.1435464
310.583,2.6888679,2.8586962,0.6795113
310.625,2.6813967,2.8508288,3.9752444
310.667,2.6963391,2.8665636,47.6666522
310.708,2.6813967,2.8508288,49.2648664
310.75,2.6888679,2.8586962,49.3550585
310.792,2.6888679,2.8586962,49.2346986
310.833,2.6888679,2.8586962,49.2766958
310.875,2.6888679,2.8586962,47.1861748
310.917,2.6813967,2.8508288,3.0369862
310.958,2.6888679,2.8586962,0.6900672
311,2.6888679,2.8586962,0.8524243
311.042,2.6888679,2.8586962,0.7400167
311.083,2.6888679,2.8586962,0.5420582
311.125,2.6888679,2.8586962,1.0229601
311.167,2.6813967,2.8508288,0.8152947
311.208,2.6888679,2.8586962,1.6674643
311.25,2.6888679,2.8586962,4.3680484
311.292,2.6888679,2.8586962,47.5705454
311.333,2.6888679,2.8586962,49.4509389
311.375,2.6888679,2.8586962,47.0690411
311.417,2.6888679,2.8586962,3.3308817
311.458,2.6888679,2.8586962,1.6164677
311.5,2.6813967,2.8508288,1.1443105
311.542,2.6888679,2.8586962,0.8838939
311.583,2.6888679,2.8586962,0.9881511
311.625,2.6888679,2.8586962,4.0505507
311.667,2.6888679,2.8586962,40.8862552
311.708,2.6888679,2.8586962,42.4529715
311.75,2.6888679,2.8586962,49.3722932
311.792,2.6888679,2.8586962,49.5158591
311.833,2.6813967,2.8508288,49.3249756
311.875,2.6888679,2.8586962,47.577677
311.917,2.6888679,2.8586962,16.7645804
311.958,2.6888679,2.8586962,2.930182
312,2.6888679,2.8586962,0.8039181
312.042,2.6888679,2.8586962,0.9005909
312.083,2.6813967,2.8508288,0.7095942
312.125,2.6888679,2.8586962,0.8594993
312.167,2.6888679,2.8586962,0.6180437
312.208,2.6888679,2.8586962,1.4848727
312.25,2.6888679,2.8586962,5.8225269
312.292,2.6813967,2.8508288,47.6256738
312.333,2.6888679,2.8586962,46.557462
312.375,2.6888679,2.8586962,3.2143423
312.417,2.6888679,2.8586962,0.8741587
312.458,2.6888679,2.8586962,0.9998673
312.5,2.6888679,2.8586962,0.7688544
312.542,2.6888679,2.8586962,0.6717854
312.583,2.6888679,2.8586962,0.9259477
312.625,2.6813967,2.8508288,0.8288221
312.667,2.6888679,2.8586962,4.2749414
312.708,2.6888679,2.8586962,47.5724698
312.75,2.6888679,2.8586962,49.7970196
312.792,2.6888679,2.8586962,49.1630713
312.833,2.6813967,2.8508288,49.4348928
312.875,2.6888679,2.8586962,48.4832204
312.917,2.6888679,2.8586962,38.2319416
312.958,2.6888679,2.8586962,15.084183
313,2.6888679,2.8586962,13.4308121
313.042,2.6888679,2.8586962,2.1732985
313.083,2.6888679,2.8586962,0.9234573
313.125,2.6888679,2.8586962,1.0225922
313.167,2.6888679,2.8586962,1.3628714
313.208,2.6888679,2.8586962,1.2748301
313.25,2.6813967,2.8508288,4.0383534
313.292,2.6888679,2.8586962,43.6939831
313.333,2.6888679,2.8586962,43.4960529
313.375,2.6888679,2.8586962,2.9534163
313.417,2.6888679,2.8586962,1.270387
313.458,2.6888679,2.8586962,0.6540696
313.5,2.6813967,2.8508288,0.8214924
313.542,2.6888679,2.8586962,0.7164711
313.583,2.6888679,2.8586962,0.885224
313.625,2.6888679,2.8586962,0.640429
313.667,2.6888679,2.8586962,4.2499525
313.708,2.6888679,2.8586962,47.320996
313.75,2.6888679,2.8586962,49.246811
313.792,2.6888679,2.8586962,49.2056345
313.833,2.6813967,2.8508288,49.4901061
313.875,2.6888679,2.8586962,49.3274943
313.917,2.6888679,2.8586962,46.9272298
313.958,2.6888679,2.8586962,3.1692321
314,2.6888679,2.8586962,1.4691379
314.042,2.6888679,2.8586962,1.037478
314.083,2.6888679,2.8586962,0.7839949
314.125,2.6813967,2.8508288,1.193694
314.167,2.6888679,2.8586962,0.6032711
314.208,2.6888679,2.8586962,0.7885795
314.25,2.6888679,2.8586962,4.0651252
314.292,2.6813967,2.8508288,43.8765747
314.333,2.6888679,2.8586962,43.254852
314.375,2.6888679,2.8586962,3.1086701
314.417,2.6888679,2.8586962,1.020781
314.458,2.6888679,2.8586962,0.7481388
314.5,2.6813967,2.8508288,0.9190708
314.542,2.6888679,2.8586962,0.7270836
314.583,2.6888679,2.8586962,0.5712072
314.625,2.6888679,2.8586962,0.8302937
314.667,2.6888679,2.8586962,1.1337546
314.708,2.6813967,2.8508288,4.0709267
314.75,2.6888679,2.8586962,47.3726435
314.792,2.6888679,2.8586962,49.4477127
314.833,2.6888679,2.8303962,49.3873488
314.875,2.6888679,2.8586962,49.7962555
314.917,2.6888679,2.8586962,47.3863124
314.958,2.6888679,2.8586962,3.1498466
315,2.6888679,2.8586962,1.0448077
315.042,2.6813967,2.8508288,1.2049857
315.083,2.6888679,2.8586962,1.0317331
315.125,2.6888679,2.8586962,1.0967382
315.167,2.6888679,2.8586962,0.8857617
315.208,2.6888679,2.8586962,1.0359215
315.25,2.6888679,2.8586962,4.0261844
315.292,2.6888679,2.8586962,44.2763971
315.333,2.6813967,2.8508288,43.9611917
315.375,2.6888679,2.8586962,3.1377625
315.417,2.6888679,2.8586962,0.678068
315.458,2.6888679,2.8586962,0.6369764
315.5,2.6888679,2.8586962,0.8533299
315.542,2.6888679,2.8586962,0.828624
315.583,2.6813967,2.8508288,0.6219774
315.625,2.6888679,2.8586962,0.9637565
315.667,2.6888679,2.8586962,4.6039855
315.708,2.6888679,2.8586962,48.0493814
315.75,2.6813967,2.8508288,49.1938617
315.792,2.6888679,2.8586962,50.0766519
315.833,2.6888679,2.8586962,49.7423157
315.875,2.6888679,2.8586962,47.7186959
315.917,2.6888679,2.8586962,3.3630871
315.958,2.6888679,2.8586962,0.7835987
316,2.6888679,2.8586962,1.1129541
316.042,2.6813967,2.8508288,0.7939848
316.083,2.6888679,2.8586962,0.9049774
316.125,2.6888679,2.8586962,0.7485067
316.167,2.6888679,2.8586962,0.9967826
316.208,2.6888679,2.8586962,1.1312925
316.25,2.6888679,2.8586962,4.4206015
316.292,2.6888679,2.8586962,44.7713641
316.333,2.6888679,2.8586962,44.0185558
316.375,2.6813967,2.8508288,3.1430829
316.417,2.6888679,2.8586962,0.999273
316.458,2.6888679,2.8586962,0.8676497
316.5,2.6888679,2.8586962,1.0588445
316.542,2.6888679,2.8586962,1.2623498
316.583,2.6888679,2.8586962,0.981727
316.625,2.6888679,2.8586962,1.5425764
316.667,2.6888679,2.8586962,1.5568113
316.708,2.6813967,2.8508288,3.3423998
316.75,2.6888679,2.8586962,47.3973494
316.792,2.6888679,2.8586962,49.1741366
316.833,2.6888679,2.8586962,49.2834312
316.875,2.6888679,2.8586962,49.2874498
316.917,2.6813967,2.8508288,46.7390631
316.958,2.6888679,2.8586962,3.2220682
317,2.6888679,2.8586962,0.7562892
317.042,2.6888679,2.8586962,1.0314501
317.083,2.6888679,2.8586962,1.6917457
317.125,2.6888679,2.8586962,1.1355375
317.167,2.6888679,2.8586962,0.7243951
317.208,2.6888679,2.8586962,0.97918
317.25,2.6813967,2.8508288,3.9197764
317.292,2.6888679,2.8586962,44.0095564
317.333,2.6888679,2.8586962,44.0407713
317.375,2.6888679,2.8586962,3.6267016
317.417,2.6888679,2.8586962,0.7942678
317.458,2.6813967,2.8508288,0.615808
317.5,2.6888679,2.8586962,0.9864248
317.542,2.6888679,2.8586962,1.0416664
317.583,2.6888679,2.8586962,0.822115
317.625,2.6888679,2.8586962,0.7525819
317.667,2.6888679,2.8586962,2.003074
317.708,2.6888679,2.8586962,5.6494724
317.75,2.6888679,2.8586962,47.4701936
317.792,2.6813967,2.8508288,49.0819918
317.833,2.6888679,2.8586962,49.5285658
317.875,2.6888679,2.8586962,49.3855659
317.917,2.6888679,2.8586962,47.5339252
317.958,2.6888679,2.8586962,3.5177466
318,2.6813967,2.8508288,1.9179759
318.042,2.6888679,2.8586962,1.0011974
318.083,2.6888679,2.8586962,1.3874358
318.125,2.6888679,2.8586962,0.8578013
318.167,2.6888679,2.8586962,1.1627055
318.208,2.6888679,2.8586962,1.4355741
318.25,2.6888679,2.8586962,3.7902473
318.292,2.6813967,2.8508288,43.7879674
318.333,2.6888679,2.8586962,43.7006619
318.375,2.6888679,2.8586962,1.9030901
318.417,2.6888679,2.7800788,0.3852196
318.458,2.6888679,2.8586962,0.3962566
318.5,2.6813967,2.8508288,0.3951812
318.542,2.6888679,2.8586962,0.3962566
318.583,2.6888679,2.8586962,0.3962566
318.625,2.6813967,2.8508288,0.3951812
318.667,2.6963391,2.8665636,2.8097655
318.708,2.6813967,2.8508288,45.3136204
318.75,2.6888679,2.8586962,47.1558938
318.792,2.6888679,2.8586962,47.1471491
318.833,2.6888679,2.8586962,47.1316407
318.875,2.6888679,2.8586962,45.2074954
318.917,2.6813967,2.8508288,2.5567918
318.958,2.6888679,2.8586962,0.3962566
319,2.6888679,2.8586962,0.3962566
319.042,2.6888679,2.8586962,0.3962566
319.083,2.6888679,2.8586962,0.3962566
319.125,2.6813967,2.8508288,0.3951812
319.167,2.6888679,2.8586962,0.3962566
319.208,2.6888679,2.8586962,0.3962566
319.25,2.6888679,2.8586962,2.9058157
319.292,2.6888679,2.8586962,42.7241704
319.333,2.6888679,2.8586962,44.5829427
319.375,2.6813967,2.8508288,2.5162379
319.417,2.6888679,2.8586962,0.3962566
319.458,2.6888679,2.8586962,0.3962566
319.5,2.6888679,2.8586962,0.3962566
319.542,2.6888679,2.8586962,0.3962566
319.583,2.6888679,2.8586962,0.3962566
319.625,2.6813967,2.8508288,0.3951812
319.667,2.6888679,2.8586962,3.6628973
319.708,2.6888679,2.8586962,45.356127
319.75,2.6888679,2.8586962,47.1428192
319.792,2.6888679,2.8586962,47.1150852
319.833,2.6813967,2.8508288,47.0521177
319.875,2.6888679,2.8586962,47.1295748
319.917,2.6888679,2.8586962,45.2598504
319.958,2.6888679,2.8586962,2.5946855
320,2.6888679,2.8586962,0.3962566
320.042,2.6888679,2.8586962,0.3951812
320.083,2.6888679,2.8586962,0.3962566
320.125,2.6813967,2.8508288,0.3962566
320.167,2.6888679,2.8586962,0.3962566
320.208,2.6888679,2.8586962,0.3962566
320.25,2.6888679,2.8586962,3.7591456
320.292,2.6888679,2.8586962,42.8422097
320.333,2.6888679,2.8586962,42.5090904
320.375,2.6888679,2.8586962,2.4804384
320.417,2.6813967,2.8508288,0.3962566
320.458,2.6888679,2.8586962,0.3962566
320.5,2.6888679,2.8586962,0.3962566
320.542,2.6888679,2.8586962,0.3962566
320.583,2.6813967,2.8508288,0.3951812
320.625,2.6888679,2.8586962,0.3962566
320.667,2.6888679,2.8586962,2.8346129
320.708,2.6888679,2.8586962,45.424047
320.75,2.6888679,2.8586962,47.0073471
320.792,2.6888679,2.8586962,47.1506866
320.833,2.6888679,2.8586962,47.1350933
320.875,2.6813967,2.8508288,47.1945516
320.917,2.6888679,2.8586962,45.2497756
320.958,2.6888679,2.8586962,2.5986475
321,2.6888679,2.8586962,1.0696834
321.042,2.6888679,2.8586962,8.3311521
321.083,2.6888679,2.8586962,8.5795978
321.125,2.6813967,2.8508288,8.6097656
321.167,2.6888679,2.8586962,8.8398163
321.208,2.6888679,2.8586962,9.9366394
321.25,2.6888679,2.8586962,30.3113659
321.292,2.6888679,2.8586962,39.0042486
321.333,2.6813967,2.8508288,41.4019661
321.375,2.6888679,2.8586962,2.607562
321.417,2.6888679,2.8586962,0.3962566
321.458,2.6888679,2.8586962,0.3962566
321.5,2.6813967,2.8508288,0.3962566
321.542,2.6888679,2.8586962,0.3962566
321.583,2.6888679,2.8586962,0.3951812
321.625,2.6888679,2.8586962,0.3962566
321.667,2.6888679,2.8586962,0.3962566
321.708,2.6888679,2.8586962,3.965396
321.75,2.6813967,2.8508288,45.4051709
321.792,2.6888679,2.8586962,47.1341877
321.833,2.6888679,2.8586962,47.2204744
321.875,2.6888679,2.8586962,47.0390714
321.917,2.6888679,2.8586962,45.263303
321.958,2.6888679,2.8586962,2.6394278
322,2.6813967,2.8508288,0.3962566
322.042,2.6888679,2.8586962,0.3962566
322.083,2.6888679,2.8586962,0.3962566
322.125,2.6888679,2.8586962,0.3951812
322.167,2.6888679,2.8586962,0.3962566
322.208,2.6888679,2.8586962,0.3962566
322.25,2.6888679,2.8586962,2.7785789
322.292,2.6813967,2.8508288,42.667344
322.333,2.6888679,2.8586962,42.5192501
322.375,2.6888679,2.8586962,2.517568
322.417,2.6813967,2.8508288,0.3962566
322.458,2.6888679,2.8586962,0.3962566
322.5,2.6888679,2.8586962,0.3962566
322.542,2.6888679,2.8303962,0.3951812
322.583,2.6888679,2.8586962,0.3962566
322.625,2.6888679,2.8586962,0.3962566
322.667,2.6813967,2.8508288,2.8612715
322.708,2.6888679,2.8586962,45.3261573
322.75,2.6888679,2.8586962,46.9743776
322.792,2.6888679,2.8586962,47.1654592
322.833,2.6888679,2.8586962,47.1515922
322.875,2.6888679,2.8586962,45.1970527
322.917,2.6888679,2.8586962,2.7741924
322.958,2.6888679,2.8586962,0.3962566
323,2.6813967,2.8508288,4.2916667
323.042,2.6888679,2.8586962,18.3302496
323.083,2.6888679,2.8586962,18.9422654
323.125,2.6888679,2.8586962,18.9238421
323.167,2.6813967,2.8508288,18.932134
323.208,2.6888679,2.8586962,19.0502299
323.25,2.6888679,2.8586962,20.2031436
323.292,2.6888679,2.8586962,46.0727113
323.333,2.6888679,2.8586962,45.2753588
323.375,2.6813967,2.8508288,2.6690013
323.417,2.6888679,2.8586962,0.3951812
323.458,2.6888679,2.8586962,0.3962566
323.5,2.6888679,2.8586962,0.3962566
323.542,2.6888679,2.8586962,0.3962566
323.583,2.6888679,2.8586962,0.3962566
323.625,2.6813967,2.8508288,0.3951812
323.667,2.6888679,2.8586962,0.7882965
323.708,2.6888679,2.8586962,5.6607641
323.75,2.6888679,2.8586962,45.3700789
323.792,2.6888679,2.8586962,47.1562051
323.833,2.6888679,2.8586962,47.1479132
323.875,2.6888679,2.8586962,47.189684
323.917,2.6888679,2.8586962,45.2616333
323.958,2.6813967,2.8508288,2.6064583
324,2.6888679,2.8586962,0.3962566
324.042,2.6888679,2.8586962,0.3962566
324.083,2.6888679,2.8586962,0.3962566
324.125,2.6813967,2.8508288,0.3962566
324.167,2.6888679,2.8586962,0.3951812
324.208,2.6888679,2.8586962,0.3962566
324.25,2.6888679,2.8586962,2.7760602
324.292,2.6888679,2.8586962,42.8600387
324.333,2.6888679,2.8586962,42.5489368
324.375,2.6813967,2.8508288,2.4054434
324.417,2.6888679,2.8586962,0.3962566
324.458,2.6888679,2.8586962,0.3962566
324.5,2.6888679,2.8586962,0.3962566
324.542,2.6888679,2.8586962,0.3962566
324.583,2.6813967,2.8508288,0.3951812
324.625,2.6888679,2.8586962,0.3962566
324.667,2.6888679,2.8586962,3.0344392
324.708,2.6888679,2.8586962,45.3881343
324.75,2.6888679,2.8586962,47.1326595
324.792,2.6888679,2.8586962,47.1915518
324.833,2.6888679,2.8586962,47.152328
324.875,2.6813967,2.8508288,47.0188935
324.917,2.6888679,2.8586962,45.2179098
324.958,2.6888679,2.8586962,2.604449
325,2.6888679,2.8586962,0.3962566
325.042,2.6813967,2.8508288,0.3951812
325.083,2.6888679,2.8586962,0.3962566
325.125,2.6888679,2.8586962,0.3962566
325.167,2.6888679,2.8586962,0.3962566
325.208,2.6888679,2.8586962,0.3962566
325.25,2.6813967,2.8508288,3.6857354
325.292,2.6888679,2.8586962,42.8010332
325.333,2.6888679,2.8586962,43.0743263
325.375,2.6888679,2.8586962,2.5439436
325.417,2.6888679,2.8586962,0.3962566
325.458,2.6888679,2.8586962,0.3962566
325.5,2.6888679,2.8586962,0.3962566
325.542,2.6813967,2.8508288,0.3951812
325.583,2.6888679,2.8586962,0.3962566
325.625,2.6888679,2.8586962,0.3962566
325.667,2.6888679,2.8586962,0.3962566
325.708,2.6888679,2.8586962,41.035
325.75,2.6888679,2.8586962,49.4233747
325.792,2.6888679,2.8586962,49.4055457
325.833,2.6813967,2.8508288,49.308505
325.875,2.6888679,2.8586962,43.5745005
325.917,2.6888679,2.8586962,3.352701
325.958,2.6888679,2.8586962,0.9842457
326,2.6888679,2.8586962,0.9333623
326.042,2.6888679,2.8586962,0.9331359
326.083,2.6813967,2.8508288,0.9685392
326.125,2.6888679,2.8586962,0.9532855
326.167,2.6888679,2.8586962,0.9696146
326.208,2.6888679,2.8586962,0.9768028
326.25,2.6813967,2.8508288,3.8963157
326.292,2.6888679,2.8586962,43.9663706
326.333,2.6888679,2.8586962,45.1686961
326.375,2.6888679,2.8586962,3.4136592
326.417,2.6888679,2.8586962,0.9576154
326.458,2.6888679,2.8586962,0.9456162
326.5,2.6888679,2.8586962,0.9578701
326.542,2.6813967,2.8508288,0.9642093
