$Trinity Lake updated withdrawals year 2018 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
128.5,42.3816838,0.0283
128.542,42.3906549,0.0283
128.583,42.2794076,0.0283
128.625,43.0331781,0.0283
128.667,56.4350676,0.0283
128.708,57.2390989,0.0283
128.75,57.0939482,0.0283
128.792,57.044876,0.0283
128.833,57.0341503,0.0283
128.875,56.1445398,0.0283
128.917,42.9407503,0.0283
128.958,42.8502186,0.0283
129,56.2606264,0.0283
129.042,57.0514982,0.0283
129.083,56.9786823,0.0283
129.125,57.0278111,0.0283
129.167,57.0604127,0.0283
129.208,57.0732043,0.0283
129.25,57.0789775,0.0283
129.292,57.11223,0.0283
129.333,56.9851064,0.0283
129.375,57.059592,0.0283
129.417,57.119305,0.0283
129.458,57.1457655,0.0283
129.5,52.0348987,0.0283
129.542,51.8026972,0.0283
129.583,51.8594104,0.0283
129.625,51.8738717,0.0283
129.667,51.908426,0.0283
129.708,51.9588,0.0283
129.75,52.0109569,0.0283
129.792,51.8553352,0.0283
129.833,51.8202998,0.0283
129.875,51.9768837,0.0283
129.917,51.8531561,0.0283
129.958,51.5371866,0.0283
130,47.2068055,0.0283
130.042,46.9244847,0.0283
130.083,46.8865344,0.0283
130.125,46.9297768,0.0283
130.167,46.8210765,0.0283
130.208,47.1188491,0.0283
130.25,51.6049368,0.0283
130.292,51.9799118,0.0283
130.333,52.0185979,0.0283
130.375,51.8885028,0.0283
130.417,54.0462646,0.0283
130.458,53.9899193,0.0283
130.5,54.136202,0.0283
130.542,54.1231557,0.0283
130.583,54.2509868,0.0283
130.625,54.0954217,0.0283
130.667,54.1032042,0.0283
130.708,53.9975603,0.0283
130.75,54.1306269,0.0283
130.792,54.1570308,0.0283
130.833,54.031492,0.0283
130.875,54.1157694,0.0283
130.917,54.0465476,0.0283
130.958,54.0245019,0.0283
131,54.0243604,0.0283
131.042,54.0865355,0.0283
131.083,54.0840734,0.0283
131.125,54.1524462,0.0283
131.167,54.0585185,0.0283
131.208,53.9770145,0.0283
131.25,53.9931738,0.0283
131.292,54.212329,0.0283
131.333,54.0057956,0.0283
131.375,53.96527,0.0283
131.417,54.1402772,0.0283
131.458,54.0168043,0.0283
131.5,54.0386236,0.0283
131.542,53.1381742,0.0283
131.583,51.8411852,0.0283
131.625,52.0795844,0.0283
131.667,51.8416097,0.0283
131.708,51.7919432,0.0283
131.75,52.1571547,0.0283
131.792,51.8039424,0.0283
131.833,51.7863398,0.0283
131.875,51.8395155,0.0283
131.917,51.8409022,0.0283
131.958,51.9576114,0.0283
132,51.9616017,0.0283
132.042,52.0062874,0.0283
132.083,51.7842173,0.0283
132.125,51.9753555,0.0283
132.167,52.0350402,0.0283
132.208,51.895408,0.0283
132.25,51.8902857,0.0283
132.292,51.8299501,0.0283
132.333,51.8282804,0.0283
132.375,51.8817108,0.0283
132.417,51.8124041,0.0283
132.458,51.8208941,0.0283
132.5,51.8255353,0.0283
132.542,51.8743528,0.0283
132.583,51.890314,0.0283
132.625,51.880975,0.0283
132.667,51.7888019,0.0283
132.708,52.1250059,0.0283
132.75,51.9175952,0.0283
132.792,51.6696589,0.0283
132.833,52.0330875,0.0283
132.875,51.9786666,0.0283
132.917,52.0371627,0.0283
132.958,52.1856245,0.0283
133,56.7389813,0.0283
133.042,57.1444637,0.0283
133.083,57.1255027,0.0283
133.125,57.1099943,0.0283
133.167,57.1568308,0.0283
133.208,57.2672857,0.0283
133.25,56.9989168,0.0283
133.292,57.147888,0.0283
133.333,57.1351813,0.0283
133.375,57.1486238,0.0283
133.417,57.1518783,0.0283
133.458,57.1417186,0.0283
133.5,57.0983913,0.0283
133.542,53.3343781,0.0283
133.583,50.6423406,0.0283
133.625,52.603757,0.0283
133.667,55.4855177,0.0283
133.708,56.9488258,0.0283
133.75,56.9464203,0.0283
133.792,56.3242448,0.0283
133.833,57.0545546,0.0283
133.875,56.729897,0.0283
133.917,57.0540735,0.0283
133.958,57.0504511,0.0283
134,57.1197578,0.0283
134.042,57.1392282,0.0283
134.083,56.9588723,0.0283
134.125,57.1660566,0.0283
134.167,57.3427052,0.0283
134.208,57.0945991,0.0283
134.25,57.184112,0.0283
134.292,57.0345182,0.0283
134.333,57.1325211,0.0283
134.375,57.1774615,0.0283
134.417,57.1384358,0.0283
134.458,57.1908191,0.0283
134.5,57.3003401,0.0283
134.542,57.1456806,0.0283
134.583,57.0112556,0.0283
134.625,57.2686441,0.0283
134.667,56.9689471,0.0283
134.708,57.2240433,0.0283
134.75,57.1729335,0.0283
134.792,57.1443788,0.0283
134.833,57.1866307,0.0283
134.875,57.1594627,0.0283
134.917,57.2304108,0.0283
134.958,57.1326343,0.0283
135,57.0896183,0.0283
135.042,57.1490483,0.0283
135.083,57.1307948,0.0283
135.125,57.1796972,0.0283
135.167,57.1697073,0.0283
135.208,57.2235056,0.0283
135.25,57.1495011,0.0283
135.292,57.2683045,0.0283
135.333,57.2071482,0.0283
135.375,57.1573968,0.0283
135.417,57.1586986,0.0283
135.458,57.229675,0.0283
135.5,57.216657,0.0283
135.542,57.2017995,0.0283
135.583,57.1928567,0.0283
135.625,57.1903663,0.0283
135.667,57.2289392,0.0283
135.708,57.091288,0.0283
135.75,57.3570816,0.0283
135.792,57.1923473,0.0283
135.833,57.2058464,0.0283
135.875,57.0380557,0.0283
135.917,57.2065539,0.0283
135.958,57.1627455,0.0283
136,57.3518461,0.0283
136.042,57.1976394,0.0283
136.083,57.024783,0.0283
136.125,57.273823,0.0283
136.167,57.2140817,0.0283
136.208,57.2528244,0.0283
136.25,57.4419816,0.0283
136.292,57.0090482,0.0283
136.333,57.2785491,0.0283
136.375,57.247504,0.0283
136.417,57.324763,0.0283
136.458,57.263635,0.0283
136.5,57.1714619,0.0283
136.542,57.3858627,0.0283
136.583,55.3000112,0.0283
136.625,56.7632061,0.0283
136.667,57.2190342,0.0283
136.708,57.2010354,0.0283
136.75,57.2539847,0.0283
136.792,57.2658707,0.0283
136.833,57.1760748,0.0283
136.875,57.2618238,0.0283
136.917,57.1804047,0.0283
136.958,57.1674999,0.0283
137,57.1358888,0.0283
137.042,57.1939887,0.0283
137.083,57.2420704,0.0283
137.125,57.229109,0.0283
137.167,57.085911,0.0283
137.208,57.4233885,0.0283
137.25,57.2801622,0.0283
137.292,57.2979063,0.0283
137.333,57.2872372,0.0283
137.375,57.3209425,0.0283
137.417,57.1738391,0.0283
137.458,57.2703138,0.0283
137.5,57.3426486,0.0283
137.542,57.488337,0.0283
137.583,57.3420826,0.0283
137.625,57.1303703,0.0283
137.667,57.3277628,0.0283
137.708,57.4302654,0.0283
137.75,57.2376556,0.0283
137.792,57.1760465,0.0283
137.833,57.2212416,0.0283
137.875,57.2096103,0.0283
137.917,57.2266752,0.0283
137.958,57.0968065,0.0283
138,52.2288386,0.0283
138.042,51.960215,0.0283
138.083,51.9812419,0.0283
138.125,52.1466271,0.0283
138.167,51.9740254,0.0283
138.208,52.2961643,0.0283
138.25,56.9324967,0.0283
138.292,52.321889,0.0283
138.333,52.1320526,0.0283
138.375,52.1884545,0.0283
138.417,50.8648635,0.0283
138.458,54.0475664,0.0283
138.5,52.6638945,0.0283
138.542,52.2397624,0.0283
138.583,56.450293,0.0283
138.625,56.894886,0.0283
138.667,57.3424505,0.0283
138.708,57.267314,0.0283
138.75,57.278917,0.0283
138.792,57.2485228,0.0283
138.833,57.1044758,0.0283
138.875,57.1205219,0.0283
138.917,52.3741874,0.0283
138.958,52.1072901,0.0283
139,51.9386504,0.0283
139.042,52.0137303,0.0283
139.083,52.0433038,0.0283
139.125,52.1249493,0.0283
139.167,52.1927278,0.0283
139.208,52.4224672,0.0283
139.25,57.1755088,0.0283
139.292,57.3420543,0.0283
139.333,57.3294325,0.0283
139.375,57.3571382,0.0283
139.417,56.0955808,0.0283
139.458,55.9769472,0.0283
139.5,58.9669554,0.0283
139.542,57.5607284,0.0283
139.583,57.3548742,0.0283
139.625,57.344856,0.0283
139.667,57.3730145,0.0283
139.708,57.3110941,0.0283
139.75,57.3291778,0.0283
139.792,57.2635784,0.0283
139.833,57.2028183,0.0283
139.875,56.9694282,0.0283
139.917,52.1452121,0.0283
139.958,52.0907063,0.0283
140,52.1736253,0.0283
140.042,52.1565604,0.0283
140.083,51.9558285,0.0283
140.125,52.2637891,0.0283
140.167,51.8693437,0.0283
140.208,52.5043674,0.0283
140.25,57.1380113,0.0283
140.292,57.363534,0.0283
140.333,57.2815772,0.0283
140.375,57.2008939,0.0283
140.417,57.3850137,0.0283
140.458,57.3982864,0.0283
140.5,57.4305201,0.0283
140.542,57.3844194,0.0283
140.583,57.3836553,0.0283
140.625,57.3485067,0.0283
140.667,57.3368754,0.0283
140.708,57.4098328,0.0283
140.75,57.3464408,0.0283
140.792,57.3432146,0.0283
140.833,57.2568996,0.0283
140.875,57.0905239,0.0283
140.917,52.1688709,0.0283
140.958,52.1886243,0.0283
141,52.0718019,0.0283
141.042,52.1724933,0.0283
141.083,52.0451433,0.0283
141.125,52.1051959,0.0283
141.167,52.0760186,0.0283
141.208,52.4388529,0.0283
141.25,57.1933378,0.0283
141.292,57.4155211,0.0283
141.333,57.3779104,0.0283
141.375,57.3739201,0.0283
141.417,57.4171059,0.0283
141.458,57.384193,0.0283
141.5,57.3889474,0.0283
141.542,57.3682601,0.0283
141.583,57.3504311,0.0283
141.625,57.4252563,0.0283
141.667,57.1894041,0.0283
141.708,57.38674,0.0283
141.75,57.312877,0.0283
141.792,57.429756,0.0283
141.833,57.283162,0.0283
141.875,57.0441685,0.0283
141.917,52.2802597,0.0283
141.958,52.1059317,0.0283
142,57.1387188,0.0283
142.042,57.2434571,0.0283
142.083,57.5227215,0.0283
142.125,57.3325172,0.0283
142.167,57.1849893,0.0283
142.208,57.375986,0.0283
142.25,57.374571,0.0283
142.292,57.3599399,0.0283
142.333,57.3252158,0.0283
142.375,57.3875607,0.0283
142.417,57.4164833,0.0283
142.458,55.7133327,0.0283
142.5,55.5358917,0.0283
142.542,57.3275364,0.0283
142.583,57.3959092,0.0283
142.625,57.284011,0.0283
142.667,57.3283571,0.0283
142.708,57.3452805,0.0283
142.75,57.3224141,0.0283
142.792,57.2341181,0.0283
142.833,57.2674555,0.0283
142.875,57.3566005,0.0283
142.917,57.2892748,0.0283
142.958,57.1890928,0.0283
143,52.2594309,0.0283
143.042,52.1061581,0.0283
143.083,52.1346845,0.0283
143.125,52.2402718,0.0283
143.167,51.8225072,0.0283
143.208,52.3210966,0.0283
143.25,57.1970451,0.0283
143.292,57.58484,0.0283
143.333,57.2363821,0.0283
143.375,57.5094771,0.0283
143.417,57.3761841,0.0283
143.458,57.0869015,0.0283
143.5,57.357874,0.0283
143.542,57.4452644,0.0283
143.583,57.4474152,0.0283
143.625,57.5938394,0.0283
143.667,57.2507868,0.0283
143.708,57.3673545,0.0283
143.75,57.4163984,0.0283
143.792,57.4146721,0.0283
143.833,57.3842213,0.0283
143.875,57.1397659,0.0283
143.917,52.412449,0.0283
143.958,51.6047953,0.0283
144,42.9806533,0.0283
144.042,42.5613039,0.0283
144.083,42.5654923,0.0283
144.125,42.551031,0.0283
144.167,42.6003296,0.0283
144.208,42.5768689,0.0283
144.25,42.6233092,0.0283
144.292,42.6649668,0.0283
144.333,42.5744351,0.0283
144.375,42.6152154,0.0283
144.417,42.6134891,0.0283
144.458,42.9682862,0.0283
144.5,51.7643224,0.0283
144.542,52.267836,0.0283
144.583,52.906284,0.0283
144.625,52.4649172,0.0283
144.667,52.2380361,0.0283
144.708,52.034927,0.0283
144.75,52.0152868,0.0283
144.792,52.3637164,0.0283
144.833,51.986534,0.0283
144.875,51.4447305,0.0283
144.917,58.2038742,0.0283
144.958,52.8781538,0.0283
145,55.8111092,0.0283
145.042,52.2943248,0.0283
145.083,51.7982541,0.0283
145.125,51.6159455,0.0283
145.167,51.6690929,0.0283
145.208,51.9736292,0.0283
145.25,51.6965722,0.0283
145.292,51.6028992,0.0283
145.333,52.1181007,0.0283
145.375,51.4712193,0.0283
145.417,51.751361,0.0283
145.458,51.4415043,0.0283
145.5,51.4529092,0.0283
145.542,51.7229761,0.0283
145.583,51.2853166,0.0283
145.625,51.3628303,0.0283
145.667,51.308466,0.0283
145.708,51.9804212,0.0283
145.75,52.1250625,0.0283
145.792,52.2687416,0.0283
145.833,52.2420264,0.0283
145.875,52.2886931,0.0283
145.917,52.258214,0.0283
145.958,52.206425,0.0283
146,52.1033281,0.0283
146.042,52.1565887,0.0283
146.083,52.2562047,0.0283
146.125,52.0916685,0.0283
146.167,52.1395521,0.0283
146.208,52.2278481,0.0283
146.25,52.2436678,0.0283
146.292,52.2384889,0.0283
146.333,51.9775063,0.0283
146.375,52.4035062,0.0283
146.417,52.2702132,0.0283
146.458,52.3506984,0.0283
146.5,52.2217636,0.0283
146.542,52.4197787,0.0283
146.583,52.3364352,0.0283
146.625,52.1214967,0.0283
146.667,52.1920203,0.0283
146.708,52.4550122,0.0283
146.75,57.2637765,0.0283
146.792,57.2870674,0.0283
146.833,57.5410033,0.0283
146.875,57.1880457,0.0283
146.917,52.5763626,0.0283
146.958,51.9032188,0.0283
147,47.3894537,0.0283
147.042,47.2285399,0.0283
147.083,39.1333815,0.0283
147.125,42.8067215,0.0283
147.167,42.148888,0.0283
147.208,45.9354846,0.0283
147.25,46.9323238,0.0283
147.292,47.2040038,0.0283
147.333,47.2506988,0.0283
147.375,47.2537835,0.0283
147.417,47.2265872,0.0283
147.458,47.3008464,0.0283
147.5,47.2605189,0.0283
147.542,47.2312567,0.0283
147.583,47.2434823,0.0283
147.625,47.2360111,0.0283
147.667,47.216003,0.0283
147.708,47.2189179,0.0283
147.75,47.2021077,0.0283
147.792,47.1860616,0.0283
147.833,47.2120127,0.0283
147.875,47.184024,0.0283
147.917,47.0551175,0.0283
147.958,47.3211092,0.0283
148,47.1682892,0.0283
148.042,47.1717135,0.0283
148.083,47.0873795,0.0283
148.125,47.3385703,0.0283
148.167,47.1990796,0.0283
148.208,47.4580812,0.0283
148.25,51.7634734,0.0283
148.292,52.2982019,0.0283
148.333,52.2709773,0.0283
148.375,52.276043,0.0283
148.417,52.4993017,0.0283
148.458,52.0465866,0.0283
148.5,52.3947898,0.0283
148.542,52.317361,0.0283
148.583,52.2972114,0.0283
148.625,52.310003,0.0283
148.667,52.2190185,0.0283
148.708,52.1853981,0.0283
148.75,52.3329543,0.0283
148.792,52.2991358,0.0283
148.833,52.3557075,0.0283
148.875,52.0531522,0.0283
148.917,47.4567511,0.0283
148.958,46.1705444,0.0283
149,24.231592,0.0283
149.042,23.3421796,0.0283
149.083,23.3361234,0.0283
149.125,23.3120118,0.0283
149.167,23.3527921,0.0283
149.208,24.5327889,0.0283
149.25,55.75949,0.0283
149.292,57.4047388,0.0283
149.333,56.4321527,0.0283
149.375,54.0962424,0.0283
149.417,55.2404114,0.0283
149.458,55.7860637,0.0283
149.5,55.0311612,0.0283
149.542,54.8133644,0.0283
149.583,56.8799436,0.0283
149.625,53.005617,0.0283
149.667,51.4619935,0.0283
149.708,51.3510292,0.0283
149.75,51.7627093,0.0283
149.792,51.4777566,0.0283
149.833,51.4280335,0.0283
149.875,50.7447583,0.0283
149.917,28.6249972,0.0283
149.958,26.2996145,0.0283
150,34.3105521,0.0283
150.042,34.5198023,0.0283
150.083,36.1207899,0.0283
150.125,36.0057221,0.0283
150.167,34.6194183,0.0283
150.208,38.134533,0.0283
150.25,50.4537211,0.0283
150.292,51.835129,0.0283
150.333,51.6246619,0.0283
150.375,51.5119147,0.0283
150.417,51.4759737,0.0283
150.458,51.5371017,0.0283
150.5,51.5088866,0.0283
150.542,51.318937,0.0283
150.583,50.8815888,0.0283
150.625,51.3670753,0.0283
150.667,51.5789857,0.0283
150.708,51.477417,0.0283
150.75,51.4155815,0.0283
150.792,51.6013993,0.0283
150.833,51.5413467,0.0283
150.875,51.5686562,0.0283
150.917,51.4404289,0.0283
150.958,50.0223442,0.0283
151,26.7284161,0.0283
151.042,25.9334691,0.0283
151.083,25.9815225,0.0283
151.125,25.814128,0.0283
151.167,26.0403582,0.0283
151.208,26.7128228,0.0283
151.25,50.0507291,0.0283
151.292,51.2640916,0.0283
151.333,51.5267439,0.0283
151.375,51.3133053,0.0283
151.417,51.4064972,0.0283
151.458,51.4273826,0.0283
151.5,51.6276051,0.0283
151.542,51.3327757,0.0283
151.583,51.4691817,0.0283
151.625,51.5877587,0.0283
151.667,51.3057209,0.0283
151.708,51.4777566,0.0283
151.75,51.4328162,0.0283
151.792,51.5480538,0.0283
151.833,51.611276,0.0283
151.875,50.1711739,0.0283
151.917,26.7356892,0.0283
151.958,25.8348719,0.0283
152,23.1403723,0.0283
152.042,23.0309079,0.0283
152.083,23.0662263,0.0283
152.125,23.0713203,0.0283
152.167,22.9775058,0.0283
152.208,23.3150682,0.0283
152.25,30.4099914,0.0283
152.292,30.6485604,0.0283
152.333,30.8179642,0.0283
152.375,30.8007012,0.0283
152.417,30.0129707,0.0283
152.458,29.3715229,0.0283
152.5,29.6053375,0.0283
152.542,30.7972486,0.0283
152.583,30.7829288,0.0283
152.625,30.71682,0.0283
152.667,30.8548957,0.0283
152.708,35.0610681,0.0283
152.75,93.7513344,0.0283
152.792,97.246158,0.0283
152.833,97.0582177,0.0283
152.875,93.7792948,0.0283
152.917,27.1116547,0.0283
152.958,22.4738507,0.0283
153,2.4389506,0.0283
153.042,0.0283,0.0283
153.083,0.0283,0.0283
153.125,0.0283,0.0283
153.167,0.0283,0.0283
153.208,2.3215056,0.0283
153.25,22.1739556,0.0283
153.292,22.791688,0.0283
153.333,23.3198792,0.0283
153.375,33.6335878,0.0283
153.417,34.1365354,0.0283
153.458,33.5268685,0.0283
153.5,20.0803499,0.0283
153.542,26.3416966,0.0283
153.583,34.0808976,0.0283
153.625,34.1345261,0.0283
153.667,34.1185083,0.0283
153.708,33.1444789,0.0283
153.75,88.3552602,0.0283
153.792,96.9491495,0.0283
153.833,96.9628184,0.0283
153.875,93.2201434,0.0283
153.917,6.6250583,0.0283
153.958,0.0283,0.0283
154,0.0283,0.0283
154.042,0.0283,0.0283
154.083,0.0283,0.0283
154.125,0.0283,0.0283
154.167,0.0283,0.0283
154.208,2.9989227,0.0283
154.25,40.2862952,0.0283
154.292,41.7876951,0.0283
154.333,41.7046912,0.0283
154.375,41.8099672,0.0283
154.417,41.8580489,0.0283
154.458,41.6331488,0.0283
154.5,41.8356636,0.0283
154.542,41.7410001,0.0283
154.583,41.8191364,0.0283
154.625,41.806175,0.0283
154.667,34.6509445,0.0283
154.708,37.9863542,0.0283
154.75,93.8259332,0.0283
154.792,96.7798589,0.0283
154.833,97.0824708,0.0283
154.875,95.0194574,0.0283
154.917,26.3066329,0.0283
154.958,22.5424499,0.0283
155,15.9813213,0.0283
155.042,15.6734739,0.0283
155.083,11.6813344,0.0283
155.125,15.420387,0.0283
155.167,15.7096413,0.0283
155.208,18.4935972,0.0283
155.25,49.4721639,0.0283
155.292,51.3170692,0.0283
155.333,51.3503783,0.0283
155.375,49.8627039,0.0283
155.417,48.181316,0.0283
155.458,51.1664,0.0283
155.5,49.7764738,0.0283
155.542,51.4373442,0.0283
155.583,51.153948,0.0283
155.625,51.2469418,0.0283
155.667,53.0510951,0.0283
155.708,95.223274,0.0283
155.75,97.3423214,0.0283
155.792,97.1293639,0.0283
155.833,97.5875126,0.0283
155.875,94.1377426,0.0283
155.917,29.3638536,0.0283
155.958,24.9886736,0.0283
156,2.4525346,0.0283
156.042,0.0283,0.0283
156.083,0.0283,0.0283
156.125,0.0283,0.0283
156.167,0.0283,0.0283
156.208,5.2821667,0.0283
156.25,49.1636373,0.0283
156.292,49.9760171,0.0283
156.333,29.0041889,0.0283
156.375,28.5037034,0.0283
156.417,36.619351,0.0283
156.458,40.4092021,0.0283
156.5,51.0778493,0.0283
156.542,51.2894201,0.0283
156.583,51.3051266,0.0283
156.625,51.1158845,0.0283
156.667,53.0690939,0.0283
156.708,95.1435529,0.0283
156.75,97.2459599,0.0283
156.792,97.2542801,0.0283
156.833,97.2930511,0.0283
156.875,93.2934404,0.0283
156.917,7.135845,0.0283
156.958,2.0862477,0.0283
157,17.1643745,0.0283
157.042,17.4940412,0.0283
157.083,17.4119712,0.0283
157.125,17.3809261,0.0283
157.167,17.4588077,0.0283
157.208,18.6456248,0.0283
157.25,55.8426354,0.0283
157.292,58.0173772,0.0283
157.333,48.0209965,0.0283
157.375,34.7071483,0.0283
157.417,47.8518757,0.0283
157.458,57.8324367,0.0283
157.5,58.1624713,0.0283
157.542,56.6869659,0.0283
157.583,38.3765263,0.0283
157.625,56.0187746,0.0283
157.667,95.1518448,0.0283
157.708,97.2481107,0.0283
157.75,97.2588364,0.0283
157.792,97.2606476,0.0283
157.833,97.3313127,0.0283
157.875,96.2973439,0.0283
157.917,71.5976982,0.0283
157.958,67.9512998,0.0283
158,21.6115497,0.0283
158.042,18.4643633,0.0283
158.083,18.4837488,0.0283
158.125,18.3622286,0.0283
158.167,18.50254,0.0283
158.208,19.8990884,0.0283
158.25,49.6611513,0.0283
158.292,51.4381649,0.0283
158.333,51.3846496,0.0283
158.375,51.3065133,0.0283
158.417,51.3731032,0.0283
158.458,51.3409827,0.0283
158.5,51.4652763,0.0283
158.542,51.4189492,0.0283
158.583,51.5431296,0.0283
158.625,51.4433155,0.0283
158.667,53.4187121,0.0283
158.708,95.4795871,0.0283
158.75,97.4940377,0.0283
158.792,97.8868134,0.0283
158.833,98.1734075,0.0283
158.875,82.9236412,0.0283
158.917,43.6249028,0.0283
158.958,7.6053986,0.0283
159,47.8794116,0.0283
159.042,29.0324889,0.0283
159.083,24.180652,0.0283
159.125,20.1047445,0.0283
159.167,22.4185808,0.0283
159.208,29.5898574,0.0283
159.25,83.3691115,0.0283
159.292,84.521063,0.0283
159.333,85.4943,0.0283
159.375,93.3525025,0.0283
159.417,97.7461624,0.0283
159.458,95.4704462,0.0283
159.5,97.6814686,0.0283
159.542,95.5386492,0.0283
159.583,97.720749,0.0283
159.625,97.7612463,0.0283
159.667,97.7557844,0.0283
159.708,97.7809431,0.0283
159.75,97.7488509,0.0283
159.792,97.7677836,0.0283
159.833,91.8020587,0.0283
159.875,81.1616832,0.0283
159.917,44.8911863,0.0283
159.958,50.9056155,0.0283
160,35.1035181,0.0283
160.042,34.5031902,0.0283
160.083,34.4648154,0.0283
160.125,34.4136773,0.0283
160.167,34.5982782,0.0283
160.208,38.1808318,0.0283
160.25,95.2495364,0.0283
160.292,98.0290209,0.0283
160.333,97.9063687,0.0283
160.375,97.8040076,0.0283
160.417,97.0495579,0.0283
160.458,93.0206001,0.0283
160.5,90.9603035,0.0283
160.542,90.978557,0.0283
160.583,90.540473,0.0283
160.625,93.9351146,0.0283
160.667,96.9862225,0.0283
160.708,98.1658514,0.0283
160.75,96.2422438,0.0283
160.792,96.4574087,0.0283
160.833,98.1622007,0.0283
160.875,95.4832095,0.0283
160.917,37.6270291,0.0283
160.958,35.2649696,0.0283
161,49.3658691,0.0283
161.042,23.9429886,0.0283
161.083,23.0313607,0.0283
161.125,23.9957681,0.0283
161.167,50.2775536,0.0283
161.208,51.9165481,0.0283
161.25,56.8035619,0.0283
161.292,57.2289109,0.0283
161.333,55.40857,0.0283
161.375,66.1773709,0.0283
161.417,66.7739349,0.0283
161.458,66.7764819,0.0283
161.5,67.1400237,0.0283
161.542,78.4295446,0.0283
161.583,79.73242,0.0283
161.625,97.3140497,0.0283
161.667,98.3112851,0.0283
161.708,97.7594917,0.0283
161.75,98.0095505,0.0283
161.792,93.4848899,0.0283
161.833,87.6040084,0.0283
161.875,88.4508576,0.0283
161.917,98.2010849,0.0283
161.958,94.907446,0.0283
162,26.517383,0.0283
162.042,22.9892786,0.0283
162.083,23.0638491,0.0283
162.125,23.1457776,0.0283
162.167,23.801715,0.0283
162.208,40.4070513,0.0283
162.25,50.3286634,0.0283
162.292,34.9170777,0.0283
162.333,34.5790625,0.0283
162.375,36.9590359,0.0283
162.417,81.1156957,0.0283
162.458,82.8678619,0.0283
162.5,78.8614026,0.0283
162.542,96.4559088,0.0283
162.583,98.6484796,0.0283
162.625,98.6138121,0.0283
162.667,98.6020676,0.0283
162.708,98.5779843,0.0283
162.75,98.5266198,0.0283
162.792,98.6953444,0.0283
162.833,98.6286413,0.0283
162.875,98.6822981,0.0283
162.917,98.5677397,0.0283
162.958,95.4435612,0.0283
163,29.3319029,0.0283
163.042,26.0232367,0.0283
163.083,26.0251328,0.0283
163.125,26.0202369,0.0283
163.167,26.0147184,0.0283
163.208,31.1727613,0.0283
163.25,95.1902762,0.0283
163.292,98.6134725,0.0283
163.333,98.7840366,0.0283
163.375,98.4928579,0.0283
163.417,99.058207,0.0283
163.458,98.7731128,0.0283
163.5,98.8013562,0.0283
163.542,98.7363794,0.0283
163.583,98.4749157,0.0283
163.625,99.0573297,0.0283
163.667,98.7788294,0.0283
163.708,98.3980812,0.0283
163.75,98.7385585,0.0283
163.792,98.7786879,0.0283
163.833,98.9560157,0.0283
163.875,95.3968379,0.0283
163.917,29.1650178,0.0283
163.958,25.3553001,0.0283
164,2.4288192,0.0283
164.042,0.0283,0.0283
164.083,0.0283,0.0283
164.125,0.0283,0.0283
164.167,5.0772181,0.0283
164.208,28.2901799,0.0283
164.25,70.0730074,0.0283
