$Lewiston qdt year 2018 YC 06/23/22 modified from old qdt,
",,,",
JDAY,qdt
223.208,-0.682245633
223.250,-1.448545433
223.292,0.811286467
223.333,0.353263067
223.375,0.015277667
223.417,0.090143567
223.458,0.722232367
223.500,-0.976420033
223.542,-0.657801833
223.583,-0.838105233
223.625,28.037334870
223.667,6.992821333
223.708,3.491609200
223.750,-4.009496900
223.792,0.797559633
223.833,6.161727967
223.875,-14.217708100
223.917,-3.349997767
223.958,-1.766109000
224.000,-10.676450630
224.042,5.481768030
224.083,8.880419867
224.125,-11.443711970
224.167,3.149908300
224.208,-0.778856600
224.250,10.164359100
224.292,8.114197567
224.333,0.918694167
224.375,2.588737200
224.417,-0.800733633
224.458,3.030558800
224.500,-0.834976633
224.542,23.426116200
224.583,5.120812667
224.625,4.703418930
224.667,-11.694170800
224.708,6.218733733
224.750,-0.545410667
224.792,6.273664033
224.833,3.696252300
224.875,11.564865700
224.917,-24.960821530
224.958,10.871002600
225.000,5.887813467
225.042,1.697757767
225.083,2.806400300
225.125,-0.874681533
225.167,3.070139000
225.208,4.808646033
225.250,1.976388667
225.292,-1.839916900
225.333,1.669835100
225.375,-1.233767533
225.417,1.387979900
225.458,-1.332760933
225.500,-0.001739067
225.542,0.481690200
225.583,23.986108330
225.625,4.046328733
225.667,1.978061333
225.708,-0.294940167
225.750,-1.795150267
225.792,-1.784701267
225.833,-0.468155100
225.875,-31.665697630
225.917,-10.262265030
225.958,9.352116700
226.000,-0.787766833
226.042,0.664507967
226.083,1.966421367
226.125,3.438301567
226.167,-0.025085400
226.208,-7.323535230
226.250,-11.169947170
226.292,-4.011544930
226.333,18.888624170
226.375,-2.554922900
226.417,9.899280733
226.458,0.088082867
226.500,7.316907667
226.542,4.196932400
226.583,6.778784600
226.625,1.325834067
226.667,8.474092667
226.708,-2.068390833
226.750,-0.957398067
226.792,3.237622367
226.833,5.021537800
226.875,-8.228437300
226.917,3.748623467
226.958,-1.424192100
227.000,-0.110855200
227.042,4.808106567
227.083,-1.840727733
227.125,2.356254700
227.167,0.415005300
227.208,0.328379000
227.250,0.238227200
227.292,0.485613800
227.333,0.350368100
227.375,-0.084527000
227.417,-0.008337200
227.458,19.326085470
227.500,0.281602700
227.542,1.184612833
227.583,-2.386749533
227.625,-2.034871500
227.667,-26.581099630
227.708,4.066448367
227.750,-8.513123767
227.792,2.757318000
227.833,-2.837245230
227.875,-7.173482530
227.917,14.734515800
227.958,16.174200670
228.000,21.210821870
228.042,7.452626200
228.083,7.299575267
228.125,5.508260500
228.167,-2.805250933
228.208,-0.303255200
228.250,4.472644900
228.292,3.638067367
228.333,1.489245500
228.375,0.818597200
228.417,0.008824800
228.458,2.584734633
228.500,-2.443206433
228.542,-0.022608400
228.583,-2.539935833
228.625,20.130004730
228.667,1.124998733
228.708,-1.446729167
228.750,-1.395675433
228.792,-3.066073700
228.833,3.086177033
228.875,-34.161045800
228.917,-13.558606230
228.958,-4.306402730
229.000,-18.949232900
229.042,-12.190348570
229.083,-10.996279370
229.125,-11.517546970
229.167,-10.350567630
229.208,4.741290167
229.250,2.327747800
229.292,1.647025300
229.333,-4.396404667
229.375,3.804864200
229.417,-4.738727267
229.458,2.197115267
229.500,-3.741357633
229.542,19.743623870
229.583,-2.553680967
229.625,-4.786426433
229.667,-5.369360433
229.708,4.232221670
229.750,-14.006118270
229.792,1.698453133
229.833,-1.729298833
229.875,0.475685470
229.917,-0.970908730
229.958,-10.884000000
230.000,16.388904800
230.042,7.361601033
230.083,2.544509633
230.125,1.429794533
230.167,0.538110933
230.208,-0.864437867
230.250,-0.277941167
230.292,7.085583367
230.333,-5.564203570
230.375,-5.906255270
230.417,-3.641991033
230.458,6.603111600
230.500,6.515325000
230.542,6.613865600
230.583,6.031201200
230.625,6.532050300
230.667,2.499000000
230.708,-11.300000000
230.750,41.589213400
230.792,54.745203800
230.833,21.846736800
230.875,28.982624300
230.917,57.708748000
230.958,22.996119700
231.000,28.569372900
231.042,18.801556600
231.083,8.553221200
231.125,7.455564200
231.167,7.552887900
231.208,7.513579200
231.250,6.988237300
231.292,4.143077500
231.333,-199.920378000
231.375,0.329850600
231.417,-0.889115300
231.458,-29.859881900
231.500,-30.605388800
231.542,-43.105065000
231.583,-39.736148100
231.625,-6.440320800
231.667,-2.631231900
231.708,-13.535643300
231.750,-13.609478000
231.792,-13.575291600
231.833,18.870404900
231.875,-14.331695900
231.917,-12.776218100
231.958,5.953909600
232.000,12.493450200
232.042,8.475551600
232.083,8.103392500
232.125,8.432787500
232.167,7.944845700
232.208,6.602234300
232.250,5.674425200
232.292,-7.037686900
232.333,-13.873334100
232.375,18.826720470
232.417,-21.426337300
232.458,46.146643000
232.500,-9.249076800
232.542,-0.936961800
232.583,-12.855499500
232.625,-24.101240600
232.667,-3.326445000
232.708,-20.797443300
232.750,12.057653600
232.792,5.648694100
232.833,3.615791900
232.875,-26.582657000
232.917,18.315610700
232.958,14.483776300
233.000,8.936968900
233.042,6.992717000
233.083,6.581651000
233.125,6.515158000
233.167,6.206458800
233.208,6.374391000
233.250,6.454253600
233.292,5.115550400
233.333,0.998029800
233.375,-31.278928800
233.417,-32.470352100
233.458,-31.217178200
233.500,-31.220149700
233.542,-29.041750600
233.583,-3.958215100
233.625,-5.523079600
233.667,3.449314500
233.708,17.287606800
233.750,9.144338400
233.792,9.521805500
233.833,9.649196100
233.875,5.771581700
233.917,-16.695834500
233.958,30.761821800
234.000,-14.337388500
234.042,-16.600171600
234.083,-16.330048100
234.125,-15.871078700
234.167,-15.857098500
234.208,-14.439429300
234.250,-16.496904900
234.292,-11.780071500
234.333,13.992393600
234.375,18.740189200
234.417,18.571096700
234.458,18.925344300
234.500,32.352135700
234.542,1.286426600
234.583,150.121848200
234.625,6.793004600
234.667,-15.594216900
234.708,6.761736000
234.750,7.254577600
234.792,6.943985100
234.833,5.113136000
234.875,-20.258626300
234.917,-13.403064500
234.958,-29.134100100
235.000,6.583358200
235.042,15.326323400
235.083,9.633108600
235.125,8.663181100
235.167,8.082692200
235.208,7.602450400
235.250,7.599426100
235.292,7.806852100
235.333,0.166367700
235.375,-11.815580190
235.417,-28.165463090
235.458,-42.386631590
235.500,-25.389556990
235.542,-22.464832790
235.583,-2.065788990
235.625,-17.730939800
235.667,20.564485900
235.708,21.055368900
235.750,20.199775000
235.792,15.176313600
235.833,18.690579300
235.875,131.345604500
235.917,20.550373800
235.958,30.915825100
236.000,5.457018200
236.042,4.801250600
236.083,4.885641200
236.125,14.657126900
236.167,3.068837800
236.208,3.918529400
236.250,3.995477700
236.292,2.765858000
236.333,-36.736866800
236.375,-22.299735000
236.417,-202.239149600
236.458,11.841922700
236.500,41.745943370
236.542,24.266455600
236.583,23.197587400
236.625,37.237380500
236.667,6.405266300
236.708,0.637573800
236.750,1.992537400
236.792,4.067827800
236.833,2.639624800
236.875,-21.444785600
236.917,19.640702900
236.958,13.725214000
237.000,6.600182500
237.042,5.407395300
237.083,5.102475800
237.125,5.131964400
237.167,5.083260100
237.208,3.560323900
237.250,-146.650749700
237.292,-32.102996500
237.333,3.681872400
237.375,13.948722000
237.417,4.371652600
237.458,-29.320498000
237.500,-32.041468400
237.542,-34.172971700
237.583,-32.830539900
237.625,-7.347875500
237.667,-15.192053100
237.708,3.618423800
237.750,-6.601463600
237.792,3.404023000
237.833,2.024454600
237.875,-21.239192600
237.917,19.123467800
237.958,12.785643900
238.000,20.434132600
238.042,21.169241000
238.083,21.837269300
238.125,21.728467100
238.167,21.634319300
238.208,18.981755100
238.250,-0.070080500
238.292,-2.262712400
238.333,-2.392676400
238.375,-3.246024200
238.417,-30.630917700
238.458,-32.955052900
238.500,-31.247893200
238.542,-7.347481500
238.583,-3.193704800
238.625,155.735910800
238.667,26.439374000
238.708,7.728404500
238.750,-15.722253400
238.792,8.426030100
238.833,8.386945500
238.875,-20.826187800
238.917,35.996559700
238.958,31.360190300
239.000,23.527197400
239.042,21.999046200
239.083,21.176133900
239.125,20.788826200
239.167,21.121699800
239.208,18.652626100
239.250,-5.929175500
239.292,-5.320584000
239.333,-32.719512000
239.375,-34.401211200
239.417,-34.276040300
239.458,-176.933909400
239.500,-34.324178600
239.542,-31.804488100
239.583,1.942667600
239.625,-10.960286600
239.667,-5.522749600
239.708,3.267509900
239.750,3.088610500
239.792,2.677757800
239.833,2.916049000
239.875,2.038321600
239.917,-20.714721500
239.958,32.923922000
240.000,28.803497300
240.042,22.083735600
240.083,21.382217700
240.125,21.001132800
240.167,20.885046200
240.208,16.209396500
240.250,-11.538071400
240.292,-14.957469800
240.333,-14.928349100
240.375,-14.990156300
240.417,-15.753831800
240.458,-31.396770100
240.500,-31.600331900
240.542,-30.835611500
240.583,-3.097827100
240.625,243.127100200
240.667,10.552263400
240.708,-44.847357400
240.750,11.157685300
240.792,10.677943700
240.833,8.953907700
240.875,-19.308282000
240.917,36.579214900
240.958,31.763232700
241.000,24.020453400
241.042,22.011702600
241.083,21.352213400
241.125,21.195937000
241.167,20.863708000
241.208,17.681967300
241.250,-14.216016400
241.292,-15.630889800
241.333,-23.823907400
241.375,-23.935993400
241.417,-23.747902600
241.458,-22.453619900
241.500,-23.451828000
241.542,-21.354448800
241.583,7.313894500
241.625,-0.023188500
241.667,-0.712897900
241.708,9.338237000
241.750,9.708483600
241.792,10.208503300
241.833,7.548514700
241.875,-17.137045800
241.917,22.540032100
241.958,30.380199300
242.000,23.644054400
242.042,21.977934400
242.083,21.652753300
242.125,20.899450900
242.167,20.817453300
242.208,20.522784000
242.250,16.951827300
242.292,3.835154200
242.333,-32.423494000
242.375,-34.950148400
242.417,-34.449660800
242.458,-139.444853300
242.500,-34.479460700
242.542,-33.087242200
242.583,-18.399372400
242.625,4.882803300
242.667,52.174326500
242.708,21.885309300
242.750,37.699365400
242.792,52.417500500
242.833,17.062503800
242.875,4.324335000
242.917,32.575543700
242.958,28.065035200
243.000,22.497483900
243.042,21.435731900
243.083,21.474548200
243.125,21.096887000
243.167,20.703558300
243.208,20.932750800
243.250,17.907448700
243.292,-32.289295400
243.333,-34.708351100
243.375,-34.631913200
243.417,-34.729321400
243.458,-34.715624200
243.500,-93.702646970
243.542,-34.616715700
243.583,-30.394950000
243.625,0.747148400
243.667,21.841925200
243.708,20.918456500
243.750,14.024390400
243.792,28.687275300
243.833,15.428131700
243.875,-15.887855600
243.917,20.039270400
243.958,27.374844800
244.000,22.517293900
244.042,21.496067500
244.083,21.470218300
244.125,20.720000600
244.167,21.036211800
244.208,17.408841100
244.250,-30.743488300
244.292,-173.761256200
244.333,-34.800948700
244.375,-34.574463800
244.417,-34.767922600
244.458,-27.488618200
244.500,-34.757706300
244.542,-31.918706900
244.583,-7.800641300
244.625,-15.354737400
244.667,-4.208771000
244.708,6.253728100
244.750,7.738347000
244.792,8.652652600
244.833,8.178459400
244.875,-18.327111200
244.917,22.030921800
244.958,28.352934100
245.000,21.595123800
245.042,21.730363200
245.083,21.635858200
245.125,21.221491900
245.167,22.224032400
245.208,23.063099100
245.250,17.463463000
245.292,33.397662170
245.333,-34.787364700
245.375,-34.597471700
245.417,-34.902563000
245.458,-34.960246500
245.500,-34.481073800
245.542,-32.264236900
245.583,-7.326499900
245.625,-10.042124900
245.667,-1.672694600
245.708,8.817784700
245.750,10.108717500
245.792,6.200119600
245.833,4.001570700
245.875,-20.049670500
245.917,-13.990679400
245.958,3.736689500
246.000,19.148105400
246.042,27.287600800
246.083,21.857645300
246.125,21.863599600
246.167,21.456155500
246.208,21.386774000
246.250,21.326569800
246.292,17.128887400
246.333,-32.253863800
246.375,60.089269830
246.417,-22.729413900
246.458,-30.423436600
246.500,-21.211005700
246.542,-18.389269300
246.583,3.946132300
246.625,-6.665473100
246.667,8.840605400
246.708,22.184072800
246.750,20.940203300
246.792,29.105664800
246.833,32.373006700
246.875,0.771925600
246.917,25.914602500
246.958,30.509059100
247.000,21.683995300
247.042,21.618238600
247.083,21.677374300
247.125,20.873471500
247.167,21.098330300
247.208,21.222351000
247.250,14.866428600
247.292,-31.133914600
247.333,-85.016240070
247.375,-23.816954600
247.417,-19.586631100
247.458,-23.680498300
247.500,-22.181554200
247.542,-12.998759400
247.583,11.130420300
247.625,1.877914800
247.667,0.734454600
247.708,8.281347500
247.750,9.755959200
247.792,10.477960600
247.833,8.742818000
247.875,-17.985955200
247.917,22.878395900
247.958,28.840540200
248.000,22.329363300
248.042,21.523946300
248.083,21.243881000
248.125,21.086217900
248.167,20.729367900
248.208,21.083926200
248.250,16.842346400
248.292,-29.676355400
248.333,-34.011265500
248.375,-33.930610500
248.417,-46.755417870
248.458,-32.624933400
248.500,-32.557932400
248.542,-30.190903000
248.583,-1.652592500
248.625,-10.943632700
248.667,-0.623955000
248.708,10.249594900
248.750,9.765423200
248.792,9.698408800
248.833,8.105841600
248.875,-20.792387400
248.917,-13.062772900
248.958,-22.500847100
249.000,-24.087276200
249.042,-23.658899100
249.083,-23.649305400
249.125,-22.855273000
249.167,-3.933074600
249.208,-2.420343400
249.250,-7.671560300
249.292,-7.699906500
249.333,18.561929800
249.375,20.583696000
249.417,18.742198500
249.458,20.078750900
249.500,210.517594800
249.542,57.635992200
249.583,8.925312900
249.625,20.684753600
249.667,20.250640800
249.708,33.171286100
249.750,45.775830100
249.792,43.013479600
249.833,9.657110600
249.875,-6.899678800
249.917,12.627467400
249.958,30.835432600
250.000,22.615557700
250.042,21.879302600
250.083,21.092369100
250.125,-28.961668200
250.167,-44.623944300
250.208,-44.947502200
250.250,-42.032830900
250.292,20.923817200
250.333,20.913261300
250.375,21.307043000
250.417,21.629105800
250.458,21.189438100
250.500,-165.779370100
250.542,0.296059033
250.583,0.167209133
250.625,51.720925500
250.667,9.662193567
250.708,-2.149704467
250.750,-1.033692800
250.792,-0.890116833
250.833,0.741768567
250.875,-30.262541570
250.917,-8.874619567
250.958,-13.270993630
251.000,-0.860643967
251.042,3.006012967
251.083,0.724395600
251.125,1.673180533
251.167,2.789611133
251.208,3.826670967
251.250,0.350678033
251.292,10.856583400
251.333,25.896634600
251.375,2.779388067
251.417,0.619399367
251.458,-2.219155767
251.500,-3.074954867
251.542,-4.937924333
251.583,-3.538126570
251.625,-24.706921370
251.667,-11.121666130
251.708,1.602353600
251.750,-0.864523433
251.792,4.202960300
251.833,3.802619367
251.875,-18.376455530
251.917,2.043701670
251.958,12.201934870
252.000,6.875733333
252.042,2.286129333
252.083,1.530368433
252.125,4.218311067
252.167,2.943775367
252.208,10.258461730
252.250,23.440282870
252.292,2.723216467
252.333,2.842980200
252.375,-1.961566133
252.417,-1.643114100
252.458,-0.987833133
252.500,-6.205535333
252.542,-0.956274070
252.583,-22.289398630
252.625,1.926869700
252.667,-0.582031233
252.708,-0.689288233
252.750,1.904739100
252.792,-7.561777567
252.833,5.327920867
252.875,-30.433655470
252.917,16.087297930
252.958,18.676011270
253.000,1.980405700
253.042,-2.810861600
253.083,1.003940633
253.125,0.417383933
253.167,-2.902355500
253.208,-2.613076600
253.250,-2.556774800
253.292,-0.265878167
253.333,18.293407430
253.375,4.897783500
253.417,-8.635711067
253.458,-3.968215133
253.500,-1.372498700
253.542,-1.496892370
253.583,-18.304721470
253.625,1.712950000
253.667,-0.783357433
253.708,-1.940890133
253.750,-0.438881500
253.792,-29.482167030
253.833,11.812371400
253.875,-22.189754800
253.917,47.616830230
253.958,-3.243240700
254.000,20.808876630
254.042,0.961037533
254.083,-3.158708600
254.125,-0.074176867
254.167,-3.046301000
254.208,18.361373500
254.250,4.695824367
254.292,2.387653367
254.333,6.074229100
254.375,-3.680455100
254.417,-1.886259233
254.458,4.078730733
254.500,-4.818794300
254.542,-23.123176030
254.583,-10.917164930
254.625,-6.805280867
254.667,-0.953270633
254.708,1.391688400
254.750,1.401876400
254.792,0.827757067
254.833,6.104746133
254.875,-18.454446800
254.917,15.775445530
254.958,5.610902900
255.000,-2.053334300
255.042,-1.991270100
255.083,-2.661923500
255.125,-2.513091300
255.167,-2.917762400
255.208,8.967683067
255.250,-0.931861200
255.292,0.591803800
255.333,12.247129030
255.375,1.543010333
255.417,-0.184938033
255.458,-0.882333433
255.500,-1.165455633
255.542,-6.263423633
255.583,-3.626414870
255.625,-25.430233570
255.667,2.161278600
255.708,-16.266734030
255.750,-0.052050633
255.792,3.860670533
255.833,-17.093579070
255.875,-6.660567800
255.917,19.672010930
255.958,14.045189570
256.000,-6.172307300
256.042,-3.146867500
256.083,0.680694933
256.125,-1.449676900
256.167,-2.955474600
256.208,26.349003300
256.250,2.563920667
256.292,-7.410075867
256.333,-0.758944500
256.375,-4.847872833
256.417,-3.815345130
256.458,-26.623635430
256.500,1.357615200
256.542,-9.879325333
256.583,1.755852800
256.625,-0.877539833
256.667,-0.880311033
256.708,2.461633700
256.750,0.121172900
256.792,-9.694038000
256.833,29.332894030
256.875,-6.265016170
256.917,-1.890298167
256.958,-2.886778400
257.000,-2.597822300
257.042,-2.168942600
257.083,-3.105379700
257.125,-2.957568800
257.167,-3.242408300
257.208,9.156464567
257.250,0.544957633
257.292,1.447530033
257.333,-1.573089000
257.375,-1.044632067
257.417,3.839636867
257.458,1.397495633
257.500,-14.853551430
257.542,-5.496552470
257.583,7.200015500
257.625,-13.945868030
257.667,-4.424622800
257.708,1.714174167
257.750,4.245594267
257.792,1.932257267
257.833,-1.658921967
257.875,-15.121353600
257.917,20.387224830
257.958,6.737548100
258.000,-1.677167900
258.042,-5.656532533
258.083,-2.345767400
258.125,-2.230979200
258.167,-3.036865400
258.208,11.665139100
258.250,0.942707133
258.292,0.515101633
258.333,0.933689333
258.375,-0.439465767
258.417,-1.855299200
258.458,-0.321016767
258.500,2.932087567
258.542,10.769117370
258.583,-0.389161730
258.625,-26.177307530
258.667,1.399697300
258.708,-9.941991430
258.750,0.511707167
258.792,-1.302159167
258.833,2.568302967
258.875,-16.331720400
258.917,21.508623530
258.958,7.611289100
259.000,-3.143817000
259.042,-3.092446600
259.083,-0.653899467
259.125,-1.909306700
259.167,-3.109539800
259.208,16.409506370
259.250,4.361261700
259.292,0.393150300
259.333,0.743038100
259.375,1.398425200
259.417,0.826030000
259.458,-0.738374133
259.500,5.867097433
259.542,-4.467759500
259.583,5.286639900
259.625,-27.276046430
259.667,1.572497100
259.708,-8.026246100
259.750,3.607337467
259.792,0.007393267
259.833,3.087838100
259.875,-20.122015130
259.917,17.146258530
259.958,9.633218933
260.000,-5.574915333
260.042,-2.168860300
260.083,-0.032154167
260.125,-2.775854500
260.167,-2.905298700
260.208,-0.186421167
260.250,-1.570084000
260.292,-3.126123600
260.333,-0.415217267
260.375,-3.178308800
260.417,26.050523200
260.458,4.746267900
260.500,-6.372832467
260.542,-4.392725333
260.583,-3.047833230
260.625,-23.274019530
260.667,-13.128773870
260.708,-0.257224867
260.750,2.583238867
260.792,-0.051342367
260.833,2.884031970
260.875,-16.608946070
260.917,18.185493630
260.958,10.581439330
261.000,-5.733933033
261.042,-2.375142300
261.083,-2.099386000
261.125,-3.032111000
261.167,-0.581871967
261.208,-1.712559500
261.250,-3.143081200
261.292,-3.090975000
261.333,13.897860330
261.375,0.442883033
261.417,2.276414233
261.458,2.026578533
261.500,2.286201133
261.542,3.982788167
261.583,-1.871438100
261.625,-22.553910870
261.667,-12.286861430
261.708,0.944923567
261.750,0.525051933
261.792,-1.072434667
261.833,5.039850433
261.875,-19.671978370
261.917,19.495517930
261.958,10.636152730
262.000,-5.644306933
262.042,-1.631315300
262.083,0.027669133
262.125,-3.325525400
262.167,-4.249201833
262.208,13.964740500
262.250,3.401594933
262.292,-0.420556067
262.333,1.269461933
262.375,0.890897933
262.417,0.680880733
262.458,-0.115356900
262.500,0.300371000
262.542,-7.763618867
262.583,6.035841430
262.625,-13.693968070
262.667,-0.554368367
262.708,-0.683189967
262.750,-2.986063700
262.792,-3.217179167
262.833,2.352798467
262.875,-19.516671430
262.917,17.324660300
262.958,8.595337933
263.000,-5.375513533
263.042,-2.926410500
263.083,2.165869833
263.125,-2.681332500
263.167,-2.865933400
263.208,16.891710070
263.250,1.106573133
263.292,2.274436733
263.333,0.947030233
263.375,1.443648533
263.417,-0.102777033
263.458,0.548239100
263.500,0.599164200
263.542,-9.467793500
263.583,8.528186230
263.625,-16.839850070
263.667,0.851420367
263.708,1.144947967
263.750,-5.520628967
263.792,0.962073367
263.833,3.118066600
263.875,-20.437316370
263.917,22.649633370
263.958,12.594060730
264.000,-2.755910267
264.042,-3.491257467
264.083,-0.832422933
264.125,0.025619567
264.167,-2.027456533
264.208,-3.526385033
264.250,-0.903293600
264.292,-1.083774600
264.333,-2.133494600
264.375,24.080743770
264.417,1.401858800
264.458,-16.691160630
264.500,-10.128851530
264.542,2.105462967
264.583,-6.028321800
264.625,10.101455000
264.667,-16.249250370
264.708,-7.682673067
264.750,4.330961200
264.792,-0.581309967
264.833,0.214299533
264.875,-16.197358470
264.917,-6.155643030
264.958,21.359586900
265.000,11.689503100
265.042,-4.675223533
265.083,-2.154691300
265.125,-2.447456700
265.167,-2.230082500
265.208,-4.685524733
265.250,-2.191566200
265.292,-5.405940533
265.333,-2.135871800
265.375,-2.263816100
265.417,27.145117100
265.458,2.011837000
265.500,-17.015138270
265.542,-13.435816570
265.583,4.290707970
265.625,-15.737062730
265.667,-6.169968767
265.708,-0.541406967
265.750,1.899489067
265.792,-1.176487267
265.833,7.493198867
265.875,-24.417083270
265.917,17.018055030
265.958,-2.056009200
266.000,-4.606426233
266.042,10.093620300
266.083,-2.141475200
266.125,-2.386605700
266.167,-2.493778400
266.208,4.033874300
266.250,-5.898181400
266.292,-8.092150033
266.333,-4.154135633
266.375,0.480738933
266.417,-3.786858233
266.458,14.851804370
266.500,2.835466330
266.542,-25.890250270
266.583,1.843709767
266.625,-0.643117167
266.667,-0.493862967
266.708,1.905460367
266.750,-8.918334067
266.792,-3.979889900
266.833,5.271419533
266.875,-23.468423500
266.917,20.049075830
266.958,12.307018500
267.000,-4.653008033
267.042,-4.560721733
267.083,-1.954723500
267.125,-4.648508333
267.167,-2.227337400
267.208,-2.229516500
267.250,-2.039821600
267.292,-5.432476833
267.333,-2.236365100
267.375,-2.531060000
267.417,-3.877273233
267.458,16.323845030
267.500,3.512971800
267.542,-26.777400470
267.583,-0.670285167
267.625,-0.495079867
267.667,1.643741967
267.708,2.008444067
267.750,-8.121135167
267.792,-1.275275167
267.833,-1.900359200
267.875,-20.974654930
267.917,24.178577170
267.958,-4.787659433
268.000,9.611579800
268.042,-4.735983633
268.083,0.263734533
268.125,-4.824987133
268.167,-2.258524000
268.208,-2.372261700
268.250,-2.321774500
268.292,-4.639537233
268.333,-3.595114500
268.375,23.471084130
268.417,-12.673162470
268.458,-7.378919800
268.500,7.040552930
268.542,-20.048306600
268.583,1.789628467
268.625,1.681154567
268.667,3.350932200
268.708,-9.279963300
268.750,1.685342967
268.792,-2.075283767
268.833,2.388364300
268.875,-24.035148400
268.917,20.945955430
268.958,10.852624200
269.000,-14.981007370
269.042,0.758187333
269.083,2.125664733
269.125,2.258918233
269.167,2.069361933
269.208,-1.423460600
269.250,4.727753267
269.292,-1.522227600
269.333,3.325523833
269.375,2.957634933
269.417,0.977500233
269.458,33.935614600
269.500,-0.888397167
269.542,1.109127533
269.583,2.083521967
269.625,-3.342972467
269.667,-3.351554500
269.708,-21.941403500
269.750,-5.070439533
269.792,0.441473833
269.833,5.329463600
269.875,-20.539899430
269.917,0.537185430
269.958,14.679917630
270.000,3.990882533
270.042,-1.541301800
270.083,2.957088533
270.125,3.029919633
270.167,1.147963833
270.208,2.412706533
270.250,0.666213500
270.292,1.548149833
270.333,2.675511033
270.375,1.062101633
270.417,35.531960530
270.458,-1.633640833
270.500,-0.935243367
270.542,-4.301586967
270.583,1.764497500
270.625,-25.554989470
270.667,0.406558133
270.708,2.073760467
270.750,2.184385167
270.792,2.985267900
270.833,-2.661320200
270.875,-1.613559870
270.917,-13.773255530
270.958,7.234690767
271.000,0.282257700
271.042,-1.598920600
271.083,4.065293867
271.125,-1.324377400
271.167,3.614480733
271.208,2.666763333
271.250,0.246925400
271.292,1.536065733
271.333,2.262994933
271.375,1.158774433
271.417,35.835874230
271.458,-0.607763700
271.500,2.726590233
271.542,3.383240467
271.583,-5.896820267
271.625,-7.007469630
271.667,-25.385777330
271.708,-1.465663933
271.750,-0.557537967
271.792,-13.100162370
271.833,5.295700933
271.875,-18.189088970
271.917,9.547982870
271.958,11.020593670
272.000,-1.578403100
272.042,3.494800433
272.083,-4.156412633
272.125,3.586190867
272.167,3.932038033
272.208,1.911888833
272.250,-1.316283600
272.292,36.027153930
272.333,1.379600633
272.375,0.514186933
272.417,-0.655017600
272.458,-2.338049900
272.500,-0.544474900
272.542,-2.918266700
272.583,-25.181729900
272.625,2.458372000
272.667,2.460919000
272.708,2.481153500
272.750,-5.965795333
272.792,5.798295167
272.833,1.948180530
272.875,6.269697000
272.917,-13.607332630
272.958,10.163806670
273.000,-1.590034400
273.042,2.893118033
273.083,-1.591732400
273.125,4.976271267
273.167,-1.613551700
273.208,11.200680270
273.250,15.293387000
273.292,9.022818200
273.333,-31.530736900
273.375,-32.342847400
273.417,69.991092600
273.458,-8.630269770
273.500,-11.928889030
273.542,-5.303532400
273.583,8.185307300
273.625,-13.700403700
273.667,2.027561100
273.708,-0.346179033
273.750,1.811066100
273.792,2.198662900
273.833,3.083738133
273.875,-20.502591400
273.917,11.096881170
273.958,10.731710570
274.000,1.513155400
274.042,-1.625437700
274.083,3.859409567
274.125,-1.599628100
274.167,5.383759267
274.208,3.220301333
274.250,1.489070333
274.292,-1.419578600
274.333,2.120046833
274.375,1.051206133
274.417,38.342769770
274.458,-1.870996933
274.500,1.228740767
274.542,0.889660733
274.583,-2.016162667
274.625,-4.528701570
274.667,-24.211087000
274.708,-13.801468530
274.750,5.668037533
274.792,2.361486567
274.833,3.000861200
274.875,-24.543754300
274.917,12.127794300
274.958,13.360111970
275.000,-1.603222200
275.042,2.736345633
275.083,2.678279133
275.125,3.751909867
275.167,2.219307433
275.208,-0.433742300
275.250,1.647198933
275.292,2.907162933
275.333,1.118531833
275.375,9.600589800
275.417,15.710914700
275.458,2.481438300
275.500,3.050054933
275.542,-3.714192500
275.583,-1.877137970
275.625,-23.994596630
275.667,-10.498445970
275.708,2.028735167
275.750,-0.582838167
275.792,2.289248567
275.833,3.113027000
275.875,-19.192579170
275.917,10.877358370
275.958,12.923412100
276.000,2.630007200
276.042,-1.576535300
276.083,0.909980333
276.125,2.304724433
276.167,3.201122133
276.208,1.154249800
276.250,0.813998900
276.292,2.047754933
276.333,-1.542627000
276.375,38.314554670
276.417,2.843454900
276.458,-2.094439633
276.500,-1.575032900
276.542,-3.490463567
276.583,0.998958200
276.625,-22.552150930
276.667,-13.555943770
276.708,1.751734767
276.750,-1.506181167
276.792,0.770142000
276.833,6.235130733
276.875,-19.678807570
276.917,9.781935570
276.958,11.866990470
277.000,3.219450333
277.042,-1.628409200
277.083,1.229855033
277.125,2.174562133
277.167,1.016810333
277.208,-1.648983300
277.250,4.213912367
277.292,2.381604700
277.333,-1.460047600
277.375,38.028922770
277.417,-2.137325300
277.458,0.483571500
277.500,0.374926100
277.542,-3.293159267
277.583,-2.693231170
277.625,-24.142574330
277.667,-12.966285670
277.708,1.824097867
277.750,1.764413167
277.792,-0.546930067
277.833,5.297964933
277.875,-21.398119600
277.917,9.058553970
277.958,12.501489470
278.000,2.336216100
278.042,-1.622070000
278.083,0.987069533
278.125,3.568054767
278.167,-1.599147000
278.208,2.736234033
278.250,0.213413300
278.292,1.525666033
278.333,3.708261467
278.375,33.665870700
278.417,-1.703773500
278.458,3.694749833
278.500,0.250934400
278.542,-3.771862533
278.583,-3.259741830
278.625,-11.403818430
278.667,-23.386660630
278.708,-7.118719100
278.750,-0.489397300
