$Trinity Lake updated withdrawals year 2017 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
41.625,0.0283,0.0283
41.667,0.0283,0.0283
41.708,0.9996126,0.0283
41.75,20.4941808,0.0283
41.792,29.1032672,0.0283
41.833,29.7798636,0.0283
41.875,14.4583002,0.0283
41.917,0.0355731,0.0283
41.958,0.0283,0.0283
42,0.0283,0.0283
42.042,0.0283,0.0283
42.083,0.0283,0.0283
42.125,0.0283,0.0283
42.167,0.0283,0.0283
42.208,0.0283,0.0283
42.25,0.0283,0.0283
42.292,0.0283,0.0283
42.333,0.0283,0.0283
42.375,0.0283,0.0283
42.417,0.0283,0.0283
42.458,0.0283,0.0283
42.5,0.0283,0.0283
42.542,0.0283,0.0283
42.583,0.0283,0.0283
42.625,0.0283,0.0283
42.667,2.640673,0.0283
42.708,20.6954787,0.0283
42.75,29.3195358,0.0283
42.792,25.0370383,0.0283
42.833,1.6612949,0.0283
42.875,0.0283,0.0283
42.917,0.0283,0.0283
42.958,0.0283,0.0283
43,0.0283,0.0283
43.042,0.0283,0.0283
43.083,0.0283,0.0283
43.125,0.0283,0.0283
43.167,0.0283,0.0283
43.208,0.0283,0.0283
43.25,0.0283,0.0283
43.292,0.0283,0.0283
43.333,0.0283,0.0283
43.375,0.0283,0.0283
43.417,0.0283,0.0283
43.458,0.0283,0.0283
43.5,0.0283,0.0283
43.542,0.0283,0.0283
43.583,0.0283,0.0283
43.625,0.0283,0.0283
43.667,0.0283,0.0283
43.708,0.9479934,0.0283
43.75,12.0074353,0.0283
43.792,12.2593619,0.0283
43.833,12.088062,0.0283
43.875,12.489356,0.0283
43.917,12.4267281,0.0283
43.958,1.3865302,0.0283
44,0.0283,0.0283
44.042,0.0283,0.0283
44.083,0.0283,0.0283
44.125,0.0283,0.0283
44.167,0.0283,0.0283
44.208,0.0283,0.0283
44.25,0.0283,0.0283
44.292,0.0283,0.0283
44.333,0.0283,0.0283
44.375,0.0283,0.0283
44.417,0.0283,0.0283
44.458,0.0283,0.0283
44.5,0.0283,0.0283
44.542,0.0283,0.0283
44.583,0.0283,0.0283
44.625,0.0283,0.0283
44.667,0.0283,0.0283
44.708,1.3055639,0.0283
44.75,12.3126508,0.0283
44.792,31.9999137,0.0283
44.833,32.9458129,0.0283
44.875,32.8939673,0.0283
44.917,25.4177582,0.0283
44.958,2.1354331,0.0283
45,0.0283,0.0283
45.042,0.0283,0.0283
45.083,0.0283,0.0283
45.125,0.0283,0.0283
45.167,0.0283,0.0283
45.208,0.0283,0.0283
45.25,0.0283,0.0283
45.292,1.7949841,0.0283
45.333,34.1316961,0.0283
45.375,2.7361289,0.0283
45.417,0.0283,0.0283
45.458,0.0283,0.0283
45.5,0.0283,0.0283
45.542,0.0283,0.0283
45.583,0.0283,0.0283
45.625,0.0283,0.0283
45.667,0.0283,0.0283
45.708,0.8619614,0.0283
45.75,11.9927193,0.0283
45.792,20.5315934,0.0283
45.833,20.8972577,0.0283
45.875,20.7360326,0.0283
45.917,12.8265788,0.0283
45.958,1.5537266,0.0283
46,0.0283,0.0283
46.042,0.0283,0.0283
46.083,0.0283,0.0283
46.125,0.0283,0.0283
46.167,0.0283,0.0283
46.208,0.0283,0.0283
46.25,0.0283,0.0283
46.292,0.0283,0.0283
46.333,0.0283,0.0283
46.375,0.0283,0.0283
46.417,0.0283,0.0283
46.458,0.0283,0.0283
46.5,0.0283,0.0283
46.542,0.0283,0.0283
46.583,0.0283,0.0283
46.625,0.0283,0.0283
46.667,0.0283,0.0283
46.708,1.5479817,0.0283
46.75,36.698874,0.0283
46.792,38.9936927,0.0283
46.833,39.0800643,0.0283
46.875,38.1731342,0.0283
46.917,2.8468951,0.0283
46.958,0.0283,0.0283
47,0.0283,0.0283
47.042,0.0283,0.0283
47.083,0.0283,0.0283
47.125,0.0283,0.0283
47.167,0.0283,0.0283
47.208,0.0283,0.0283
47.25,0.0283,0.0283
47.292,0.0283,0.0283
47.333,0.0283,0.0283
47.375,0.0283,0.0283
47.417,0.0283,0.0283
47.458,0.0283,0.0283
47.5,0.0283,0.0283
47.542,0.0283,0.0283
47.583,0.0283,0.0283
47.625,0.0283,0.0283
47.667,0.0283,0.0283
47.708,2.8890338,0.0283
47.75,36.9608754,0.0283
47.792,38.9073211,0.0283
47.833,38.1169304,0.0283
47.875,2.7055366,0.0283
47.917,0.0283,0.0283
47.958,0.0283,0.0283
48,0.0283,0.0283
48.042,0.0283,0.0283
48.083,0.0283,0.0283
48.125,0.0283,0.0283
48.167,0.0283,0.0283
48.208,0.0283,0.0283
48.25,0.0283,0.0283
48.292,0.0283,0.0283
48.333,0.0283,0.0283
48.375,0.0283,0.0283
48.417,0.0283,0.0283
48.458,0.0283,0.0283
48.5,0.0283,0.0283
48.542,0.0283,0.0283
48.583,0.0283,0.0283
48.625,0.0283,0.0283
48.667,0.0283,0.0283
48.708,0.0283,0.0283
48.75,2.6194197,0.0283
48.792,30.4032843,0.0283
48.833,32.1409326,0.0283
48.875,31.1044168,0.0283
48.917,2.2973657,0.0283
48.958,0.0283,0.0283
49,0.0283,0.0283
49.042,0.0283,0.0283
49.083,0.0283,0.0283
49.125,0.0283,0.0283
49.167,0.0283,0.0283
49.208,0.0283,0.0283
49.25,0.0283,0.0283
49.292,0.8383026,0.0283
49.333,17.1383668,0.0283
49.375,1.6118831,0.0283
49.417,0.0283,0.0283
49.458,0.0283,0.0283
49.5,0.0283,0.0283
49.542,0.0283,0.0283
49.583,0.0283,0.0283
49.625,0.0283,0.0283
49.667,0.0283,0.0283
49.708,2.5704607,0.0283
49.75,24.7886492,0.0283
49.792,27.7961751,0.0283
49.833,30.5918472,0.0283
49.875,32.3295521,0.0283
49.917,32.3943308,0.0283
49.958,24.5597305,0.0283
50,1.8780729,0.0283
50.042,0.0283,0.0283
50.083,0.0283,0.0283
50.125,0.0283,0.0283
50.167,0.0283,0.0283
50.208,0.0283,0.0283
50.25,0.0283,0.0283
50.292,0.0283,0.0283
50.333,0.0283,0.0283
50.375,0.0283,0.0283
50.417,0.0283,0.0283
50.458,0.0283,0.0283
50.5,0.0283,0.0283
50.542,0.0283,0.0283
50.583,0.0283,0.0283
50.625,0.0283,0.0283
50.667,0.0283,0.0283
50.708,5.573119,0.0283
50.75,50.8087446,0.0283
50.792,52.6176806,0.0283
50.833,52.3880827,0.0283
50.875,52.2185374,0.0283
50.917,39.0401613,0.0283
50.958,37.8157618,0.0283
51,6.5052644,0.0283
51.042,0.0283,0.0283
51.083,0.0283,0.0283
51.125,0.0283,0.0283
51.167,0.0283,0.0283
51.208,0.0283,0.0283
51.25,0.0283,0.0283
51.292,0.0283,0.0283
51.333,0.0283,0.0283
51.375,0.0283,0.0283
51.417,0.0283,0.0283
51.458,0.0283,0.0283
51.5,0.0283,0.0283
51.542,0.0283,0.0283
51.583,0.0283,0.0283
51.625,0.0283,0.0283
51.667,0.0283,0.0283
51.708,0.0283,0.0283
51.75,0.0283,0.0283
51.792,0.0283,0.0283
51.833,0.0283,0.0283
51.875,0.0283,0.0283
51.917,0.0283,0.0283
51.958,0.0283,0.0283
52,0.0283,0.0283
52.042,0.0283,0.0283
52.083,0.0283,0.0283
52.125,0.0283,0.0283
52.167,0.0283,0.0283
52.208,0.0283,0.0283
52.25,0.0283,0.0283
52.292,0.0283,0.0283
52.333,0.0283,0.0283
52.375,0.0283,0.0283
52.417,0.0283,0.0283
52.458,0.0283,0.0283
52.5,0.0283,0.0283
52.542,0.0283,0.0283
52.583,0.0283,0.0283
52.625,0.0283,0.0283
52.667,0.0283,0.0283
52.708,0.0283,0.0283
52.75,0.0283,0.0283
52.792,0.0283,0.0283
52.833,0.0283,0.0283
52.875,0.0283,0.0283
52.917,0.0283,0.0283
52.958,0.0283,0.0283
53,0.0283,0.0283
53.042,0.0283,0.0283
53.083,0.0283,0.0283
53.125,0.0283,0.0283
53.167,0.0283,0.0283
53.208,0.0283,0.0283
53.25,5.7358723,0.0283
53.292,39.3737334,0.0283
53.333,49.8960979,0.0283
53.375,39.0052674,0.0283
53.417,38.0925075,0.0283
53.458,5.4012531,0.0283
53.5,0.0283,0.0283
53.542,0.0283,0.0283
53.583,0.0283,0.0283
53.625,0.0283,0.0283
53.667,0.0283,0.0283
53.708,5.485106,0.0283
53.75,52.8432033,0.0283
53.792,57.3824667,0.0283
53.833,61.2853197,0.0283
53.875,53.2924375,0.0283
53.917,51.5259515,0.0283
53.958,6.0325129,0.0283
54,0.0283,0.0283
54.042,0.0283,0.0283
54.083,0.0283,0.0283
54.125,0.0283,0.0283
54.167,0.0283,0.0283
54.208,0.0283,0.0283
54.25,0.0283,0.0283
54.292,0.0283,0.0283
54.333,0.0283,0.0283
54.375,0.0283,0.0283
54.417,0.0283,0.0283
54.458,0.0283,0.0283
54.5,0.0283,0.0283
54.542,0.0283,0.0283
54.583,0.0283,0.0283
54.625,6.4713893,0.0283
54.667,44.3537127,0.0283
54.708,51.5635622,0.0283
54.75,51.9074072,0.0283
54.792,57.9424105,0.0283
54.833,58.6882287,0.0283
54.875,57.8776601,0.0283
54.917,6.373443,0.0283
54.958,0.0283,0.0283
55,0.0283,0.0283
55.042,0.0283,0.0283
55.083,0.0283,0.0283
55.125,0.0283,0.0283
55.167,0.0283,0.0283
55.208,0.0283,0.0283
55.25,0.0283,0.0283
55.292,0.0283,0.0283
55.333,0.0283,0.0283
55.375,0.0283,0.0283
55.417,0.0283,0.0283
55.458,0.0283,0.0283
55.5,0.0283,0.0283
55.542,0.0283,0.0283
55.583,0.0283,0.0283
55.625,14.3828241,0.0283
55.667,37.1377221,0.0283
55.708,38.3718568,0.0283
55.75,54.8689456,0.0283
55.792,56.8296828,0.0283
55.833,55.9519017,0.0283
55.875,55.2456469,0.0283
55.917,6.6483492,0.0283
55.958,0.0283,0.0283
56,0.0283,0.0283
56.042,0.0283,0.0283
56.083,0.0283,0.0283
56.125,0.0283,0.0283
56.167,0.0283,0.0283
56.208,0.0283,0.0283
56.25,0.0283,0.0283
56.292,0.0283,0.0283
56.333,0.0283,0.0283
56.375,0.0283,0.0283
56.417,0.0283,0.0283
56.458,0.0283,0.0283
56.5,0.0283,0.0283
56.542,0.0283,0.0283
56.583,0.0283,0.0283
56.625,14.397908,0.0283
56.667,37.4633702,0.0283
56.708,44.9727752,0.0283
56.75,55.7672725,0.0283
56.792,62.9899419,0.0283
56.833,63.3109771,0.0283
56.875,56.5100343,0.0283
56.917,6.8649857,0.0283
56.958,0.0283,0.0283
57,0.0283,0.0283
57.042,0.0283,0.0283
57.083,0.0283,0.0283
57.125,0.0283,0.0283
57.167,0.0283,0.0283
57.208,0.0283,0.0283
57.25,0.0283,0.0283
57.292,0.0283,0.0283
57.333,0.0283,0.0283
57.375,0.0283,0.0283
57.417,0.0283,0.0283
57.458,0.0283,0.0283
57.5,0.0283,0.0283
57.542,0.0283,0.0283
57.583,0.0283,0.0283
57.625,0.0283,0.0283
57.667,0.0283,0.0283
57.708,14.6372977,0.0283
57.75,57.1420299,0.0283
57.792,58.6853421,0.0283
57.833,58.5513982,0.0283
57.875,58.4650266,0.0283
57.917,52.1522305,0.0283
57.958,38.6050488,0.0283
58,2.7452698,0.0283
58.042,0.0283,0.0283
58.083,0.0283,0.0283
58.125,0.0283,0.0283
58.167,0.0283,0.0283
58.208,0.0283,0.0283
58.25,0.0283,0.0283
58.292,0.0283,0.0283
58.333,0.0283,0.0283
58.375,0.0283,0.0283
58.417,0.0283,0.0283
58.458,0.0283,0.0283
58.5,0.0283,0.0283
58.542,0.0283,0.0283
58.583,0.0283,0.0283
58.625,0.0283,0.0283
58.667,0.0283,0.0283
58.708,14.6031113,0.0283
58.75,48.0704366,0.0283
58.792,58.6697771,0.0283
58.833,58.5366539,0.0283
58.875,57.9340337,0.0283
58.917,6.324484,0.0283
58.958,0.0283,0.0283
59,0.0283,0.0283
59.042,0.0283,0.0283
59.083,0.0283,0.0283
59.125,0.0283,0.0283
59.167,0.0283,0.0283
59.208,0.0283,0.0283
59.25,0.0283,0.0283
59.292,0.0283,0.0283
59.333,0.0283,0.0283
59.375,0.0283,0.0283
59.417,0.0283,0.0283
59.458,0.0283,0.0283
59.5,0.0283,0.0283
59.542,0.0283,0.0283
59.583,0.0283,0.0283
59.625,0.0283,0.0283
59.667,0.0283,0.0283
59.708,9.6121516,0.0283
59.75,50.6679238,0.0283
59.792,51.8499582,0.0283
59.833,51.9363298,0.0283
59.875,51.4165154,0.0283
59.917,6.4586543,0.0283
59.958,0.0283,0.0283
60,0.0283,0.0283
60.042,0.0283,0.0283
60.083,0.0283,0.0283
60.125,0.0283,0.0283
60.167,0.0283,0.0283
60.208,0.0283,0.0283
60.25,0.0283,0.0283
60.292,0.0283,0.0283
60.333,0.0283,0.0283
60.375,0.0283,0.0283
60.417,0.0283,0.0283
60.458,0.0283,0.0283
60.5,0.0283,0.0283
60.542,0.0283,0.0283
60.583,0.0283,0.0283
60.625,0.0283,0.0283
60.667,0.0283,0.0283
60.708,8.8640977,0.0283
60.75,56.72452,0.0283
60.792,58.515344,0.0283
60.833,58.4047476,0.0283
60.875,58.391673,0.0283
60.917,58.1973652,0.0283
60.958,42.3005194,0.0283
61,7.5916448,0.0283
61.042,0.0283,0.0283
61.083,0.0283,0.0283
61.125,0.0283,0.0283
61.167,0.0283,0.0283
61.208,0.0283,0.0283
61.25,0.0283,0.0283
61.292,0.0283,0.0283
61.333,0.0283,0.0283
61.375,0.0283,0.0283
61.417,0.0283,0.0283
61.458,0.0283,0.0283
61.5,0.0283,0.0283
61.542,0.0283,0.0283
61.583,0.0283,0.0283
61.625,0.0283,0.0283
61.667,0.0283,0.0283
61.708,6.5071039,0.0283
61.75,56.684051,0.0283
61.792,58.4723563,0.0283
61.833,58.601659,0.0283
61.875,58.4291139,0.0283
61.917,58.1382748,0.0283
61.958,50.3094194,0.0283
62,56.047867,0.0283
62.042,7.698732,0.0283
62.083,0.0283,0.0283
62.125,0.0283,0.0283
62.167,0.0283,0.0283
62.208,0.0283,0.0283
62.25,0.0283,0.0283
62.292,0.0283,0.0283
62.333,0.0283,0.0283
62.375,0.0283,0.0283
62.417,0.0283,0.0283
62.458,0.0283,0.0283
62.5,0.0283,0.0283
62.542,0.0283,0.0283
62.583,0.0283,0.0283
62.625,0.0283,0.0283
62.667,6.0443706,0.0283
62.708,56.6751082,0.0283
62.75,58.7647802,0.0283
62.792,58.4230011,0.0283
62.833,58.6769936,0.0283
62.875,58.3955784,0.0283
62.917,58.1212382,0.0283
62.958,7.4429,0.0283
63,0.0283,0.0283
63.042,0.0283,0.0283
63.083,0.0283,0.0283
63.125,0.0283,0.0283
63.167,0.0283,0.0283
63.208,0.0283,0.0283
63.25,0.0283,0.0283
63.292,0.0283,0.0283
63.333,0.0283,0.0283
63.375,0.0283,0.0283
63.417,0.0283,0.0283
63.458,0.0283,0.0283
63.5,0.0283,0.0283
63.542,0.0283,0.0283
63.583,0.0283,0.0283
63.625,4.9766399,0.0283
63.667,44.4832701,0.0283
63.708,57.444472,0.0283
63.75,58.3556754,0.0283
63.792,58.4190957,0.0283
63.833,55.0588669,0.0283
63.875,53.9374228,0.0283
63.917,56.6627128,0.0283
63.958,6.4788888,0.0283
64,0.0283,0.0283
64.042,0.0283,0.0283
64.083,0.0283,0.0283
64.125,0.0283,0.0283
64.167,0.0283,0.0283
64.208,0.0283,0.0283
64.25,0.0283,0.0283
64.292,0.0283,0.0283
64.333,0.0283,0.0283
64.375,0.0283,0.0283
64.417,0.0283,0.0283
64.458,0.0283,0.0283
64.5,0.0283,0.0283
64.542,0.0283,0.0283
64.583,0.0283,0.0283
64.625,0.0283,0.0283
64.667,0.0283,0.0283
64.708,5.7885386,0.0283
64.75,56.5931797,0.0283
64.792,55.4158714,0.0283
64.833,55.2762675,0.0283
64.875,55.1970558,0.0283
64.917,54.5927942,0.0283
64.958,5.2769878,0.0283
65,0.0283,0.0283
65.042,0.0283,0.0283
65.083,0.0283,0.0283
65.125,0.0283,0.0283
65.167,0.0283,0.0283
65.208,0.0283,0.0283
65.25,0.0283,0.0283
65.292,0.0283,0.0283
65.333,0.0283,0.0283
65.375,0.0283,0.0283
65.417,0.0283,0.0283
65.458,0.0283,0.0283
65.5,0.0283,0.0283
65.542,0.0283,0.0283
65.583,0.0283,0.0283
65.625,0.0283,0.0283
65.667,0.0283,0.0283
65.708,5.8205459,0.0283
65.75,57.297029,0.0283
65.792,58.6368359,0.0283
65.833,58.4357644,0.0283
65.875,38.357537,0.0283
65.917,22.152391,0.0283
65.958,0.9412014,0.0283
66,0.0283,0.0283
66.042,0.0283,0.0283
66.083,0.0283,0.0283
66.125,0.0283,0.0283
66.167,0.0283,0.0283
66.208,0.0283,0.0283
66.25,0.0283,0.0283
66.292,0.0283,0.0283
66.333,0.0283,0.0283
66.375,0.0283,0.0283
66.417,0.0283,0.0283
66.458,0.0283,0.0283
66.5,0.0283,0.0283
66.542,0.0283,0.0283
66.583,0.0283,0.0283
66.625,0.0283,0.0283
66.667,0.0283,0.0283
66.708,0.3255349,0.0283
66.75,21.2975612,0.0283
66.792,22.8840592,0.0283
66.833,22.9704874,0.0283
66.875,28.9737098,0.0283
66.917,22.3556982,0.0283
66.958,0.9987919,0.0283
67,0.8874031,0.0283
67.042,34.343748,0.0283
67.083,36.6615746,0.0283
67.125,36.7868304,0.0283
67.167,36.706232,0.0283
67.208,36.8329028,0.0283
67.25,36.5575721,0.0283
67.292,36.8936912,0.0283
67.333,36.7721144,0.0283
67.375,36.8951628,0.0283
67.417,36.7479745,0.0283
67.458,37.3363315,0.0283
67.5,36.8041217,0.0283
67.542,36.6874974,0.0283
67.583,36.5968242,0.0283
67.625,36.5752313,0.0283
67.667,36.7796139,0.0283
67.708,30.4221321,0.0283
67.75,26.4543589,0.0283
67.792,26.2528346,0.0283
67.833,26.2816723,0.0283
67.875,26.3536109,0.0283
67.917,31.3794645,0.0283
67.958,71.515515,0.0283
68,71.400334,0.0283
68.042,64.9074367,0.0283
68.083,64.5474607,0.0283
68.125,64.4900117,0.0283
68.167,64.6022212,0.0283
68.208,64.33439,0.0283
68.25,64.2001631,0.0283
68.292,64.7075821,0.0283
68.333,64.2434338,0.0283
68.375,64.6371151,0.0283
68.417,64.3832075,0.0283
68.458,64.6111923,0.0283
68.5,64.3224757,0.0283
68.542,64.5996459,0.0283
68.583,64.4261103,0.0283
68.625,64.5186796,0.0283
68.667,64.4295063,0.0283
68.708,64.5200946,0.0283
68.75,64.4380812,0.0283
68.792,64.3402481,0.0283
68.833,64.3890373,0.0283
68.875,64.5000865,0.0283
68.917,64.1733064,0.0283
68.958,64.2782711,0.0283
69,66.5659299,0.0283
69.042,69.998069,0.0283
69.083,65.5034347,0.0283
69.125,67.47003,0.0283
69.167,65.8718724,0.0283
69.208,67.7867636,0.0283
69.25,68.0806025,0.0283
69.292,68.0401901,0.0283
69.333,68.0170124,0.0283
69.375,68.1437398,0.0283
69.417,68.1453529,0.0283
69.458,68.1870954,1.5206156
69.5,68.084706,0.0283
69.542,67.8587305,0.0283
69.583,68.1927837,0.0283
69.625,68.060368,0.0283
69.667,67.8267232,0.0283
69.708,68.207528,0.0283
69.75,67.8267232,0.0283
69.792,68.2967862,0.0283
69.833,67.8943885,0.0283
69.875,68.2923714,0.0283
69.917,67.8814554,0.0283
69.958,69.732332,0.0283
70,69.0177004,0.0283
70.042,69.6977777,0.0283
70.083,67.7806508,0.0283
70.125,68.8785493,0.0283
70.167,70.2971717,0.0283
70.208,70.0228598,0.0283
70.25,85.7826487,0.0283
70.292,94.8379129,0.0283
70.333,94.8655054,0.0283
70.375,94.8827118,0.0283
70.417,94.9071064,0.0283
70.458,94.8985598,0.0283
70.5,94.8640904,0.0283
70.542,94.7256468,0.0283
70.583,94.8122165,0.0283
70.625,94.976498,0.0283
70.667,94.9633102,0.0283
70.708,94.8752406,0.0283
70.75,94.9214262,0.0283
70.792,96.4702569,0.0283
70.833,96.6881386,0.0283
70.875,96.7571623,0.0283
70.917,95.4857282,0.0283
70.958,98.0154652,0.0283
71,96.168211,0.0283
71.042,96.174154,0.0283
71.083,62.0135919,0.0283
71.125,34.1491006,0.0283
71.167,34.0083364,0.0283
71.208,34.0616253,0.0283
71.25,36.5939093,0.0283
71.292,36.8487508,0.0283
71.333,34.1566284,0.0283
71.375,34.0126663,0.0283
71.417,52.178125,0.0283
71.458,72.839955,0.0283
71.5,54.6875426,0.0283
71.542,53.5776166,0.0283
71.583,69.3373772,0.0283
71.625,61.3703612,0.0283
71.667,62.9810557,0.0283
71.708,73.5730382,0.0283
71.75,73.7051709,0.0283
71.792,74.8629805,0.0283
71.833,77.2424728,0.0283
71.875,79.2748656,0.0283
71.917,75.1078604,0.0283
71.958,80.5331968,0.0283
72,76.1800342,0.0283
72.042,76.5643199,0.0283
72.083,74.3445811,0.0283
72.125,74.5821313,0.0283
72.167,76.2910834,0.0283
72.208,79.7689836,0.0283
72.25,78.9340204,0.0283
72.292,80.9899588,0.0283
72.333,77.4757214,0.0283
72.375,77.4368655,0.0283
72.417,77.5217938,0.0283
72.458,77.413801,0.0283
72.5,77.2786119,0.0283
72.542,77.6398331,0.0283
72.583,77.2596509,0.0283
72.625,77.527567,0.0283
72.667,77.3029216,0.0283
72.708,77.3721151,0.0283
72.75,77.1387816,0.0283
72.792,79.016147,0.0283
72.833,79.8408939,0.0283
72.875,80.8948425,0.0283
72.917,79.611013,0.0283
72.958,77.2455009,0.0283
73,75.0068577,0.0283
73.042,75.0212058,0.0283
73.083,75.1220387,0.0283
73.125,74.8556225,0.0283
73.167,75.0931161,0.0283
73.208,58.1251719,0.0283
73.25,34.9051917,0.0283
73.292,34.9267846,0.0283
73.333,34.7194871,0.0283
73.375,34.8591193,0.0283
73.417,34.971442,0.0283
73.458,34.8476012,0.0283
73.5,33.4465814,0.0283
73.542,33.2495285,0.0283
73.583,33.547952,0.0283
73.625,33.2147195,0.0283
73.667,33.3718977,0.0283
73.708,33.2840828,0.0283
73.75,33.4237999,0.0283
73.792,33.2509718,0.0283
73.833,33.3848591,0.0283
73.875,33.2063427,0.0283
73.917,33.2466702,0.0283
73.958,33.0220814,0.0283
74,29.7453376,0.0283
74.042,29.6589943,0.0283
74.083,29.6244117,0.0283
74.125,29.7107833,0.0283
74.167,29.6632676,0.0283
74.208,29.5279936,0.0283
74.25,35.2886567,0.0283
74.292,41.0493198,0.0283
74.333,46.8099829,0.0283
74.375,52.570646,0.0283
74.417,40.9478077,16.763788
74.458,41.0262836,21.716288
74.5,40.9373084,0.0283
74.542,40.957175,0.0283
74.583,40.9877956,0.0283
74.625,41.0040398,0.0283
74.667,41.0189539,0.0283
74.708,41.0016343,0.0283
74.75,41.0113978,0.0283
74.792,40.9855599,0.0283
74.833,40.9929462,0.0283
74.875,40.9890408,0.0283
74.917,45.5341623,0.0283
74.958,44.2072036,0.0283
75,46.104945,0.0283
75.042,50.094113,0.0283
75.083,49.8052549,0.0283
75.125,49.0073647,0.0283
75.167,45.4109724,0.0283
75.208,45.3471559,0.0283
75.25,45.2779058,0.0283
75.292,45.361787,0.0283
75.333,45.3560987,0.0283
75.375,45.3354397,0.0283
75.417,45.6813506,0.0283
75.458,45.3002628,0.0283
75.5,45.3192804,0.0283
75.542,45.3138751,0.0283
75.583,45.2713968,0.0283
75.625,45.2980554,0.0283
75.667,45.2785001,0.0283
75.708,45.276321,0.0283
75.75,45.3284779,0.0283
75.792,45.2692743,0.0283
75.833,45.2608975,0.0283
75.875,45.2576147,0.0283
75.917,45.2448514,0.0283
75.958,45.2128158,0.0283
76,45.2404649,0.0283
76.042,45.1748372,0.0283
76.083,45.2142874,0.0283
76.125,45.2179664,0.0283
76.167,45.0682311,0.0283
76.208,45.2025995,0.0283
76.25,45.3328927,0.0283
76.292,45.0645238,0.0283
76.333,45.1840064,0.0283
76.375,45.187459,0.0283
76.417,45.1542631,0.0283
76.458,45.3315909,0.0283
76.5,49.4998696,0.0283
76.542,49.6688772,0.0283
76.583,49.6524915,0.0283
76.625,49.6583213,0.0283
76.667,49.6664434,0.0283
76.708,49.7965668,0.0283
76.75,49.6551517,0.0283
76.792,49.6857157,0.0283
76.833,49.6878665,0.0283
76.875,49.6616607,0.0283
76.917,49.673292,0.0283
76.958,49.0407021,0.0283
77,45.3189125,0.0283
77.042,45.1656963,0.0283
77.083,45.1744127,0.0283
77.125,45.1585364,0.0283
77.167,45.120105,0.0283
77.208,45.01398,0.0283
77.25,44.9509276,0.0283
77.292,45.1202748,0.0283
77.333,45.1334909,0.0283
77.375,45.1356983,0.0283
77.417,45.087843,0.0283
77.458,45.3011967,0.0283
77.5,49.4550141,0.0283
77.542,49.5130857,0.0283
77.583,48.0828886,0.0283
77.625,46.1229155,0.0283
77.667,44.4719784,0.0283
77.708,35.9881478,0.0283
77.75,32.3349008,0.0283
77.792,35.6188328,0.0283
77.833,42.9179122,0.0283
77.875,46.3049977,0.0283
77.917,45.2205134,0.0283
77.958,49.0876235,0.0283
78,41.0925339,0.0283
78.042,40.3690727,0.0283
78.083,40.4297479,0.0283
78.125,40.7951009,0.0283
78.167,40.7090689,0.0283
78.208,40.778602,0.0283
78.25,34.2503863,0.0283
78.292,29.0378659,0.0283
78.333,29.0370452,0.0283
78.375,38.6970521,0.0283
78.417,35.9143697,0.0283
78.458,32.9774806,0.0283
78.5,36.5769293,0.0283
78.542,40.59635,0.0283
78.583,40.5469665,0.0283
78.625,40.3929296,0.0283
78.667,40.4651795,0.0283
78.708,39.8204489,0.0283
78.75,40.5767098,0.0283
78.792,40.6745146,0.0283
78.833,40.5804454,0.0283
78.875,40.5675972,0.0283
78.917,41.7733187,0.0283
78.958,40.775206,0.0283
79,44.8072485,0.0283
79.042,44.8340486,0.0283
79.083,44.7769675,0.0283
79.125,44.7649966,0.0283
79.167,44.7690152,0.0283
79.208,44.7665531,0.0283
79.25,44.7316309,0.0283
79.292,44.7501108,0.0283
79.333,44.7029913,0.0283
79.375,44.7463752,0.0283
79.417,44.6224212,0.0283
79.458,44.8074466,0.0283
79.5,44.6773798,0.0283
79.542,44.4865246,0.0283
79.583,44.8440668,0.0283
79.625,44.56401,0.0283
79.667,44.8276811,0.0283
79.708,44.5578123,0.0283
79.75,44.6895488,0.0283
79.792,44.6258172,0.0283
79.833,44.6402219,0.0283
79.875,44.5839332,0.0283
79.917,44.6421746,0.0283
79.958,44.8059467,0.0283
80,50.7187506,0.0283
80.042,52.0047026,0.0283
80.083,49.12597,0.0283
80.125,48.9257758,0.0283
80.167,48.9279832,0.0283
80.208,48.8011709,0.0283
80.25,48.9192668,0.0283
80.292,48.8541768,0.0283
80.333,48.8916177,0.0283
80.375,48.8501582,0.0283
80.417,48.7672109,0.0283
80.458,48.7736067,0.0283
80.5,48.8011992,0.0283
80.542,48.8316783,0.0283
80.583,48.7946902,0.0283
80.625,48.7562871,0.0283
80.667,48.6799054,0.0283
80.708,48.7037623,0.0283
80.75,48.7160445,0.0283
80.792,48.693263,0.0283
80.833,48.68166,0.0283
80.875,48.6793111,0.0283
80.917,48.6398892,0.0283
80.958,48.3323814,0.0283
81,46.1653938,0.0283
81.042,46.7377047,0.0283
81.083,45.1890155,0.0283
81.125,44.1958553,0.0283
81.167,46.2438131,0.0283
81.208,46.1794306,0.0283
81.25,50.0368904,0.0283
81.292,52.6906946,0.0283
81.333,48.0989347,0.0283
81.375,48.740524,0.0283
81.417,45.8420663,0.0283
81.458,44.7936928,0.0283
81.5,51.9087939,0.0283
81.542,52.3149838,0.0283
81.583,52.5560998,0.0283
81.625,52.2707792,0.0283
81.667,52.1829643,0.0283
81.708,52.4928776,0.0283
81.75,52.3354164,0.0283
81.792,52.2172073,0.0283
81.833,52.2601384,0.0283
