$Trinity Br1  inflow Tw year 2019 YC updated 06/1/23,
",,,",
Jday,Trinity R
148.083,9.47
148.125,9.47
148.167,9.47
148.208,9.47
148.25,9.47
148.292,9.47
148.333,9.47
148.375,9.47
148.417,9.47
148.458,9.47
148.5,9.47
148.542,9.47
148.583,9.47
148.625,9.47
148.667,9.47
148.708,9.47
148.75,9.47
148.792,9.47
148.833,9.47
148.875,9.47
148.917,9.47
148.958,9.47
149,9.7
149.042,9.7
149.083,9.7
149.125,9.7
149.167,9.7
149.208,9.7
149.25,9.7
149.292,9.7
149.333,9.7
149.375,9.7
149.417,9.7
149.458,9.7
149.5,9.7
149.542,9.7
149.583,9.7
149.625,9.7
149.667,9.7
149.708,9.7
149.75,9.7
149.792,9.7
149.833,9.7
149.875,9.7
149.917,9.7
149.958,9.7
150,9.32
150.042,9.32
150.083,9.32
150.125,9.32
150.167,9.32
150.208,9.32
150.25,9.32
150.292,9.32
150.333,9.32
150.375,9.32
150.417,9.32
150.458,9.32
150.5,9.32
150.542,9.32
150.583,9.32
150.625,9.32
150.667,9.32
150.708,9.32
150.75,9.32
150.792,9.32
150.833,9.32
150.875,9.32
150.917,9.32
150.958,9.32
151,9.43
151.042,9.43
151.083,9.43
151.125,9.43
151.167,9.43
151.208,9.43
151.25,9.43
151.292,9.43
151.333,9.43
151.375,9.43
151.417,9.43
151.458,9.43
151.5,9.43
151.542,9.43
151.583,9.43
151.625,9.43
151.667,9.43
151.708,9.43
151.75,9.43
151.792,9.43
151.833,9.43
151.875,9.43
151.917,9.43
151.958,9.43
152,10.22
152.042,10.22
152.083,10.22
152.125,10.22
152.167,10.22
152.208,10.22
152.25,10.22
152.292,10.22
152.333,10.22
152.375,10.22
152.417,10.22
152.458,10.22
152.5,10.22
152.542,10.22
152.583,10.22
152.625,10.22
152.667,10.22
152.708,10.22
152.75,10.22
152.792,10.22
152.833,10.22
152.875,10.22
152.917,10.22
152.958,10.22
153,10.4
153.042,10.4
153.083,10.4
153.125,10.4
153.167,10.4
153.208,10.4
153.25,10.4
153.292,10.4
153.333,10.4
153.375,10.4
153.417,10.4
153.458,10.4
153.5,10.4
153.542,10.4
153.583,10.4
153.625,10.4
153.667,10.4
153.708,10.4
153.75,10.4
153.792,10.4
153.833,10.4
153.875,10.4
153.917,10.4
153.958,10.4
154,10.67
154.042,10.67
154.083,10.67
154.125,10.67
154.167,10.67
154.208,10.67
154.25,10.67
154.292,10.67
154.333,10.67
154.375,10.67
154.417,10.67
154.458,10.67
154.5,10.67
154.542,10.67
154.583,10.67
154.625,10.67
154.667,10.67
154.708,10.67
154.75,10.67
154.792,10.67
154.833,10.67
154.875,10.67
154.917,10.67
154.958,10.67
155,10.31
155.042,10.31
155.083,10.31
155.125,10.31
155.167,10.31
155.208,10.31
155.25,10.31
155.292,10.31
155.333,10.31
155.375,10.31
155.417,10.31
155.458,10.31
155.5,10.31
155.542,10.31
155.583,10.31
155.625,10.31
155.667,10.31
155.708,10.31
155.75,10.31
155.792,10.31
155.833,10.31
155.875,10.31
155.917,10.31
155.958,10.31
156,10.75
156.042,10.75
156.083,10.75
156.125,10.75
156.167,10.75
156.208,10.75
156.25,10.75
156.292,10.75
156.333,10.75
156.375,10.75
156.417,10.75
156.458,10.75
156.5,10.75
156.542,10.75
156.583,10.75
156.625,10.75
156.667,10.75
156.708,10.75
156.75,10.75
156.792,10.75
156.833,10.75
156.875,10.75
156.917,10.75
156.958,10.75
157,10.15
157.042,10.15
157.083,10.15
157.125,10.15
157.167,10.15
157.208,10.15
157.25,10.15
157.292,10.15
157.333,10.15
157.375,10.15
157.417,10.15
157.458,10.15
157.5,10.15
157.542,10.15
157.583,10.15
157.625,10.15
157.667,10.15
157.708,10.15
157.75,10.15
157.792,10.15
157.833,10.15
157.875,10.15
157.917,10.15
157.958,10.15
158,9.02
158.042,9.02
158.083,9.02
158.125,9.02
158.167,9.02
158.208,9.02
158.25,9.02
158.292,9.02
158.333,9.02
158.375,9.02
158.417,9.02
158.458,9.02
158.5,9.02
158.542,9.02
158.583,9.02
158.625,9.02
158.667,9.02
158.708,9.02
158.75,9.02
158.792,9.02
158.833,9.02
158.875,9.02
158.917,9.02
158.958,9.02
159,9.2
159.042,9.2
159.083,9.2
159.125,9.2
159.167,9.2
159.208,9.2
159.25,9.2
159.292,9.2
159.333,9.2
159.375,9.2
159.417,9.2
159.458,9.2
159.5,9.2
159.542,9.2
159.583,9.2
159.625,9.2
159.667,9.2
159.708,9.2
159.75,9.2
159.792,9.2
159.833,9.2
159.875,9.2
159.917,9.2
159.958,9.2
160,10.26
160.042,10.26
160.083,10.26
160.125,10.26
160.167,10.26
160.208,10.26
160.25,10.26
160.292,10.26
160.333,10.26
160.375,10.26
160.417,10.26
160.458,10.26
160.5,10.26
160.542,10.26
160.583,10.26
160.625,10.26
160.667,10.26
160.708,10.26
160.75,10.26
160.792,10.26
160.833,10.26
160.875,10.26
160.917,10.26
160.958,10.26
161,11.41
161.042,11.41
161.083,11.41
161.125,11.41
161.167,11.41
161.208,11.41
161.25,11.41
161.292,11.41
161.333,11.41
161.375,11.41
161.417,11.41
161.458,11.41
161.5,11.41
161.542,11.41
161.583,11.41
161.625,11.41
161.667,11.41
161.708,11.41
161.75,11.41
161.792,11.41
161.833,11.41
161.875,11.41
161.917,11.41
161.958,11.41
162,12.06
162.042,12.06
162.083,12.06
162.125,12.06
162.167,12.06
162.208,12.06
162.25,12.06
162.292,12.06
162.333,12.06
162.375,12.06
162.417,12.06
162.458,12.06
162.5,12.06
162.542,12.06
162.583,12.06
162.625,12.06
162.667,12.06
162.708,12.06
162.75,12.06
162.792,12.06
162.833,12.06
162.875,12.06
162.917,12.06
162.958,12.06
163,12.02
163.042,12.02
163.083,12.02
163.125,12.02
163.167,12.02
163.208,12.02
163.25,12.02
163.292,12.02
163.333,12.02
163.375,12.02
163.417,12.02
163.458,12.02
163.5,12.02
163.542,12.02
163.583,12.02
163.625,12.02
163.667,12.02
163.708,12.02
163.75,12.02
163.792,12.02
163.833,12.02
163.875,12.02
163.917,12.02
163.958,12.02
164,12
164.042,12
164.083,12
164.125,12
164.167,12
164.208,12
164.25,12
164.292,12
164.333,12
164.375,12
164.417,12
164.458,12
164.5,12
164.542,12
164.583,12
164.625,12
164.667,12
164.708,12
164.75,12
164.792,12
164.833,12
164.875,12
164.917,12
164.958,12
165,12.12
165.042,12.12
165.083,12.12
165.125,12.12
165.167,12.12
165.208,12.12
165.25,12.12
165.292,12.12
165.333,12.12
165.375,12.12
165.417,12.12
165.458,12.12
165.5,12.12
165.542,12.12
165.583,12.12
165.625,12.12
165.667,12.12
165.708,12.12
165.75,12.12
165.792,12.12
165.833,12.12
165.875,12.12
165.917,12.12
165.958,12.12
166,12.6
166.042,12.6
166.083,12.6
166.125,12.6
166.167,12.6
166.208,12.6
166.25,12.6
166.292,12.6
166.333,12.6
166.375,12.6
166.417,12.6
166.458,12.6
166.5,12.6
166.542,12.6
166.583,12.6
166.625,12.6
166.667,12.6
166.708,12.6
166.75,12.6
166.792,12.6
166.833,12.6
166.875,12.6
166.917,12.6
166.958,12.6
167,12.73
167.042,12.73
167.083,12.73
167.125,12.73
167.167,12.73
167.208,12.73
167.25,12.73
167.292,12.73
167.333,12.73
167.375,12.73
167.417,12.73
167.458,12.73
167.5,12.73
167.542,12.73
167.583,12.73
167.625,12.73
167.667,12.73
167.708,12.73
167.75,12.73
167.792,12.73
167.833,12.73
167.875,12.73
167.917,12.73
167.958,12.73
168,12.89
168.042,12.89
168.083,12.89
168.125,12.89
168.167,12.89
168.208,12.89
168.25,12.89
168.292,12.89
168.333,12.89
168.375,12.89
168.417,12.89
168.458,12.89
168.5,12.89
168.542,12.89
168.583,12.89
168.625,12.89
168.667,12.89
168.708,12.89
168.75,12.89
168.792,12.89
168.833,12.89
168.875,12.89
168.917,12.89
168.958,12.89
169,12.99
169.042,12.99
169.083,12.99
169.125,12.99
169.167,12.99
169.208,12.99
169.25,12.99
169.292,12.99
169.333,12.99
169.375,12.99
169.417,12.99
169.458,12.99
169.5,12.99
169.542,12.99
169.583,12.99
169.625,12.99
169.667,12.99
169.708,12.99
169.75,12.99
169.792,12.99
169.833,12.99
169.875,12.99
169.917,12.99
169.958,12.99
170,13.41
170.042,13.41
170.083,13.41
170.125,13.41
170.167,13.41
170.208,13.41
170.25,13.41
170.292,13.41
170.333,13.41
170.375,13.41
170.417,13.41
170.458,13.41
170.5,13.41
170.542,13.41
170.583,13.41
170.625,13.41
170.667,13.41
170.708,13.41
170.75,13.41
170.792,13.41
170.833,13.41
170.875,13.41
170.917,13.41
170.958,13.41
171,12.8
171.042,12.8
171.083,12.8
171.125,12.8
171.167,12.8
171.208,12.8
171.25,12.8
171.292,12.8
171.333,12.8
171.375,12.8
171.417,12.8
171.458,12.8
171.5,12.8
171.542,12.8
171.583,12.8
171.625,12.8
171.667,12.8
171.708,12.8
171.75,12.8
171.792,12.8
171.833,12.8
171.875,12.8
171.917,12.8
171.958,12.8
172,12.08
172.042,12.08
172.083,12.08
172.125,12.08
172.167,12.08
172.208,12.08
172.25,12.08
172.292,12.08
172.333,12.08
172.375,12.08
172.417,12.08
172.458,12.08
172.5,12.08
172.542,12.08
172.583,12.08
172.625,12.08
172.667,12.08
172.708,12.08
172.75,12.08
172.792,12.08
172.833,12.08
172.875,12.08
172.917,12.08
172.958,12.08
173,12.49
173.042,12.49
173.083,12.49
173.125,12.49
173.167,12.49
173.208,12.49
173.25,12.49
173.292,12.49
173.333,12.49
173.375,12.49
173.417,12.49
173.458,12.49
173.5,12.49
173.542,12.49
173.583,12.49
173.625,12.49
173.667,12.49
173.708,12.49
173.75,12.49
173.792,12.49
173.833,12.49
173.875,12.49
173.917,12.49
173.958,12.49
174,13.34
174.042,13.34
174.083,13.34
174.125,13.34
174.167,13.34
174.208,13.34
174.25,13.34
174.292,13.34
174.333,13.34
174.375,13.34
174.417,13.34
174.458,13.34
174.5,13.34
174.542,13.34
174.583,13.34
174.625,13.34
174.667,13.34
174.708,13.34
174.75,13.34
174.792,13.34
174.833,13.34
174.875,13.34
174.917,13.34
174.958,13.34
175,13.38
175.042,13.38
175.083,13.38
175.125,13.38
175.167,13.38
175.208,13.38
175.25,13.38
175.292,13.38
175.333,13.38
175.375,13.38
175.417,13.38
175.458,13.38
175.5,13.38
175.542,13.38
175.583,13.38
175.625,13.38
175.667,13.38
175.708,13.38
175.75,13.38
175.792,13.38
175.833,13.38
175.875,13.38
175.917,13.38
175.958,13.38
176,12.97
176.042,12.97
176.083,12.97
176.125,12.97
176.167,12.97
176.208,12.97
176.25,12.97
176.292,12.97
176.333,12.97
176.375,12.97
176.417,12.97
176.458,12.97
176.5,12.97
176.542,12.97
176.583,12.97
176.625,12.97
176.667,12.97
176.708,12.97
176.75,12.97
176.792,12.97
176.833,12.97
176.875,12.97
176.917,12.97
176.958,12.97
177,12.38
177.042,12.38
177.083,12.38
177.125,12.38
177.167,12.38
177.208,12.38
177.25,12.38
177.292,12.38
177.333,12.38
177.375,12.38
177.417,12.38
177.458,12.38
177.5,12.38
177.542,12.38
177.583,12.38
177.625,12.38
177.667,12.38
177.708,12.38
177.75,12.38
177.792,12.38
177.833,12.38
177.875,12.38
177.917,12.38
177.958,12.38
178,12.12
178.042,12.12
178.083,12.12
178.125,12.12
178.167,12.12
178.208,12.12
178.25,12.12
178.292,12.12
178.333,12.12
178.375,12.12
178.417,12.12
178.458,12.12
178.5,12.12
178.542,12.12
178.583,12.12
178.625,12.12
178.667,12.12
178.708,12.12
178.75,12.12
178.792,12.12
178.833,12.12
178.875,12.12
178.917,12.12
178.958,12.12
179,12.33
179.042,12.33
179.083,12.33
179.125,12.33
179.167,12.33
179.208,12.33
179.25,12.33
179.292,12.33
179.333,12.33
179.375,12.33
179.417,12.33
179.458,12.33
179.5,12.33
179.542,12.33
179.583,12.33
179.625,12.33
179.667,12.33
179.708,12.33
179.75,12.33
179.792,12.33
179.833,12.33
179.875,12.33
179.917,12.33
179.958,12.33
180,12.91
180.042,12.91
180.083,12.91
180.125,12.91
180.167,12.91
180.208,12.91
180.25,12.91
180.292,12.91
180.333,12.91
180.375,12.91
180.417,12.91
180.458,12.91
180.5,12.91
180.542,12.91
180.583,12.91
180.625,12.91
180.667,12.91
180.708,12.91
180.75,12.91
180.792,12.91
180.833,12.91
180.875,12.91
180.917,12.91
180.958,12.91
181,13.28
181.042,13.28
181.083,13.28
181.125,13.28
181.167,13.28
181.208,13.28
181.25,13.28
181.292,13.28
181.333,13.28
181.375,13.28
181.417,13.28
181.458,13.28
181.5,13.28
181.542,13.28
181.583,13.28
181.625,13.28
181.667,13.28
181.708,13.28
181.75,13.28
181.792,13.28
181.833,13.28
181.875,13.28
181.917,13.28
181.958,13.28
182,13.43
182.042,13.43
182.083,13.43
182.125,13.43
182.167,13.43
182.208,13.43
182.25,13.43
182.292,13.43
182.333,13.43
182.375,13.43
182.417,13.43
182.458,13.43
182.5,13.43
182.542,13.43
182.583,13.43
182.625,13.43
182.667,13.43
182.708,13.43
182.75,13.43
182.792,13.43
182.833,13.43
182.875,13.43
182.917,13.43
182.958,13.43
183,13.23
183.042,13.23
183.083,13.23
183.125,13.23
183.167,13.23
183.208,13.23
183.25,13.23
183.292,13.23
183.333,13.23
183.375,13.23
183.417,13.23
183.458,13.23
183.5,13.23
183.542,13.23
183.583,13.23
183.625,13.23
183.667,13.23
183.708,13.23
183.75,13.23
183.792,13.23
183.833,13.23
183.875,13.23
183.917,13.23
183.958,13.23
184,13.56
184.042,13.56
184.083,13.56
184.125,13.56
184.167,13.56
184.208,13.56
184.25,13.56
184.292,13.56
184.333,13.56
184.375,13.56
184.417,13.56
184.458,13.56
184.5,13.56
184.542,13.56
184.583,13.56
184.625,13.56
184.667,13.56
184.708,13.56
184.75,13.56
184.792,13.56
184.833,13.56
184.875,13.56
184.917,13.56
184.958,13.56
185,13.92
185.042,13.92
185.083,13.92
185.125,13.92
185.167,13.92
185.208,13.92
185.25,13.92
185.292,13.92
185.333,13.92
185.375,13.92
185.417,13.92
185.458,13.92
185.5,13.92
185.542,13.92
185.583,13.92
185.625,13.92
185.667,13.92
185.708,13.92
185.75,13.92
185.792,13.92
185.833,13.92
185.875,13.92
185.917,13.92
185.958,13.92
186,14.37
186.042,14.37
186.083,14.37
186.125,14.37
186.167,14.37
186.208,14.37
186.25,14.37
186.292,14.37
186.333,14.37
186.375,14.37
186.417,14.37
186.458,14.37
186.5,14.37
186.542,14.37
186.583,14.37
186.625,14.37
186.667,14.37
186.708,14.37
186.75,14.37
186.792,14.37
186.833,14.37
186.875,14.37
186.917,14.37
186.958,14.37
187,14.29
187.042,14.29
187.083,14.29
187.125,14.29
187.167,14.29
187.208,14.29
187.25,14.29
187.292,14.29
187.333,14.29
187.375,14.29
187.417,14.29
187.458,14.29
187.5,14.29
187.542,14.29
187.583,14.29
187.625,14.29
187.667,14.29
187.708,14.29
187.75,14.29
187.792,14.29
187.833,14.29
187.875,14.29
187.917,14.29
187.958,14.29
188,14.29
188.042,14.29
188.083,14.29
188.125,14.29
188.167,14.29
188.208,14.29
188.25,14.29
188.292,14.29
188.333,14.29
188.375,14.29
188.417,14.29
188.458,14.29
188.5,14.29
188.542,14.29
188.583,14.29
188.625,14.29
188.667,14.29
188.708,14.29
188.75,14.29
188.792,14.29
188.833,14.29
188.875,14.29
188.917,14.29
188.958,14.29
189,14.58
189.042,14.58
189.083,14.58
189.125,14.58
189.167,14.58
189.208,14.58
189.25,14.58
189.292,14.58
189.333,14.58
189.375,14.58
189.417,14.58
189.458,14.58
189.5,14.58
189.542,14.58
189.583,14.58
189.625,14.58
189.667,14.58
189.708,14.58
189.75,14.58
189.792,14.58
189.833,14.58
189.875,14.58
189.917,14.58
189.958,14.58
190,14.41
190.042,14.41
190.083,14.41
190.125,14.41
190.167,14.41
190.208,14.41
190.25,14.41
190.292,14.41
190.333,14.41
190.375,14.41
190.417,14.41
190.458,14.41
190.5,14.41
190.542,14.41
190.583,14.41
190.625,14.41
190.667,14.41
190.708,14.41
190.75,14.41
190.792,14.41
190.833,14.41
190.875,14.41
190.917,14.41
190.958,14.41
191,14.97
191.042,14.97
191.083,14.97
191.125,14.97
191.167,14.97
191.208,14.97
191.25,14.97
191.292,14.97
191.333,14.97
191.375,14.97
191.417,14.97
191.458,14.97
191.5,14.97
191.542,14.97
191.583,14.97
191.625,14.97
191.667,14.97
191.708,14.97
191.75,14.97
191.792,14.97
191.833,14.97
191.875,14.97
191.917,14.97
191.958,14.97
192,15.52
192.042,15.52
192.083,15.52
192.125,15.52
192.167,15.52
192.208,15.52
192.25,15.52
192.292,15.52
192.333,15.52
192.375,15.52
192.417,15.52
192.458,15.52
192.5,15.52
192.542,15.52
192.583,15.52
192.625,15.52
192.667,15.52
192.708,15.52
192.75,15.52
192.792,15.52
192.833,15.52
192.875,15.52
192.917,15.52
192.958,15.52
193,15.92
193.042,15.92
193.083,15.92
193.125,15.92
193.167,15.92
193.208,15.92
193.25,15.92
193.292,15.92
193.333,15.92
193.375,15.92
193.417,15.92
193.458,15.92
193.5,15.92
193.542,15.92
193.583,15.92
193.625,15.92
193.667,15.92
193.708,15.92
193.75,15.92
193.792,15.92
193.833,15.92
193.875,15.92
193.917,15.92
193.958,15.92
194,15.96
194.042,15.96
194.083,15.96
194.125,15.96
194.167,15.96
194.208,15.96
194.25,15.96
194.292,15.96
194.333,15.96
194.375,15.96
194.417,15.96
194.458,15.96
194.5,15.96
194.542,15.96
194.583,15.96
194.625,15.96
194.667,15.96
194.708,15.96
194.75,15.96
194.792,15.96
194.833,15.96
194.875,15.96
194.917,15.96
194.958,15.96
195,15.83
195.042,15.83
195.083,15.83
195.125,15.83
195.167,15.83
195.208,15.83
195.25,15.83
195.292,15.83
195.333,15.83
195.375,15.83
195.417,15.83
195.458,15.83
195.5,15.83
195.542,15.83
195.583,15.83
195.625,15.83
195.667,15.83
195.708,15.83
195.75,15.83
195.792,15.83
195.833,15.83
195.875,15.83
195.917,15.83
195.958,15.83
196,15.86
196.042,15.86
196.083,15.86
196.125,15.86
196.167,15.86
196.208,15.86
196.25,15.86
196.292,15.86
196.333,15.86
196.375,15.86
196.417,15.86
196.458,15.86
196.5,15.86
196.542,15.86
196.583,15.86
196.625,15.86
196.667,15.86
196.708,15.86
196.75,15.86
196.792,15.86
196.833,15.86
196.875,15.86
196.917,15.86
196.958,15.86
197,16.13
197.042,16.13
197.083,16.13
197.125,16.13
197.167,16.13
197.208,16.13
197.25,16.13
197.292,16.13
197.333,16.13
197.375,16.13
197.417,16.13
197.458,16.13
197.5,16.13
197.542,16.13
197.583,16.13
197.625,16.13
197.667,16.13
197.708,16.13
197.75,16.13
197.792,16.13
197.833,16.13
197.875,16.13
197.917,16.13
197.958,16.13
198,16.1
198.042,16.1
198.083,16.1
198.125,16.1
198.167,16.1
198.208,16.1
198.25,16.1
198.292,16.1
198.333,16.1
198.375,16.1
198.417,16.1
198.458,16.1
198.5,16.1
198.542,16.1
198.583,16.1
198.625,16.1
198.667,16.1
198.708,16.1
198.75,16.1
198.792,16.1
198.833,16.1
198.875,16.1
198.917,16.1
198.958,16.1
199,16.49
199.042,16.49
199.083,16.49
199.125,16.49
199.167,16.49
199.208,16.49
199.25,16.49
199.292,16.49
199.333,16.49
199.375,16.49
199.417,16.49
199.458,16.49
199.5,16.49
199.542,16.49
199.583,16.49
199.625,16.49
199.667,16.49
199.708,16.49
199.75,16.49
199.792,16.49
199.833,16.49
199.875,16.49
199.917,16.49
199.958,16.49
200,17.12
200.042,17.12
200.083,17.12
200.125,17.12
200.167,17.12
200.208,17.12
200.25,17.12
200.292,17.12
200.333,17.12
200.375,17.12
200.417,17.12
200.458,17.12
200.5,17.12
200.542,17.12
200.583,17.12
200.625,17.12
200.667,17.12
200.708,17.12
200.75,17.12
200.792,17.12
200.833,17.12
200.875,17.12
200.917,17.12
200.958,17.12
201,17.15
201.042,17.15
201.083,17.15
201.125,17.15
201.167,17.15
201.208,17.15
201.25,17.15
201.292,17.15
201.333,17.15
201.375,17.15
201.417,17.15
201.458,17.15
201.5,17.15
201.542,17.15
201.583,17.15
201.625,17.15
201.667,17.15
201.708,17.15
201.75,17.15
201.792,17.15
201.833,17.15
201.875,17.15
201.917,17.15
201.958,17.15
202,17.18
202.042,17.18
202.083,17.18
202.125,17.18
202.167,17.18
202.208,17.18
202.25,17.18
202.292,17.18
202.333,17.18
202.375,17.18
202.417,17.18
202.458,17.18
202.5,17.18
202.542,17.18
202.583,17.18
202.625,17.18
202.667,17.18
202.708,17.18
202.75,17.18
202.792,17.18
202.833,17.18
202.875,17.18
202.917,17.18
202.958,17.18
203,17.32
203.042,17.32
203.083,17.32
203.125,17.32
203.167,17.32
203.208,17.32
203.25,17.32
203.292,17.32
203.333,17.32
203.375,17.32
203.417,17.32
203.458,17.32
203.5,17.32
203.542,17.32
203.583,17.32
203.625,17.32
203.667,17.32
203.708,17.32
203.75,17.32
203.792,17.32
203.833,17.32
203.875,17.32
203.917,17.32
203.958,17.32
204,17.39
204.042,17.39
204.083,17.39
204.125,17.39
204.167,17.39
204.208,17.39
204.25,17.39
204.292,17.39
204.333,17.39
204.375,17.39
204.417,17.39
204.458,17.39
204.5,17.39
204.542,17.39
204.583,17.39
204.625,17.39
204.667,17.39
204.708,17.39
204.75,17.39
204.792,17.39
204.833,17.39
204.875,17.39
204.917,17.39
204.958,17.39
205,16.92
205.042,16.92
205.083,16.92
205.125,16.92
205.167,16.92
205.208,16.92
205.25,16.92
205.292,16.92
205.333,16.92
205.375,16.92
205.417,16.92
205.458,16.92
205.5,16.92
205.542,16.92
205.583,16.92
205.625,16.92
205.667,16.92
205.708,16.92
205.75,16.92
205.792,16.92
205.833,16.92
205.875,16.92
205.917,16.92
205.958,16.92
206,16.84
206.042,16.84
206.083,16.84
206.125,16.84
206.167,16.84
206.208,16.84
206.25,16.84
206.292,16.84
206.333,16.84
206.375,16.84
206.417,16.84
206.458,16.84
206.5,16.84
206.542,16.84
206.583,16.84
206.625,16.84
206.667,16.84
206.708,16.84
206.75,16.84
206.792,16.84
206.833,16.84
206.875,16.84
206.917,16.84
206.958,16.84
207,17.09
207.042,17.09
207.083,17.09
207.125,17.09
207.167,17.09
207.208,17.09
207.25,17.09
207.292,17.09
207.333,17.09
207.375,17.09
207.417,17.09
207.458,17.09
207.5,17.09
207.542,17.09
207.583,17.09
207.625,17.09
207.667,17.09
207.708,17.09
207.75,17.09
207.792,17.09
207.833,17.09
207.875,17.09
207.917,17.09
207.958,17.09
208,17.56
208.042,17.56
208.083,17.56
208.125,17.56
208.167,17.56
208.208,17.56
208.25,17.56
208.292,17.56
208.333,17.56
208.375,17.56
208.417,17.56
208.458,17.56
208.5,17.56
208.542,17.56
208.583,17.56
208.625,17.56
208.667,17.56
208.708,17.56
208.75,17.56
208.792,17.56
208.833,17.56
208.875,17.56
208.917,17.56
208.958,17.56
209,17.79
209.042,17.79
209.083,17.79
209.125,17.79
209.167,17.79
209.208,17.79
209.25,17.79
209.292,17.79
209.333,17.79
209.375,17.79
209.417,17.79
209.458,17.79
209.5,17.79
209.542,17.79
209.583,17.79
209.625,17.79
209.667,17.79
209.708,17.79
209.75,17.79
209.792,17.79
209.833,17.79
209.875,17.79
209.917,17.79
209.958,17.79
210,17.86
210.042,17.86
210.083,17.86
210.125,17.86
210.167,17.86
210.208,17.86
210.25,17.86
210.292,17.86
210.333,17.86
210.375,17.86
210.417,17.86
210.458,17.86
210.5,17.86
210.542,17.86
210.583,17.86
210.625,17.86
210.667,17.86
210.708,17.86
210.75,17.86
210.792,17.86
210.833,17.86
210.875,17.86
210.917,17.86
210.958,17.86
211,17.65
211.042,17.65
211.083,17.65
211.125,17.65
211.167,17.65
211.208,17.65
211.25,17.65
211.292,17.65
211.333,17.65
211.375,17.65
211.417,17.65
211.458,17.65
211.5,17.65
211.542,17.65
211.583,17.65
211.625,17.65
211.667,17.65
211.708,17.65
211.75,17.65
211.792,17.65
211.833,17.65
211.875,17.65
211.917,17.65
211.958,17.65
212,17.77
212.042,17.77
212.083,17.77
212.125,17.77
212.167,17.77
212.208,17.77
212.25,17.77
212.292,17.77
212.333,17.77
212.375,17.77
212.417,17.77
212.458,17.77
212.5,17.77
212.542,17.77
212.583,17.77
212.625,17.77
212.667,17.77
212.708,17.77
212.75,17.77
212.792,17.77
212.833,17.77
212.875,17.77
212.917,17.77
212.958,17.77
213,17.83
213.042,17.83
213.083,17.83
213.125,17.83
213.167,17.83
213.208,17.83
213.25,17.83
213.292,17.83
213.333,17.83
213.375,17.83
213.417,17.83
213.458,17.83
213.5,17.83
213.542,17.83
213.583,17.83
213.625,17.83
213.667,17.83
213.708,17.83
213.75,17.83
213.792,17.83
213.833,17.83
213.875,17.83
213.917,17.83
213.958,17.83
214,17.93
214.042,17.93
214.083,17.93
214.125,17.93
214.167,17.93
214.208,17.93
214.25,17.93
214.292,17.93
214.333,17.93
214.375,17.93
214.417,17.93
214.458,17.93
214.5,17.93
214.542,17.93
214.583,17.93
214.625,17.93
214.667,17.93
214.708,17.93
214.75,17.93
214.792,17.93
214.833,17.93
214.875,17.93
214.917,17.93
214.958,17.93
215,18.13
215.042,18.13
215.083,18.13
215.125,18.13
215.167,18.13
215.208,18.13
215.25,18.13
215.292,18.13
215.333,18.13
215.375,18.13
215.417,18.13
215.458,18.13
215.5,18.13
215.542,18.13
215.583,18.13
215.625,18.13
215.667,18.13
215.708,18.13
215.75,18.13
215.792,18.13
215.833,18.13
215.875,18.13
215.917,18.13
215.958,18.13
216,18.65
216.042,18.65
216.083,18.65
216.125,18.65
216.167,18.65
216.208,18.65
216.25,18.65
216.292,18.65
216.333,18.65
216.375,18.65
216.417,18.65
216.458,18.65
216.5,18.65
216.542,18.65
216.583,18.65
216.625,18.65
216.667,18.65
216.708,18.65
216.75,18.65
216.792,18.65
216.833,18.65
216.875,18.65
216.917,18.65
216.958,18.65
217,18.62
217.042,18.62
217.083,18.62
217.125,18.62
217.167,18.62
217.208,18.62
217.25,18.62
217.292,18.62
217.333,18.62
217.375,18.62
217.417,18.62
217.458,18.62
217.5,18.62
217.542,18.62
217.583,18.62
217.625,18.62
217.667,18.62
217.708,18.62
217.75,18.62
217.792,18.62
217.833,18.62
217.875,18.62
217.917,18.62
217.958,18.62
218,18.6
218.042,18.6
218.083,18.6
218.125,18.6
218.167,18.6
218.208,18.6
218.25,18.6
218.292,18.6
218.333,18.6
218.375,18.6
218.417,18.6
218.458,18.6
218.5,18.6
218.542,18.6
218.583,18.6
218.625,18.6
218.667,18.6
218.708,18.6
218.75,18.6
218.792,18.6
218.833,18.6
218.875,18.6
218.917,18.6
218.958,18.6
219,18.54
219.042,18.54
219.083,18.54
219.125,18.54
219.167,18.54
219.208,18.54
219.25,18.54
219.292,18.54
219.333,18.54
219.375,18.54
219.417,18.54
219.458,18.54
219.5,18.54
219.542,18.54
219.583,18.54
219.625,18.54
219.667,18.54
219.708,18.54
219.75,18.54
219.792,18.54
219.833,18.54
219.875,18.54
219.917,18.54
219.958,18.54
220,19.72
220.042,19.72
220.083,19.72
220.125,19.72
220.167,19.72
220.208,19.72
220.25,19.72
220.292,19.72
220.333,19.72
220.375,19.72
220.417,19.72
220.458,19.72
220.5,19.72
220.542,19.72
220.583,19.72
220.625,19.72
220.667,19.72
220.708,19.72
220.75,19.72
220.792,19.72
220.833,19.72
220.875,19.72
220.917,19.72
220.958,19.72
221,18.71
221.042,18.71
221.083,18.71
221.125,18.71
221.167,18.71
221.208,18.71
221.25,18.71
221.292,18.71
221.333,18.71
221.375,18.71
221.417,18.71
221.458,18.71
221.5,18.71
221.542,18.71
221.583,18.71
221.625,18.71
221.667,18.71
221.708,18.71
