 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
   93.7827,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   93.8247,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   93.8664,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   93.9077,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   93.9497,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   93.9914,      9.19,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.0333,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.0747,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.1166,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.1583,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.1997,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.2415,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.2833,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.3247,      9.18,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.3665,      9.18,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.4083,      9.18,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.4503,      9.18,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.4915,      9.18,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.5333,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.5753,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.6172,      9.18,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.6583,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.7003,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.7421,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.7833,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.8255,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.8671,      9.18,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.9089,      9.19,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.9503,      9.19,    -99.00,    -99.00,      6.27,      0.00,      0.00,    301.90,    340.05,    368.81,
   94.9920,      9.19,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.0340,      9.19,    -99.00,    -99.00,      6.28,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.0753,      9.19,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.1170,      9.19,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.1590,      9.19,    -99.00,    -99.00,      6.28,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.2003,      9.19,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.2420,      9.20,    -99.00,    -99.00,      6.29,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.2840,      9.20,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.3260,      9.20,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.3677,      9.20,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.4090,      9.20,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.4510,      9.20,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.4927,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.5340,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.5760,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.6177,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.6590,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.7010,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.7426,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.7843,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.8259,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.8676,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.9095,      9.21,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.9510,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   95.9927,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.0347,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.0760,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.1181,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.1596,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.2017,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.2431,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.2847,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.3267,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.3681,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.4097,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.4517,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.4932,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.5347,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.5767,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.6182,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.6604,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.7017,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.7435,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.7850,      9.21,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.8267,      9.21,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.8683,      9.22,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.9100,      9.22,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.9517,      9.22,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   96.9940,      9.22,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.0353,      9.22,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.0768,      9.22,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.1185,      9.22,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.1606,      9.22,      9.57,    -99.00,      5.66,      0.67,      0.00,    301.90,    340.05,    368.81,
   97.2022,      9.23,      9.57,    -99.00,      5.70,      0.65,      0.00,    301.90,    340.05,    368.81,
   97.2438,      9.23,      9.55,    -99.00,      6.06,      0.26,      0.00,    301.90,    340.05,    368.81,
   97.2856,      9.23,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.3274,      9.23,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.3687,      9.23,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.4105,      9.23,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.4523,      9.23,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.4940,      9.23,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.5356,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.5774,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.6189,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.6608,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.7026,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.7442,      9.24,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.7858,      9.24,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.8275,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.8693,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.9109,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.9527,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   97.9945,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.0361,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.0781,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.1195,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.1611,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.2031,      9.25,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.2450,      9.25,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.2862,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.3279,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.3695,      9.24,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.4112,      9.24,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.4532,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.4948,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.5367,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.5781,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.6200,      9.25,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.6617,      9.26,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.7031,      9.26,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.7450,      9.27,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.7866,      9.27,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.8284,      9.27,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.8700,      9.27,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.9117,      9.27,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.9534,      9.28,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   98.9951,      9.28,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.0370,      9.27,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.0784,      9.26,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.1202,      9.26,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.1618,      9.26,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.2038,      9.26,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.2452,      9.26,    -99.00,    -99.00,      6.33,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.2871,      9.26,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.3287,      9.26,    -99.00,    -99.00,      6.34,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.3705,      9.27,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.4125,      9.27,    -99.00,    -99.00,      6.35,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.4538,      9.27,    -99.00,    -99.00,      6.32,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.4957,      9.27,      9.64,    -99.00,      5.12,      1.21,      0.00,    301.90,    340.05,    368.81,
   99.5374,      9.26,      9.65,    -99.00,      4.80,      1.54,      0.00,    301.90,    340.05,    368.81,
   99.5788,      9.27,      9.68,    -99.00,      4.27,      2.04,      0.00,    301.90,    340.05,    368.81,
   99.6207,      9.27,      9.67,    -99.00,      5.13,      1.20,      0.00,    301.90,    340.05,    368.81,
   99.6623,      9.27,      9.64,    -99.00,      5.94,      0.35,      0.00,    301.90,    340.05,    368.81,
   99.7045,      9.27,    -99.00,    -99.00,      6.31,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.7457,      9.27,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.7878,      9.27,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.8293,      9.27,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.8708,      9.27,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.9128,      9.27,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
   99.9547,      9.28,    -99.00,    -99.00,      6.30,      0.00,      0.00,    301.90,    340.05,    368.81,
