 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  322.2156,     13.21,      0.40,    327.66,
  322.2570,     13.21,      2.81,    327.66,
  322.2986,     13.22,     37.45,    327.66,
  322.3403,     13.22,     37.34,    327.66,
  322.3819,     13.21,      2.50,    327.66,
  322.4240,     13.21,      0.40,    327.66,
  322.4656,     13.21,      0.40,    327.66,
  322.5077,     13.20,      0.40,    327.66,
  322.5490,     13.20,      0.40,    327.66,
  322.5906,     13.20,      0.57,    327.66,
  322.6327,     13.20,      1.75,    327.66,
  322.6740,     13.21,      1.07,    327.66,
  322.7157,     13.21,      3.71,    327.66,
  322.7575,     13.24,     54.57,    327.66,
  322.7992,     13.26,     56.91,    327.66,
  322.8410,     13.27,     54.79,    327.66,
  322.8826,     13.17,      3.19,    327.66,
  322.9247,     13.18,      1.96,    327.66,
  322.9662,     13.16,      0.46,    327.66,
  323.0077,     13.15,      0.40,    327.66,
  323.0497,     13.15,      0.40,    327.66,
  323.0912,     13.15,      0.40,    327.66,
  323.1327,     13.15,      0.40,    327.66,
  323.1747,     13.15,      0.40,    327.66,
  323.2162,     13.15,      0.40,    327.66,
  323.2577,     13.17,      3.14,    327.66,
  323.2996,     13.20,     48.51,    327.66,
  323.3415,     13.20,     49.86,    327.66,
  323.3830,     13.21,     39.38,    327.66,
  323.4246,     13.20,     21.60,    327.66,
  323.4663,     13.20,     17.15,    327.66,
  323.5083,     13.20,     17.16,    327.66,
  323.5497,     13.19,     15.66,    327.66,
  323.5914,     13.24,     39.90,    327.66,
  323.6332,     13.19,     24.02,    327.66,
  323.6747,     13.20,     18.72,    327.66,
  323.7166,     13.24,     38.75,    327.66,
  323.7580,     13.24,     48.77,    327.66,
  323.7999,     13.15,      3.35,    327.66,
  323.8420,     13.15,      0.40,    327.66,
  323.8833,     13.13,      0.40,    327.66,
  323.9253,     13.13,      0.40,    327.66,
  323.9669,     13.14,      0.40,    327.66,
  324.0083,     13.13,      0.40,    327.66,
  324.0503,     13.14,      0.40,    327.66,
  324.0918,     13.13,      0.40,    327.66,
  324.1333,     13.13,      0.40,    327.66,
  324.1753,     13.13,      0.40,    327.66,
  324.2168,     13.13,      0.40,    327.66,
  324.2590,     13.13,      0.40,    327.66,
  324.3003,     13.13,      0.40,    327.66,
  324.3418,     13.13,      0.40,    327.66,
  324.3840,     13.13,      0.40,    327.66,
  324.4253,     13.12,      0.40,    327.66,
  324.4676,     13.11,      0.40,    327.66,
  324.5090,     13.10,      0.40,    327.66,
  324.5503,     13.09,      0.40,    327.66,
  324.5926,     13.08,      0.40,    327.66,
  324.6340,     13.08,      0.40,    327.66,
  324.6760,     13.09,      5.96,    327.66,
  324.7172,     13.18,    100.43,    327.66,
  324.7589,     13.21,    104.75,    327.66,
  324.8007,     13.23,    101.66,    327.66,
  324.8424,     13.11,      5.76,    327.66,
  324.8840,     13.08,      0.40,    327.66,
  324.9260,     13.05,      0.40,    327.66,
  324.9676,     13.05,      0.40,    327.66,
  325.0090,     13.05,      0.40,    327.66,
  325.0510,     13.05,      0.40,    327.66,
  325.0931,     13.05,      0.40,    327.66,
  325.1347,     13.06,      0.40,    327.66,
  325.1760,     13.06,      0.40,    327.66,
  325.2180,     13.06,      0.40,    327.66,
  325.2597,     13.07,      3.13,    327.66,
  325.3015,     13.11,     52.74,    327.66,
  325.3432,     13.13,     17.72,    327.66,
  325.3847,     13.12,     18.86,    327.66,
  325.4260,     13.10,      2.90,    327.66,
  325.4680,     13.08,      6.71,    327.66,
  325.5094,     13.07,      0.46,    327.66,
  325.5517,     13.05,      0.40,    327.66,
  325.5930,     13.05,      0.40,    327.66,
  325.6347,     13.04,      1.04,    327.66,
  325.6767,     13.05,      5.40,    327.66,
  325.7181,     13.12,     56.68,    327.66,
  325.7596,     13.13,    102.78,    327.66,
  325.8013,     13.15,     78.36,    327.66,
  325.8436,     13.06,      2.96,    327.66,
  325.8847,     13.05,      0.40,    327.66,
  325.9267,     13.03,      4.45,    327.66,
  325.9683,     13.03,      2.00,    327.66,
  326.0104,     13.04,      7.56,    327.66,
  326.0517,     13.07,      9.94,    327.66,
  326.0934,     13.06,      6.66,    327.66,
  326.1354,     13.05,      1.10,    327.66,
  326.1767,     13.02,      1.25,    327.66,
  326.2185,     13.01,      1.18,    327.66,
  326.2604,     13.00,      0.54,    327.66,
  326.3017,     13.00,      0.40,    327.66,
  326.3434,     13.00,      0.40,    327.66,
  326.3854,     13.00,      0.40,    327.66,
  326.4274,     13.00,      0.40,    327.66,
  326.4685,     13.00,      0.40,    327.66,
  326.5104,     13.00,      0.40,    327.66,
  326.5524,     13.00,      0.40,    327.66,
  326.5939,     12.99,      0.40,    327.66,
  326.6354,     12.99,      0.40,    327.66,
  326.6774,     12.99,      1.67,    327.66,
  326.7192,     13.05,     17.87,    327.66,
  326.7604,     13.05,     52.56,    327.66,
  326.8021,     12.97,     54.28,    327.66,
  326.8441,     12.92,     54.17,    327.66,
  326.8859,     12.90,     53.86,    327.66,
  326.9274,     12.91,     57.21,    327.66,
  326.9694,     12.94,     56.74,    327.66,
  327.0111,     12.97,     44.33,    327.66,
  327.0524,     12.97,      4.76,    327.66,
  327.0946,     12.95,      1.81,    327.66,
  327.1361,     12.95,      2.02,    327.66,
  327.1774,     12.94,      1.75,    327.66,
  327.2196,     12.93,      0.40,    327.66,
  327.2611,     12.93,      1.91,    327.66,
  327.3031,     12.93,      0.40,    327.66,
  327.3446,     12.93,      1.80,    327.66,
  327.3861,     12.93,      0.52,    327.66,
  327.4281,     12.93,      0.40,    327.66,
  327.4697,     12.93,      1.18,    327.66,
  327.5111,     12.93,      2.10,    327.66,
  327.5531,     12.94,      4.13,    327.66,
  327.5947,     12.94,      0.81,    327.66,
  327.6361,     12.93,      0.40,    327.66,
  327.6781,     12.93,      0.89,    327.66,
  327.7196,     12.93,      2.04,    327.66,
  327.7614,     12.93,      2.10,    327.66,
  327.8030,     12.93,      0.44,    327.66,
  327.8449,     12.93,      0.40,    327.66,
  327.8864,     12.93,      0.40,    327.66,
  327.9283,     12.93,      0.40,    327.66,
  327.9698,     12.93,      0.40,    327.66,
  328.0118,     12.92,      0.40,    327.66,
  328.0531,     12.90,      0.40,    327.66,
  328.0951,     12.88,      0.40,    327.66,
  328.1367,     12.86,      0.40,    327.66,
  328.1788,     12.85,      0.40,    327.66,
  328.2201,     12.84,      0.40,    327.66,
  328.2618,     12.83,      0.65,    327.66,
  328.3038,     12.83,      1.35,    327.66,
  328.3450,     12.83,      0.96,    327.66,
  328.3868,     12.82,      0.87,    327.66,
  328.4288,     12.82,      0.40,    327.66,
  328.4707,     12.83,      4.82,    327.66,
  328.5119,     12.91,     54.79,    327.66,
  328.5538,     12.90,     57.17,    327.66,
  328.5953,     12.90,     54.64,    327.66,
  328.6374,     12.83,      3.17,    327.66,
  328.6788,     12.83,      1.64,    327.66,
  328.7209,     12.82,      0.74,    327.66,
  328.7621,     12.81,      2.52,    327.66,
  328.8037,     12.81,      5.88,    327.66,
  328.8455,     12.80,      0.98,    327.66,
  328.8874,     12.79,      2.40,    327.66,
  328.9293,     12.78,      0.47,    327.66,
  328.9705,     12.76,      0.40,    327.66,
  329.0125,     12.76,      0.40,    327.66,
  329.0545,     12.76,      0.40,    327.66,
  329.0962,     12.76,      0.40,    327.66,
  329.1375,     12.75,      0.40,    327.66,
  329.1795,     12.75,      0.40,    327.66,
  329.2212,     12.74,      0.40,    327.66,
  329.2625,     12.73,      0.70,    327.66,
  329.3045,     12.72,      0.96,    327.66,
  329.3462,     12.71,      1.12,    327.66,
  329.3875,     12.70,      1.06,    327.66,
  329.4295,     12.67,      0.40,    327.66,
  329.4712,     12.69,      1.70,    327.66,
  329.5132,     12.70,      1.85,    327.66,
  329.5545,     12.67,      0.40,    327.66,
  329.5962,     12.68,      0.51,    327.66,
  329.6382,     12.72,      3.08,    327.66,
  329.6795,     12.75,     16.21,    327.66,
  329.7212,     12.78,     17.96,    327.66,
  329.7629,     12.78,     18.47,    327.66,
  329.8047,     12.85,     52.78,    327.66,
  329.8464,     12.84,     54.21,    327.66,
  329.8881,     12.82,     53.80,    327.66,
  329.9296,     12.81,     45.94,    327.66,
  329.9716,     12.69,      2.80,    327.66,
  330.0132,     12.68,      0.40,    327.66,
  330.0552,     12.66,      0.40,    327.66,
  330.0969,     12.66,      0.40,    327.66,
  330.1382,     12.66,      0.40,    327.66,
  330.1802,     12.66,      0.40,    327.66,
  330.2219,     12.66,      0.40,    327.66,
  330.2632,     12.66,      0.65,    327.66,
  330.3052,     12.67,      1.95,    327.66,
  330.3469,     12.65,      0.40,    327.66,
  330.3889,     12.66,      0.68,    327.66,
  330.4302,     12.67,      1.94,    327.66,
  330.4719,     12.64,      0.40,    327.66,
  330.5139,     12.66,      1.76,    327.66,
  330.5552,     12.66,      2.67,    327.66,
  330.5968,     12.69,      8.86,    327.66,
  330.6389,     12.65,      1.80,    327.66,
  330.6802,     12.62,      1.32,    327.66,
  330.7219,     12.62,      0.68,    327.66,
  330.7638,     12.63,      1.50,    327.66,
  330.8053,     12.65,      2.40,    327.66,
  330.8473,     12.59,      0.50,    327.66,
  330.8887,     12.59,      0.40,    327.66,
  330.9305,     12.58,      0.40,    327.66,
  330.9726,     12.58,      0.40,    327.66,
  331.0139,     12.56,      0.40,    327.66,
  331.0559,     12.56,      0.40,    327.66,
  331.0976,     12.56,      0.40,    327.66,
  331.1389,     12.55,      0.40,    327.66,
  331.1809,     12.55,      0.40,    327.66,
  331.2226,     12.54,      0.40,    327.66,
  331.2646,     12.57,      0.85,    327.66,
  331.3059,     12.60,      1.87,    327.66,
  331.3476,     12.55,      0.40,    327.66,
  331.3896,     12.59,      3.25,    327.66,
  331.4309,     12.60,      8.13,    327.66,
  331.4726,     12.53,      0.41,    327.66,
  331.5146,     12.50,      0.40,    327.66,
  331.5559,     12.49,      0.40,    327.66,
  331.5982,     12.48,      0.40,    327.66,
  331.6396,     12.48,      0.40,    327.66,
  331.6816,     12.47,      0.40,    327.66,
  331.7227,     12.46,      0.42,    327.66,
  331.7644,     12.44,      0.41,    327.66,
  331.8063,     12.48,      2.01,    327.66,
  331.8478,     12.43,      0.55,    327.66,
  331.8897,     12.39,      0.40,    327.66,
  331.9317,     12.38,      0.40,    327.66,
  331.9733,     12.37,      0.40,    327.66,
  332.0153,     12.35,      0.40,    327.66,
  332.0566,     12.35,      0.40,    327.66,
  332.0984,     12.35,      0.40,    327.66,
  332.1403,     12.36,      0.40,    327.66,
  332.1816,     12.36,      0.40,    327.66,
  332.2234,     12.37,      0.40,    327.66,
  332.2653,     12.36,      0.40,    327.66,
  332.3066,     12.36,      0.40,    327.66,
  332.3482,     12.35,      0.40,    327.66,
  332.3903,     12.34,      0.40,    327.66,
  332.4323,     12.33,      0.40,    327.66,
  332.4734,     12.32,      0.40,    327.66,
  332.5153,     12.31,      0.40,    327.66,
  332.5573,     12.30,      0.40,    327.66,
  332.5984,     12.31,      0.81,    327.66,
  332.6403,     12.33,      1.05,    327.66,
  332.6823,     12.36,      1.50,    327.66,
  332.7241,     12.33,      1.26,    327.66,
  332.7653,     12.32,      1.26,    327.66,
  332.8073,     12.32,      1.26,    327.66,
  332.8492,     12.32,      1.26,    327.66,
  332.8910,     12.31,      1.26,    327.66,
  332.9323,     12.30,      1.26,    327.66,
  332.9741,     12.30,      1.31,    327.66,
  333.0160,     12.37,      8.28,    327.66,
  333.0573,     12.38,      9.63,    327.66,
  333.0993,     12.39,     17.94,    327.66,
  333.1410,     12.40,     44.72,    327.66,
  333.1823,     12.38,     24.61,    327.66,
  333.2244,     12.33,     18.25,    327.66,
  333.2660,     12.35,     40.23,    327.66,
  333.3080,     12.33,     16.19,    327.66,
  333.3494,     12.28,      2.45,    327.66,
  333.3910,     12.24,      1.26,    327.66,
  333.4330,     12.24,      2.99,    327.66,
  333.4746,     12.27,     16.26,    327.66,
  333.5162,     12.30,     15.73,    327.66,
  333.5578,     12.29,      2.00,    327.66,
  333.5995,     12.29,      1.26,    327.66,
  333.6410,     12.30,      1.26,    327.66,
  333.6827,     12.33,      4.28,    327.66,
  333.7244,     12.38,     44.88,    327.66,
  333.7661,     12.51,    114.54,    327.66,
  333.8079,     12.51,    112.49,    327.66,
  333.8497,     12.47,     58.71,    327.66,
  333.8914,     12.42,     55.60,    327.66,
  333.9334,     12.43,     49.84,    327.66,
  333.9747,     12.40,     49.43,    327.66,
  334.0167,     12.38,     44.83,    327.66,
  334.0580,     12.30,      6.05,    327.66,
  334.1001,     12.25,      4.25,    327.66,
  334.1417,     12.24,      4.31,    327.66,
  334.1837,     12.24,      4.29,    327.66,
  334.2250,     12.25,      4.30,    327.66,
  334.2667,     12.27,      4.33,    327.66,
  334.3087,     12.27,      4.31,    327.66,
  334.3500,     12.26,      4.03,    327.66,
  334.3917,     12.28,      6.74,    327.66,
  334.4336,     12.37,     55.14,    327.66,
  334.4754,     12.40,     56.39,    327.66,
  334.5170,     12.37,     45.66,    327.66,
  334.5587,     12.36,     45.54,    327.66,
  334.6003,     12.35,     43.21,    327.66,
  334.6420,     12.33,     43.52,    327.66,
  334.6839,     12.31,     43.78,    327.66,
  334.7254,     12.29,     41.43,    327.66,
  334.7673,     12.14,      5.95,    327.66,
  334.8087,     12.14,      3.79,    327.66,
  334.8509,     12.14,      1.48,    327.66,
  334.8924,     12.14,      1.26,    327.66,
  334.9337,     12.15,      1.26,    327.66,
  334.9759,     12.16,      1.26,    327.66,
  335.0174,     12.17,      1.26,    327.66,
  335.0594,     12.17,      1.26,    327.66,
  335.1011,     12.15,      1.26,    327.66,
  335.1424,     12.12,      1.26,    327.66,
  335.1844,     12.11,      1.26,    327.66,
  335.2261,     12.09,      1.26,    327.66,
  335.2674,     12.06,      1.26,    327.66,
  335.3094,     12.04,      1.26,    327.66,
  335.3510,     12.03,      1.26,    327.66,
  335.3924,     12.03,      1.26,    327.66,
  335.4344,     12.03,      2.57,    327.66,
  335.4760,     12.06,     15.43,    327.66,
  335.5181,     12.05,     15.95,    327.66,
  335.5594,     12.03,     15.68,    327.66,
  335.6009,     12.03,     15.61,    327.66,
  335.6431,     12.05,     15.47,    327.66,
  335.6844,     12.02,      2.66,    327.66,
  335.7266,     12.01,      1.26,    327.66,
  335.7681,     12.01,      1.26,    327.66,
  335.8094,     12.01,      1.26,    327.66,
  335.8515,     12.02,      1.26,    327.66,
  335.8931,     12.03,      1.26,    327.66,
  335.9351,     12.04,      1.26,    327.66,
  335.9765,     12.04,      1.26,    327.66,
  336.0181,     12.04,      1.26,    327.66,
  336.0601,     12.04,      1.26,    327.66,
  336.1015,     12.03,      1.26,    327.66,
  336.1431,     12.02,      1.26,    327.66,
  336.1851,     12.01,      1.26,    327.66,
  336.2265,     12.00,      1.26,    327.66,
  336.2681,     12.00,      2.70,    327.66,
  336.3101,     12.01,      4.51,    327.66,
  336.3515,     12.04,     15.09,    327.66,
  336.3938,     12.05,     15.82,    327.66,
  336.4351,     12.05,     15.68,    327.66,
  336.4770,     12.04,     15.94,    327.66,
  336.5185,     12.03,     16.23,    327.66,
  336.5601,     12.02,     16.21,    327.66,
  336.6019,     12.01,     15.76,    327.66,
  336.6438,     11.99,      4.61,    327.66,
  336.6851,     11.99,      4.35,    327.66,
  336.7268,     12.00,      3.69,    327.66,
  336.7688,     12.00,      4.01,    327.66,
  336.8108,     12.01,      4.00,    327.66,
  336.8518,     12.02,      2.02,    327.66,
  336.8938,     12.03,      1.26,    327.66,
  336.9358,     12.03,      1.26,    327.66,
  336.9775,     12.04,      1.26,    327.66,
  337.0188,     12.04,      1.26,    327.66,
  337.0608,     12.05,      1.26,    327.66,
  337.1023,     12.05,      1.26,    327.66,
  337.1438,     12.05,      1.26,    327.66,
  337.1858,     12.04,      1.26,    327.66,
  337.2272,     12.04,      1.26,    327.66,
  337.2695,     12.02,      1.26,    327.66,
  337.3108,     12.00,      1.26,    327.66,
  337.3529,     11.99,      1.26,    327.66,
  337.3945,     11.98,      3.39,    327.66,
  337.4361,     12.06,     47.77,    327.66,
  337.4777,     12.08,     51.22,    327.66,
  337.5192,     12.07,     51.70,    327.66,
  337.5607,     12.07,     53.75,    327.66,
  337.6025,     12.07,     51.91,    327.66,
  337.6444,     11.94,      6.05,    327.66,
  337.6859,     11.95,      6.90,    327.66,
  337.7276,     11.93,      2.62,    327.66,
  337.7692,     11.92,      1.34,    327.66,
  337.8110,     11.92,      1.26,    327.66,
  337.8532,     11.93,      1.26,    327.66,
  337.8945,     11.94,      1.26,    327.66,
  337.9365,     11.94,      1.26,    327.66,
  337.9781,     11.94,      1.26,    327.66,
  338.0195,     11.95,      1.26,    327.66,
  338.0615,     11.96,      1.26,    327.66,
  338.1030,     11.96,      1.26,    327.66,
  338.1452,     11.95,      1.25,    327.66,
  338.1865,     11.95,      1.26,    327.66,
  338.2279,     11.94,      1.26,    327.66,
  338.2702,     11.92,      1.25,    327.66,
  338.3115,     11.90,      1.26,    327.66,
  338.3536,     11.89,      1.26,    327.66,
  338.3952,     11.88,      1.25,    327.66,
  338.4365,     11.88,      2.60,    327.66,
  338.4786,     11.88,      4.32,    327.66,
  338.5202,     11.89,      4.26,    327.66,
  338.5622,     11.88,      4.17,    327.66,
  338.6035,     11.88,      4.22,    327.66,
  338.6451,     11.88,      4.28,    327.66,
  338.6872,     11.88,      4.34,    327.66,
  338.7284,     11.87,      1.53,    327.66,
  338.7702,     11.86,      1.26,    327.66,
  338.8118,     11.85,      1.26,    327.66,
  338.8536,     11.85,      1.26,    327.66,
  338.8954,     11.85,      1.26,    327.66,
  338.9371,     11.85,      1.26,    327.66,
  338.9791,     11.84,      1.26,    327.66,
  339.0208,     11.84,      1.26,    327.66,
  339.0622,     11.84,      1.26,    327.66,
  339.1039,     11.83,      1.26,    327.66,
  339.1458,     11.83,      1.26,    327.66,
  339.1872,     11.82,      1.26,    327.66,
  339.2289,     11.81,      2.64,    327.66,
  339.2708,     11.80,      4.36,    327.66,
  339.3122,     11.79,      3.74,    327.66,
  339.3538,     11.77,      3.72,    327.66,
  339.3958,     11.76,      3.62,    327.66,
  339.4378,     11.75,      3.52,    327.66,
  339.4795,     11.75,      3.61,    327.66,
  339.5208,     11.76,      5.82,    327.66,
  339.5628,     11.84,     36.47,    327.66,
  339.6043,     11.86,     37.94,    327.66,
  339.6458,     11.79,     37.78,    327.66,
  339.6877,     11.81,     37.90,    327.66,
  339.7293,     11.81,     38.22,    327.66,
  339.7709,     11.78,     45.82,    327.66,
  339.8128,     11.81,     46.26,    327.66,
  339.8546,     11.80,     46.16,    327.66,
  339.8962,     11.79,     46.37,    327.66,
  339.9378,     11.78,     44.60,    327.66,
  339.9797,     11.73,      8.47,    327.66,
  340.0215,     11.70,      4.72,    327.66,
  340.0628,     11.69,      4.20,    327.66,
  340.1048,     11.69,      4.14,    327.66,
  340.1465,     11.69,      7.53,    327.66,
  340.1878,     11.71,     12.78,    327.66,
  340.2298,     11.72,     12.59,    327.66,
  340.2715,     11.71,      5.87,    327.66,
  340.3135,     11.71,      7.92,    327.66,
  340.3547,     11.71,      6.53,    327.66,
  340.3965,     11.71,      4.22,    327.66,
  340.4385,     11.70,      4.13,    327.66,
  340.4797,     11.70,      3.82,    327.66,
  340.5215,     11.70,      3.76,    327.66,
  340.5635,     11.70,      3.99,    327.66,
  340.6054,     11.70,      4.09,    327.66,
  340.6465,     11.69,      1.58,    327.66,
  340.6885,     11.68,      1.26,    327.66,
  340.7304,     11.68,      1.26,    327.66,
  340.7716,     11.68,      1.26,    327.66,
  340.8135,     11.68,      1.26,    327.66,
  340.8551,     11.69,      1.26,    327.66,
  340.8969,     11.69,      1.26,    327.66,
  340.9387,     11.69,      1.26,    327.66,
  340.9803,     11.69,      1.26,    327.66,
  341.0222,     11.69,      1.26,    327.66,
  341.0635,     11.68,      1.26,    327.66,
  341.1054,     11.68,      1.26,    327.66,
  341.1472,     11.67,      1.26,    327.66,
  341.1892,     11.65,      1.26,    327.66,
  341.2305,     11.64,      2.54,    327.66,
  341.2722,     11.62,      3.60,    327.66,
  341.3142,     11.61,      3.73,    327.66,
  341.3555,     11.60,      4.05,    327.66,
  341.3972,     11.60,      3.69,    327.66,
  341.4392,     11.59,      3.70,    327.66,
  341.4812,     11.59,      5.37,    327.66,
  341.5222,     11.59,      4.12,    327.66,
  341.5642,     11.58,      5.28,    327.66,
  341.6062,     11.58,      3.94,    327.66,
  341.6479,     11.56,      1.51,    327.66,
  341.6892,     11.55,      1.26,    327.66,
  341.7311,     11.55,      1.25,    327.66,
  341.7725,     11.55,      1.26,    327.66,
  341.8143,     11.55,      1.26,    327.66,
  341.8560,     11.55,      1.26,    327.66,
  341.8976,     11.55,      1.25,    327.66,
  341.9398,     11.55,      1.26,    327.66,
  341.9809,     11.55,      1.26,    327.66,
  342.0229,     11.54,      1.25,    327.66,
  342.0649,     11.54,      1.26,    327.66,
  342.1063,     11.53,      1.26,    327.66,
  342.1479,     11.52,      1.25,    327.66,
  342.1899,     11.52,      1.26,    327.66,
  342.2313,     11.50,      1.26,    327.66,
  342.2729,     11.49,      1.26,    327.66,
  342.3149,     11.49,      1.25,    327.66,
  342.3568,     11.48,      1.26,    327.66,
  342.3979,     11.48,      1.26,    327.66,
  342.4399,     11.47,      1.26,    327.66,
  342.4819,     11.47,      1.25,    327.66,
  342.5230,     11.47,      1.26,    327.66,
  342.5649,     11.46,      1.26,    327.66,
  342.6069,     11.46,      1.26,    327.66,
  342.6485,     11.46,      1.26,    327.66,
  342.6899,     11.46,      1.26,    327.66,
  342.7319,     11.46,      1.26,    327.66,
  342.7735,     11.46,      1.26,    327.66,
  342.8152,     11.46,      1.26,    327.66,
  342.8567,     11.46,      1.26,    327.66,
  342.8986,     11.45,      1.26,    327.66,
  342.9401,     11.45,      1.26,    327.66,
  342.9818,     11.45,      1.26,    327.66,
  343.0236,     11.46,      1.26,    327.66,
  343.0656,     11.46,      1.26,    327.66,
  343.1070,     11.45,      1.26,    327.66,
  343.1486,     11.44,      1.26,    327.66,
  343.1906,     11.43,      1.26,    327.66,
  343.2320,     11.42,      1.26,    327.66,
  343.2736,     11.41,      2.71,    327.66,
  343.3156,     11.41,      4.18,    327.66,
  343.3570,     11.40,      4.32,    327.66,
  343.3993,     11.39,      4.46,    327.66,
  343.4406,     11.38,      3.74,    327.66,
  343.4827,     11.36,      3.57,    327.66,
  343.5243,     11.36,      4.57,    327.66,
  343.5656,     11.35,      4.54,    327.66,
  343.6077,     11.34,      4.55,    327.66,
  343.6493,     11.34,      4.45,    327.66,
  343.6906,     11.34,      4.14,    327.66,
  343.7325,     11.33,      1.56,    327.66,
  343.7741,     11.32,      1.26,    327.66,
  343.8157,     11.32,      1.26,    327.66,
  343.8574,     11.32,      1.26,    327.66,
  343.8995,     11.32,      1.25,    327.66,
  343.9413,     11.32,      1.26,    327.66,
  343.9826,     11.32,      1.26,    327.66,
  344.0245,     11.32,      1.25,    327.66,
  344.0663,     11.32,      1.26,    327.66,
  344.1077,     11.32,      1.26,    327.66,
  344.1493,     11.32,      1.26,    327.66,
  344.1913,     11.31,      1.25,    327.66,
  344.2334,     11.30,      1.26,    327.66,
  344.2750,     11.30,      1.26,    327.66,
  344.3163,     11.29,      1.26,    327.66,
  344.3584,     11.29,      1.26,    327.66,
  344.4000,     11.28,      1.26,    327.66,
  344.4413,     11.27,      1.26,    327.66,
  344.4833,     11.26,      1.26,    327.66,
  344.5250,     11.26,      1.26,    327.66,
  344.5663,     11.25,      1.26,    327.66,
  344.6084,     11.26,      2.45,    327.66,
  344.6500,     11.27,      6.51,    327.66,
  344.6920,     11.25,      4.00,    327.66,
  344.7333,     11.23,      1.58,    327.66,
  344.7752,     11.21,      1.26,    327.66,
  344.8166,     11.20,      1.26,    327.66,
  344.8585,     11.20,      1.26,    327.66,
  344.8999,     11.20,      1.26,    327.66,
  344.9417,     11.20,      1.26,    327.66,
  344.9837,     11.22,      1.26,    327.66,
  345.0250,     11.23,      1.26,    327.66,
  345.0670,     11.24,      1.26,    327.66,
  345.1084,     11.25,      1.26,    327.66,
  345.1507,     11.25,      1.26,    327.66,
  345.1920,     11.24,      1.26,    327.66,
  345.2341,     11.22,      1.26,    327.66,
  345.2757,     11.19,      4.41,    327.66,
  345.3170,     11.25,     73.61,    327.66,
  345.3588,     11.33,     91.94,    327.66,
  345.4006,     11.28,     47.46,    327.66,
  345.4421,     11.31,     86.52,    327.66,
  345.4838,     11.33,     86.02,    327.66,
  345.5255,     11.26,     44.01,    327.66,
  345.5674,     11.12,      5.95,    327.66,
  345.6089,     11.09,      4.21,    327.66,
  345.6506,     11.09,      4.18,    327.66,
  345.6924,     11.08,      3.64,    327.66,
  345.7344,     11.11,      3.73,    327.66,
  345.7759,     11.09,      1.43,    327.66,
  345.8173,     11.09,      1.25,    327.66,
  345.8593,     11.10,      1.26,    327.66,
  345.9007,     11.12,      1.26,    327.66,
  345.9427,     11.13,      1.26,    327.66,
  345.9846,     11.15,      1.25,    327.66,
  346.0264,     11.15,      1.26,    327.66,
  346.0677,     11.14,      1.26,    327.66,
  346.1096,     11.11,      1.25,    327.66,
  346.1514,     11.08,      1.26,    327.66,
  346.1927,     11.05,      1.26,    327.66,
  346.2346,     11.03,      1.26,    327.66,
  346.2764,     11.02,      1.26,    327.66,
  346.3177,     11.01,      1.26,    327.66,
  346.3596,     11.01,      1.26,    327.66,
  346.4014,     11.01,      1.26,    327.66,
  346.4434,     11.02,      1.26,    327.66,
  346.4845,     11.02,      1.26,    327.66,
  346.5264,     11.03,      1.26,    327.66,
  346.5684,     11.03,      1.26,    327.66,
  346.6102,     11.04,      1.26,    327.66,
  346.6514,     11.05,      1.26,    327.66,
  346.6934,     11.08,      2.65,    327.66,
  346.7352,     11.08,      3.57,    327.66,
  346.7765,     11.10,     14.43,    327.66,
  346.8182,     11.06,      8.41,    327.66,
  346.8598,     11.05,      6.12,    327.66,
  346.9018,     11.06,      3.82,    327.66,
  346.9434,     11.08,      4.31,    327.66,
  346.9853,     11.00,      1.51,    327.66,
  347.0271,     11.01,      1.26,    327.66,
  347.0684,     11.01,      1.26,    327.66,
  347.1102,     11.00,      1.26,    327.66,
  347.1521,     10.98,      1.26,    327.66,
  347.1934,     10.97,      1.26,    327.66,
  347.2352,     10.96,      1.26,    327.66,
  347.2771,     10.95,      1.26,    327.66,
  347.3191,     10.94,      1.26,    327.66,
  347.3604,     10.94,      1.26,    327.66,
  347.4025,     10.94,      1.26,    327.66,
  347.4441,     10.94,      1.26,    327.66,
  347.4854,     10.94,      1.26,    327.66,
  347.5270,     10.94,      1.21,    327.66,
  347.5691,     10.94,      1.26,    327.66,
  347.6111,     10.94,      1.26,    327.66,
  347.6526,     10.94,      1.26,    327.66,
  347.6941,     10.94,      1.26,    327.66,
  347.7361,     11.03,      4.64,    327.66,
  347.7774,     11.12,     50.71,    327.66,
  347.8190,     11.12,     51.31,    327.66,
  347.8608,     11.07,     16.94,    327.66,
  347.9024,     10.94,      2.54,    327.66,
  347.9445,     10.89,      1.26,    327.66,
  347.9858,     10.89,      1.26,    327.66,
  348.0278,     10.89,      1.26,    327.66,
  348.0698,     10.89,      1.26,    327.66,
  348.1110,     10.89,      1.25,    327.66,
  348.1528,     10.89,      1.26,    327.66,
  348.1948,     10.89,      1.26,    327.66,
  348.2360,     10.89,      1.26,    327.66,
  348.2778,     10.91,      2.44,    327.66,
  348.3198,     10.94,      4.75,    327.66,
  348.3617,     10.90,      1.55,    327.66,
  348.4028,     10.89,      1.25,    327.66,
  348.4448,     10.88,      1.26,    327.66,
  348.4867,     10.88,      1.26,    327.66,
  348.5285,     10.88,      1.26,    327.66,
  348.5698,     10.88,      1.26,    327.66,
