 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
   26.9796,      8.29,     16.54,    327.66,
   27.0208,      8.29,     16.83,    327.66,
   27.0628,      8.29,     16.85,    327.66,
   27.1049,      8.28,     16.80,    327.66,
   27.1465,      8.28,     16.89,    327.66,
   27.1878,      8.28,     17.00,    327.66,
   27.2298,      8.28,     16.92,    327.66,
   27.2713,      8.27,     16.67,    327.66,
   27.3128,      8.27,     16.69,    327.66,
   27.3547,      8.27,     16.06,    327.66,
   27.3965,      8.25,      2.28,    327.66,
   27.4378,      8.25,      2.20,    327.66,
   27.4796,      8.25,      2.48,    327.66,
   27.5215,      8.25,      2.45,    327.66,
   27.5635,      8.25,      2.42,    327.66,
   27.6046,      8.25,      2.44,    327.66,
   27.6465,      8.25,      2.41,    327.66,
   27.6885,      8.25,      0.82,    327.66,
   27.7303,      8.25,      1.17,    327.66,
   27.7715,      8.25,      0.43,    327.66,
   27.8135,      8.25,      2.04,    327.66,
   27.8554,      8.25,      0.64,    327.66,
   27.8965,      8.26,      3.50,    327.66,
   27.9385,      8.29,     48.74,    327.66,
   27.9802,      8.29,     50.54,    327.66,
   28.0219,      8.28,     48.91,    327.66,
   28.0633,      8.27,     17.85,    327.66,
   28.1052,      8.27,     16.95,    327.66,
   28.1472,      8.27,     17.05,    327.66,
   28.1885,      8.27,     17.01,    327.66,
   28.2302,      8.27,     16.74,    327.66,
   28.2722,      8.27,     16.76,    327.66,
   28.3135,      8.27,     16.66,    327.66,
   28.3558,      8.27,     16.14,    327.66,
   28.3972,      8.27,      1.96,    327.66,
   28.4392,      8.27,      0.97,    327.66,
   28.4808,      8.27,      1.05,    327.66,
   28.5222,      8.27,      1.26,    327.66,
   28.5642,      8.27,      1.77,    327.66,
   28.6058,      8.28,      1.86,    327.66,
   28.6472,      8.28,      0.68,    327.66,
   28.6892,      8.28,      0.40,    327.66,
   28.7308,      8.28,      0.40,    327.66,
   28.7722,      8.28,      0.40,    327.66,
   28.8142,      8.28,      0.40,    327.66,
   28.8558,      8.28,      0.40,    327.66,
   28.8979,      8.28,      1.86,    327.66,
   28.9392,      8.28,     17.60,    327.66,
   28.9810,      8.30,     46.02,    327.66,
   29.0228,      8.30,     48.02,    327.66,
   29.0648,      8.30,     17.98,    327.66,
   29.1059,      8.30,     16.76,    327.66,
   29.1479,      8.30,     16.66,    327.66,
   29.1892,      8.30,     16.23,    327.66,
   29.2314,      8.30,     16.49,    327.66,
   29.2729,      8.30,     16.53,    327.66,
   29.3149,      8.30,     21.10,    327.66,
   29.3564,      8.30,     19.49,    327.66,
   29.3979,      8.30,      7.69,    327.66,
   29.4399,      8.30,      7.74,    327.66,
   29.4813,      8.29,      3.31,    327.66,
   29.5229,      8.29,      1.18,    327.66,
   29.5649,      8.29,      5.44,    327.66,
   29.6063,      8.29,      5.70,    327.66,
   29.6479,      8.29,      3.32,    327.66,
   29.6899,      8.29,      4.67,    327.66,
   29.7313,      8.30,     12.90,    327.66,
   29.7733,      8.31,     52.84,    327.66,
   29.8149,      8.31,     49.19,    327.66,
   29.8571,      8.29,      3.13,    327.66,
   29.8986,      8.29,      1.58,    327.66,
   29.9399,      8.29,      2.08,    327.66,
   29.9819,      8.29,      1.50,    327.66,
   30.0237,      8.29,      1.74,    327.66,
   30.0649,      8.30,     13.60,    327.66,
   30.1070,      8.30,     14.06,    327.66,
   30.1486,      8.30,     14.22,    327.66,
   30.1906,      8.30,     14.20,    327.66,
   30.2319,      8.30,     14.09,    327.66,
   30.2734,      8.30,     15.04,    327.66,
   30.3152,      8.31,     40.90,    327.66,
   30.3569,      8.31,     40.64,    327.66,
   30.3989,      8.30,      8.80,    327.66,
   30.4408,      8.30,      1.93,    327.66,
   30.4823,      8.30,      0.56,    327.66,
   30.5236,      8.30,      0.40,    327.66,
   30.5656,      8.30,      0.40,    327.66,
   30.6074,      8.30,      0.40,    327.66,
   30.6493,      8.30,      0.40,    327.66,
   30.6906,      8.30,      9.51,    327.66,
   30.7324,      8.31,     13.13,    327.66,
   30.7743,      8.31,     16.38,    327.66,
   30.8156,      8.31,     16.70,    327.66,
   30.8573,      8.31,     16.56,    327.66,
   30.8993,      8.31,     17.49,    327.66,
   30.9406,      8.31,     37.01,    327.66,
   30.9827,      8.31,     14.65,    327.66,
   31.0243,      8.31,     13.71,    327.66,
   31.0663,      8.31,     13.88,    327.66,
   31.1074,      8.31,     13.39,    327.66,
   31.1493,      8.31,     13.40,    327.66,
   31.1913,      8.31,     13.54,    327.66,
   31.2330,      8.31,     13.48,    327.66,
   31.2743,      8.31,     13.41,    327.66,
   31.3163,      8.31,     13.81,    327.66,
   31.3580,      8.31,     13.96,    327.66,
   31.3993,      8.31,     13.53,    327.66,
   31.4413,      8.31,      8.61,    327.66,
   31.4829,      8.30,      1.24,    327.66,
   31.5250,      8.30,      1.80,    327.66,
   31.5663,      8.30,      1.31,    327.66,
   31.6079,      8.30,      2.06,    327.66,
   31.6500,      8.30,      1.87,    327.66,
   31.6913,      8.30,      3.07,    327.66,
   31.7329,      8.31,     17.17,    327.66,
   31.7748,      8.31,     41.77,    327.66,
   31.8163,      8.31,     42.67,    327.66,
   31.8584,      8.31,     44.59,    327.66,
   31.8998,      8.30,     43.59,    327.66,
   31.9421,      8.30,     15.83,    327.66,
   31.9837,      8.30,     13.87,    327.66,
   32.0250,      8.30,     13.20,    327.66,
   32.0670,      8.28,      1.18,    327.66,
   32.1082,      8.28,      0.40,    327.66,
   32.1506,      8.28,      0.40,    327.66,
   32.1920,      8.28,      0.40,    327.66,
   32.2339,      8.28,      0.82,    327.66,
   32.2756,      8.28,      0.40,    327.66,
   32.3170,      8.28,      0.40,    327.66,
   32.3590,      8.28,      0.55,    327.66,
   32.4005,      8.28,      0.80,    327.66,
   32.4420,      8.28,      0.40,    327.66,
   32.4840,      8.28,      0.40,    327.66,
   32.5252,      8.28,      0.40,    327.66,
   32.5674,      8.28,      0.40,    327.66,
   32.6087,      8.28,      0.40,    327.66,
   32.6507,      8.28,      0.40,    327.66,
   32.6920,      8.28,      0.40,    327.66,
   32.7343,      8.29,      5.39,    327.66,
   32.7756,      8.34,     81.80,    327.66,
   32.8172,      8.33,     83.28,    327.66,
   32.8591,      8.30,     40.20,    327.66,
   32.9007,      8.30,      2.50,    327.66,
   32.9427,      8.30,      0.40,    327.66,
   32.9843,      8.30,      0.40,    327.66,
   33.0259,      8.30,      0.40,    327.66,
   33.0676,      8.30,      0.40,    327.66,
   33.1096,      8.30,      0.40,    327.66,
   33.1508,      8.30,      0.40,    327.66,
   33.1925,      8.30,      0.40,    327.66,
   33.2345,      8.30,      0.40,    327.66,
   33.2764,      8.30,      0.40,    327.66,
   33.3180,      8.30,      0.40,    327.66,
   33.3593,      8.29,      0.40,    327.66,
   33.4013,      8.29,      0.40,    327.66,
   33.4427,      8.29,      0.40,    327.66,
   33.4849,      8.29,      0.40,    327.66,
   33.5264,      8.29,      0.40,    327.66,
   33.5683,      8.30,      0.40,    327.66,
   33.6098,      8.30,      0.40,    327.66,
   33.6514,      8.30,      0.40,    327.66,
   33.6933,      8.30,      0.40,    327.66,
   33.7348,      8.31,      6.03,    327.66,
   33.7763,      8.39,    100.44,    327.66,
   33.8179,      8.44,    104.80,    327.66,
   33.8596,      8.48,    101.05,    327.66,
   33.9015,      8.47,     11.38,    327.66,
   33.9435,      8.46,      4.10,    327.66,
   33.9849,      8.40,     15.62,    327.66,
   34.0264,      8.36,     16.11,    327.66,
   34.0684,      8.34,     16.16,    327.66,
   34.1103,      8.33,     15.94,    327.66,
   34.1516,      8.33,     15.91,    327.66,
   34.1937,      8.32,     16.59,    327.66,
   34.2351,      8.32,     17.95,    327.66,
   34.2766,      8.45,     51.19,    327.66,
   34.3187,      8.32,      6.16,    327.66,
   34.3602,      8.40,     40.34,    327.66,
   34.4022,      8.39,     42.73,    327.66,
   34.4436,      8.31,      2.69,    327.66,
   34.4858,      8.31,      0.40,    327.66,
   34.5270,      8.31,      0.40,    327.66,
   34.5691,      8.31,      0.40,    327.66,
   34.6104,      8.31,      0.40,    327.66,
   34.6521,      8.31,      0.40,    327.66,
   34.6941,      8.31,      0.40,    327.66,
   34.7356,      8.31,      0.40,    327.66,
   34.7773,      8.32,      0.40,    327.66,
   34.8189,      8.32,      0.40,    327.66,
   34.8605,      8.33,      0.40,    327.66,
   34.9028,      8.33,      0.40,    327.66,
   34.9441,      8.34,      0.40,    327.66,
   34.9861,      8.35,      0.40,    327.66,
   35.0278,      8.35,      0.40,    327.66,
   35.0691,      8.35,      0.40,    327.66,
   35.1107,      8.35,      0.40,    327.66,
   35.1528,      8.35,      0.40,    327.66,
   35.1941,      8.35,      0.40,    327.66,
   35.2360,      8.34,      0.40,    327.66,
   35.2780,      8.34,      0.40,    327.66,
   35.3196,      8.34,      0.48,    327.66,
   35.3614,      8.35,      4.94,    327.66,
   35.4027,      8.41,     80.91,    327.66,
   35.4445,      8.39,     72.28,    327.66,
   35.4862,      8.38,     40.78,    327.66,
   35.5277,      8.36,     38.77,    327.66,
   35.5695,      8.35,     40.00,    327.66,
   35.6114,      8.37,     46.58,    327.66,
   35.6527,      8.36,     46.39,    327.66,
   35.6946,      8.35,     41.24,    327.66,
   35.7362,      8.35,     39.63,    327.66,
   35.7779,      8.36,     49.80,    327.66,
   35.8197,      8.36,     50.95,    327.66,
   35.8612,      8.36,     52.98,    327.66,
   35.9030,      8.35,      2.98,    327.66,
   35.9448,      8.35,      0.40,    327.66,
   35.9865,      8.35,      0.40,    327.66,
   36.0285,      8.35,      3.67,    327.66,
   36.0698,      8.36,     50.20,    327.66,
   36.1115,      8.36,     47.69,    327.66,
   36.1533,      8.37,     51.12,    327.66,
   36.1949,      8.38,     54.21,    327.66,
   36.2367,      8.40,     56.37,    327.66,
   36.2783,      8.40,     53.50,    327.66,
   36.3200,      8.40,      3.08,    327.66,
   36.3622,      8.40,      0.40,    327.66,
   36.4034,      8.40,      0.40,    327.66,
   36.4455,      8.40,      5.14,    327.66,
   36.4868,      8.42,     59.91,    327.66,
   36.5286,      8.43,     62.87,    327.66,
   36.5702,      8.45,     87.05,    327.66,
   36.6120,      8.46,     88.13,    327.66,
   36.6535,      8.47,     82.92,    327.66,
   36.6954,      8.48,     85.61,    327.66,
   36.7369,      8.47,     56.28,    327.66,
   36.7787,      8.47,     89.72,    327.66,
   36.8204,      8.47,     95.42,    327.66,
   36.8621,      8.46,     44.03,    327.66,
   36.9037,      8.45,     37.62,    327.66,
   36.9459,      8.41,      2.53,    327.66,
   36.9872,      8.41,      3.46,    327.66,
   37.0292,      8.40,      1.51,    327.66,
   37.0712,      8.40,     13.30,    327.66,
   37.1126,      8.40,     13.93,    327.66,
   37.1542,      8.39,     13.63,    327.66,
   37.1962,      8.39,     13.70,    327.66,
   37.2376,      8.39,     13.76,    327.66,
   37.2792,      8.39,     14.95,    327.66,
   37.3209,      8.39,     37.97,    327.66,
   37.3628,      8.39,     38.91,    327.66,
   37.4044,      8.39,     38.01,    327.66,
   37.4459,      8.39,     14.90,    327.66,
   37.4879,      8.39,     14.13,    327.66,
   37.5299,      8.39,     13.90,    327.66,
   37.5712,      8.39,     13.69,    327.66,
   37.6130,      8.40,     13.81,    327.66,
   37.6549,      8.40,     13.84,    327.66,
   37.6962,      8.40,     13.50,    327.66,
   37.7378,      8.40,      2.21,    327.66,
   37.7799,      8.40,      1.33,    327.66,
   37.8212,      8.40,      0.74,    327.66,
   37.8634,      8.40,      1.82,    327.66,
   37.9049,      8.40,     16.12,    327.66,
   37.9469,      8.40,     16.57,    327.66,
   37.9884,      8.40,     16.80,    327.66,
   38.0299,      8.40,     16.59,    327.66,
   38.0719,      8.40,     16.26,    327.66,
   38.1132,      8.40,     16.74,    327.66,
   38.1549,      8.39,     16.63,    327.66,
   38.1969,      8.38,     16.43,    327.66,
   38.2382,      8.38,     16.46,    327.66,
   38.2799,      8.37,     16.42,    327.66,
   38.3219,      8.37,     16.69,    327.66,
   38.3639,      8.36,     17.57,    327.66,
   38.4054,      8.37,     36.89,    327.66,
   38.4467,      8.37,      5.96,    327.66,
   38.4885,      8.38,     38.55,    327.66,
   38.5304,      8.38,     42.62,    327.66,
   38.5721,      8.39,     40.18,    327.66,
   38.6135,      8.39,     38.86,    327.66,
   38.6553,      8.39,     17.58,    327.66,
   38.6969,      8.39,     17.15,    327.66,
   38.7386,      8.39,     16.93,    327.66,
   38.7806,      8.39,     24.46,    327.66,
   38.8226,      8.39,     14.08,    327.66,
   38.8638,      8.39,     14.10,    327.66,
   38.9056,      8.39,     13.67,    327.66,
   38.9476,      8.39,     13.94,    327.66,
   38.9888,      8.39,     13.75,    327.66,
   39.0305,      8.38,     13.41,    327.66,
   39.0726,      8.38,      1.68,    327.66,
   39.1138,      8.37,      0.40,    327.66,
   39.1561,      8.37,      0.92,    327.66,
   39.1976,      8.36,      1.99,    327.66,
   39.2395,      8.36,      0.40,    327.66,
   39.2810,      8.35,      0.40,    327.66,
   39.3226,      8.35,      1.13,    327.66,
   39.3646,      8.34,     13.34,    327.66,
   39.4058,      8.34,     13.74,    327.66,
   39.4476,      8.35,     14.77,    327.66,
   39.4892,      8.36,     40.65,    327.66,
   39.5311,      8.37,     41.62,    327.66,
   39.5727,      8.38,     41.35,    327.66,
   39.6143,      8.39,     40.41,    327.66,
   39.6566,      8.39,     14.91,    327.66,
   39.6978,      8.39,     13.66,    327.66,
   39.7400,      8.39,      2.85,    327.66,
   39.7813,      8.40,      3.90,    327.66,
   39.8232,      8.40,     37.43,    327.66,
   39.8649,      8.40,     37.30,    327.66,
   39.9067,      8.40,      2.42,    327.66,
   39.9483,      8.40,      0.40,    327.66,
   39.9901,      8.40,      0.40,    327.66,
   40.0313,      8.39,      0.40,    327.66,
   40.0733,      8.39,      0.40,    327.66,
   40.1151,      8.38,      0.40,    327.66,
   40.1570,      8.38,      0.40,    327.66,
   40.1983,      8.38,      0.40,    327.66,
   40.2402,      8.37,      0.40,    327.66,
   40.2819,      8.37,      0.40,    327.66,
   40.3233,      8.36,      0.40,    327.66,
   40.3650,      8.36,      2.58,    327.66,
   40.4070,      8.36,     37.52,    327.66,
   40.4486,      8.36,     38.75,    327.66,
   40.4901,      8.36,     38.79,    327.66,
   40.5321,      8.37,     38.74,    327.66,
   40.5735,      8.38,     38.74,    327.66,
   40.6150,      8.39,     38.75,    327.66,
   40.6571,      8.39,     38.80,    327.66,
   40.6985,      8.40,     37.51,    327.66,
   40.7404,      8.40,      2.63,    327.66,
   40.7820,      8.40,      0.40,    327.66,
   40.8240,      8.39,      0.40,    327.66,
   40.8658,      8.39,      0.40,    327.66,
   40.9070,      8.38,      0.40,    327.66,
   40.9490,      8.37,      0.40,    327.66,
   40.9908,      8.37,      0.40,    327.66,
   41.0327,      8.36,      0.40,    327.66,
   41.0740,      8.36,      0.40,    327.66,
   41.1157,      8.35,      0.40,    327.66,
   41.1577,      8.34,      0.40,    327.66,
   41.1990,      8.33,      0.72,    327.66,
   41.2407,      8.33,      1.80,    327.66,
   41.2827,      8.32,      2.29,    327.66,
   41.3240,      8.32,      2.25,    327.66,
   41.3657,      8.31,      2.31,    327.66,
   41.4077,      8.31,      1.39,    327.66,
   41.4497,      8.32,      0.40,    327.66,
   41.4913,      8.32,      0.81,    327.66,
   41.5327,      8.32,      1.20,    327.66,
   41.5747,      8.32,      0.90,    327.66,
   41.6163,      8.32,      0.40,    327.66,
   41.6577,      8.32,      0.40,    327.66,
   41.6997,      8.32,      2.98,    327.66,
   41.7413,      8.34,     44.21,    327.66,
   41.7829,      8.34,     49.64,    327.66,
   41.8247,      8.35,     50.71,    327.66,
   41.8664,      8.35,     48.45,    327.66,
   41.9082,      8.35,      6.23,    327.66,
   41.9497,      8.35,     32.19,    327.66,
   41.9913,      8.34,      7.54,    327.66,
   42.0333,      8.33,      1.76,    327.66,
   42.0747,      8.33,      1.36,    327.66,
   42.1166,      8.32,      0.40,    327.66,
   42.1582,      8.31,      0.40,    327.66,
   42.1997,      8.31,      0.40,    327.66,
   42.2417,      8.30,      0.40,    327.66,
   42.2833,      8.30,      0.40,    327.66,
   42.3253,      8.29,      0.40,    327.66,
   42.3666,      8.29,      0.46,    327.66,
   42.4083,      8.28,      2.14,    327.66,
   42.4503,      8.29,      4.93,    327.66,
   42.4920,      8.29,      7.18,    327.66,
   42.5333,      8.29,      7.92,    327.66,
   42.5753,      8.29,      7.93,    327.66,
