date, balance_flow [cfs]
61062660,89.8418130559,
61062720,60.2208130552,
61062780,-214.858558333,
61062840,-882.856623611,
61062900,774.967783333,
61062960,1037.32329259,
61063020,530.065347222,
61063080,316.166700926,
61063140,300.578993519,
61063200,344.549178519,
61063260,376.207922222,
61063320,376.136922222,
61063380,427.306774167,
61063440,399.79762611,
61063500,-392.274038888,
61063560,209.699480555,
61063620,-22.8906675002,
61063680,190.203036389,
61063740,180.521184444,
61063800,58.2556286111,
61063860,211.060776667,
61063920,199.899849445,
61063980,19.1102203336,
61064040,268.547121666,
61064100,101.286121667,
61064160,16.6945095001,
61064220,-235.962088722,
61064280,-1208.45139289,
61064340,255.995066778,
61064400,2245.96196611,
61064460,724.961,
61064520,490.397740278,
61064580,394.178740278,
61064640,289.658888333,
61064700,281.410036389,
61064760,452.663740277,
61064820,357.662776667,
61064880,176.2733325,
61064940,317.396888334,
61065000,349.410444167,
61065060,531.661148056,
61065120,432.104888333,
61065180,325.9783325,
61065240,280.200296111,
61065300,384.446148056,
61065360,587.539184445,
61065420,327.960335499,
61065480,410.929523445,
61065540,230.310598222,
61065600,289.137448667,
61065660,15.8058364998,
61065720,-836.7441825,
61065780,355.159073778,
61065840,1574.71689083,
61065900,687.121592222,
61065960,278.389072778,
61066020,262.522072778,
61066080,327.311776667,
61066140,180.260776667,
61066200,362.080184445,
61066260,268.292111166,
61066320,265.295299111,
61066380,465.226686945,
61066440,23.347686944,
61066500,-320.4966725,
61066560,826.137223333,
61066620,332.902555833,
61066680,235.609296111,
61066740,316.051592222,
61066800,52.9630363886,
61066860,-37.1251116663,
61066920,-154.600072778,
61066980,283.0676675,
61067040,130.667555833,
61067100,170.700223333,
61067160,-305.732698889,
61067220,89.0573763887,
61067280,1518.42574278,
61067340,398.527703889,
61067400,634.457555833,
61067460,242.654703889,
61067520,436.561888334,
61067580,487.8663325,
61067640,196.141184445,
61067700,269.891,
61067760,335.064259722,
61067820,421.327407778,
61067880,233.579,
61067940,686.8696675,
61068000,444.235296111,
61068060,277.487036389,
61068120,408.212888334,
61068180,345.735592222,
61068240,306.616740277,
61068300,261.808407778,
61068360,195.310259723,
61068420,-13.0535533333,
61068480,583.067407778,
61068540,143.036740278,
61068600,-1343.38266,
61068660,553.589934445,
61068720,1528.31518981,
61068780,242.041360186,
61068840,118.856244444,
61068900,289.681421296,
61068960,326.024237962,
61069020,555.048353704,
61069080,436.308292593,
61069140,326.652762037,
61069200,116.093115741,
61069260,360.553237963,
61069320,240.668176852,
61069380,159.366122222,
61069440,507.053707407,
61069500,231.722292593,
61069560,168.915823147,
61069620,188.406176853,
61069680,199.532646296,
61069740,-69.4425916661,
61069800,136.629646296,
61069860,0.525,
61069920,71.2324083331,
