$Trinity Lake Br3 inflow year 2017 YC updated 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
309.75,0.849497381
309.792,0.849497381
309.833,0.849497381
309.875,0.849497381
309.917,0.849497381
309.958,0.849497381
310,1.33087923
310.042,1.33087923
310.083,1.33087923
310.125,1.33087923
310.167,1.33087923
310.208,1.33087923
310.25,1.33087923
310.292,1.33087923
310.333,1.33087923
310.375,1.33087923
310.417,1.33087923
310.458,1.33087923
310.5,1.33087923
310.542,1.33087923
310.583,1.33087923
310.625,1.33087923
310.667,1.33087923
310.708,1.33087923
310.75,1.33087923
310.792,1.33087923
310.833,1.33087923
310.875,1.33087923
310.917,1.33087923
310.958,1.33087923
311,1.670678182
311.042,1.670678182
311.083,1.670678182
311.125,1.670678182
311.167,1.670678182
311.208,1.670678182
311.25,1.670678182
311.292,1.670678182
311.333,1.670678182
311.375,1.670678182
311.417,1.670678182
311.458,1.670678182
311.5,1.670678182
311.542,1.670678182
311.583,1.670678182
311.625,1.670678182
311.667,1.670678182
311.708,1.670678182
311.75,1.670678182
311.792,1.670678182
311.833,1.670678182
311.875,1.670678182
311.917,1.670678182
311.958,1.670678182
312,1.75562792
312.042,1.75562792
312.083,1.75562792
312.125,1.75562792
312.167,1.75562792
312.208,1.75562792
312.25,1.75562792
312.292,1.75562792
312.333,1.75562792
312.375,1.75562792
312.417,1.75562792
312.458,1.75562792
312.5,1.75562792
312.542,1.75562792
312.583,1.75562792
312.625,1.75562792
312.667,1.75562792
312.708,1.75562792
312.75,1.75562792
312.792,1.75562792
312.833,1.75562792
312.875,1.75562792
312.917,1.75562792
312.958,1.75562792
313,1.529095285
313.042,1.529095285
313.083,1.529095285
313.125,1.529095285
313.167,1.529095285
313.208,1.529095285
313.25,1.529095285
313.292,1.529095285
313.333,1.529095285
313.375,1.529095285
313.417,1.529095285
313.458,1.529095285
313.5,1.529095285
313.542,1.529095285
313.583,1.529095285
313.625,1.529095285
313.667,1.529095285
313.708,1.529095285
313.75,1.529095285
313.792,1.529095285
313.833,1.529095285
313.875,1.529095285
313.917,1.529095285
313.958,1.529095285
314,2.095426872
314.042,2.095426872
314.083,2.095426872
314.125,2.095426872
314.167,2.095426872
314.208,2.095426872
314.25,2.095426872
314.292,2.095426872
314.333,2.095426872
314.375,2.095426872
314.417,2.095426872
314.458,2.095426872
314.5,2.095426872
314.542,2.095426872
314.583,2.095426872
314.625,2.095426872
314.667,2.095426872
314.708,2.095426872
314.75,2.095426872
314.792,2.095426872
314.833,2.095426872
314.875,2.095426872
314.917,2.095426872
314.958,2.095426872
315,2.435225825
315.042,2.435225825
315.083,2.435225825
315.125,2.435225825
315.167,2.435225825
315.208,2.435225825
315.25,2.435225825
315.292,2.435225825
315.333,2.435225825
315.375,2.435225825
315.417,2.435225825
315.458,2.435225825
315.5,2.435225825
315.542,2.435225825
315.583,2.435225825
315.625,2.435225825
315.667,2.435225825
315.708,2.435225825
315.75,2.435225825
315.792,2.435225825
315.833,2.435225825
315.875,2.435225825
315.917,2.435225825
315.958,2.435225825
316,3.08650715
316.042,3.08650715
316.083,3.08650715
316.125,3.08650715
316.167,3.08650715
316.208,3.08650715
316.25,3.08650715
316.292,3.08650715
316.333,3.08650715
316.375,3.08650715
316.417,3.08650715
316.458,3.08650715
316.5,3.08650715
316.542,3.08650715
316.583,3.08650715
316.625,3.08650715
316.667,3.08650715
316.708,3.08650715
316.75,3.08650715
316.792,3.08650715
316.833,3.08650715
316.875,3.08650715
316.917,3.08650715
316.958,3.08650715
317,2.548492142
317.042,2.548492142
317.083,2.548492142
317.125,2.548492142
317.167,2.548492142
317.208,2.548492142
317.25,2.548492142
317.292,2.548492142
317.333,2.548492142
317.375,2.548492142
317.417,2.548492142
317.458,2.548492142
317.5,2.548492142
317.542,2.548492142
317.583,2.548492142
317.625,2.548492142
317.667,2.548492142
317.708,2.548492142
317.75,2.548492142
317.792,2.548492142
317.833,2.548492142
317.875,2.548492142
317.917,2.548492142
317.958,2.548492142
318,2.690075039
318.042,2.690075039
318.083,2.690075039
318.125,2.690075039
318.167,2.690075039
318.208,2.690075039
318.25,2.690075039
318.292,2.690075039
318.333,2.690075039
318.375,2.690075039
318.417,2.690075039
318.458,2.690075039
318.5,2.690075039
318.542,2.690075039
318.583,2.690075039
318.625,2.690075039
318.667,2.690075039
318.708,2.690075039
318.75,2.690075039
318.792,2.690075039
318.833,2.690075039
318.875,2.690075039
318.917,2.690075039
318.958,2.690075039
319,2.690075039
319.042,2.690075039
319.083,2.690075039
319.125,2.690075039
319.167,2.690075039
319.208,2.690075039
319.25,2.690075039
319.292,2.690075039
319.333,2.690075039
319.375,2.690075039
319.417,2.690075039
319.458,2.690075039
319.5,2.690075039
319.542,2.690075039
319.583,2.690075039
319.625,2.690075039
319.667,2.690075039
319.708,2.690075039
319.75,2.690075039
319.792,2.690075039
319.833,2.690075039
319.875,2.690075039
319.917,2.690075039
319.958,2.690075039
320,2.66175846
320.042,2.66175846
320.083,2.66175846
320.125,2.66175846
320.167,2.66175846
320.208,2.66175846
320.25,2.66175846
320.292,2.66175846
320.333,2.66175846
320.375,2.66175846
320.417,2.66175846
320.458,2.66175846
320.5,2.66175846
320.542,2.66175846
320.583,2.66175846
320.625,2.66175846
320.667,2.66175846
320.708,2.66175846
320.75,2.66175846
320.792,2.66175846
320.833,2.66175846
320.875,2.66175846
320.917,2.66175846
320.958,2.66175846
321,3.652838737
321.042,3.652838737
321.083,3.652838737
321.125,3.652838737
321.167,3.652838737
321.208,3.652838737
321.25,3.652838737
321.292,3.652838737
321.333,3.652838737
321.375,3.652838737
321.417,3.652838737
321.458,3.652838737
321.5,3.652838737
321.542,3.652838737
321.583,3.652838737
321.625,3.652838737
321.667,3.652838737
321.708,3.652838737
321.75,3.652838737
321.792,3.652838737
321.833,3.652838737
321.875,3.652838737
321.917,3.652838737
321.958,3.652838737
322,4.643919015
322.042,4.643919015
322.083,4.643919015
322.125,4.643919015
322.167,4.643919015
322.208,4.643919015
322.25,4.643919015
322.292,4.643919015
322.333,4.643919015
322.375,4.643919015
322.417,4.643919015
322.458,4.643919015
322.5,4.643919015
322.542,4.643919015
322.583,4.643919015
322.625,4.643919015
322.667,4.643919015
322.708,4.643919015
322.75,4.643919015
322.792,4.643919015
322.833,4.643919015
322.875,4.643919015
322.917,4.643919015
322.958,4.643919015
323,4.728868753
323.042,4.728868753
323.083,4.728868753
323.125,4.728868753
323.167,4.728868753
323.208,4.728868753
323.25,4.728868753
323.292,4.728868753
323.333,4.728868753
323.375,4.728868753
323.417,4.728868753
323.458,4.728868753
323.5,4.728868753
323.542,4.728868753
323.583,4.728868753
323.625,4.728868753
323.667,4.728868753
323.708,4.728868753
323.75,4.728868753
323.792,4.728868753
323.833,4.728868753
323.875,4.728868753
323.917,4.728868753
323.958,4.728868753
324,4.898768229
324.042,4.898768229
324.083,4.898768229
324.125,4.898768229
324.167,4.898768229
324.208,4.898768229
324.25,4.898768229
324.292,4.898768229
324.333,4.898768229
324.375,4.898768229
324.417,4.898768229
324.458,4.898768229
324.5,4.898768229
324.542,4.898768229
324.583,4.898768229
324.625,4.898768229
324.667,4.898768229
324.708,4.898768229
324.75,4.898768229
324.792,4.898768229
324.833,4.898768229
324.875,4.898768229
324.917,4.898768229
324.958,4.898768229
325,4.983717967
325.042,4.983717967
325.083,4.983717967
325.125,4.983717967
325.167,4.983717967
325.208,4.983717967
325.25,4.983717967
325.292,4.983717967
325.333,4.983717967
325.375,4.983717967
325.417,4.983717967
325.458,4.983717967
325.5,4.983717967
325.542,4.983717967
325.583,4.983717967
325.625,4.983717967
325.667,4.983717967
325.708,4.983717967
325.75,4.983717967
325.792,4.983717967
325.833,4.983717967
325.875,4.983717967
325.917,4.983717967
325.958,4.983717967
326,5.380150078
326.042,5.380150078
326.083,5.380150078
326.125,5.380150078
326.167,5.380150078
326.208,5.380150078
326.25,5.380150078
326.292,5.380150078
326.333,5.380150078
326.375,5.380150078
326.417,5.380150078
326.458,5.380150078
326.5,5.380150078
326.542,5.380150078
326.583,5.380150078
326.625,5.380150078
326.667,5.380150078
326.708,5.380150078
326.75,5.380150078
326.792,5.380150078
326.833,5.380150078
326.875,5.380150078
326.917,5.380150078
326.958,5.380150078
327,6.795979046
327.042,6.795979046
327.083,6.795979046
327.125,6.795979046
327.167,6.795979046
327.208,6.795979046
327.25,6.795979046
327.292,6.795979046
327.333,6.795979046
327.375,6.795979046
327.417,6.795979046
327.458,6.795979046
327.5,6.795979046
327.542,6.795979046
327.583,6.795979046
327.625,6.795979046
327.667,6.795979046
327.708,6.795979046
327.75,6.795979046
327.792,6.795979046
327.833,6.795979046
327.875,6.795979046
327.917,6.795979046
327.958,6.795979046
328,6.342913776
328.042,6.342913776
328.083,6.342913776
328.125,6.342913776
328.167,6.342913776
328.208,6.342913776
328.25,6.342913776
328.292,6.342913776
328.333,6.342913776
328.375,6.342913776
328.417,6.342913776
328.458,6.342913776
328.5,6.342913776
328.542,6.342913776
328.583,6.342913776
328.625,6.342913776
328.667,6.342913776
328.708,6.342913776
328.75,6.342913776
328.792,6.342913776
328.833,6.342913776
328.875,6.342913776
328.917,6.342913776
328.958,6.342913776
329,6.003114824
329.042,6.003114824
329.083,6.003114824
329.125,6.003114824
329.167,6.003114824
329.208,6.003114824
329.25,6.003114824
329.292,6.003114824
329.333,6.003114824
329.375,6.003114824
329.417,6.003114824
329.458,6.003114824
329.5,6.003114824
329.542,6.003114824
329.583,6.003114824
329.625,6.003114824
329.667,6.003114824
329.708,6.003114824
329.75,6.003114824
329.792,6.003114824
329.833,6.003114824
329.875,6.003114824
329.917,6.003114824
329.958,6.003114824
330,4.077587427
330.042,4.077587427
330.083,4.077587427
330.125,4.077587427
330.167,4.077587427
330.208,4.077587427
330.25,4.077587427
330.292,4.077587427
330.333,4.077587427
330.375,4.077587427
330.417,4.077587427
330.458,4.077587427
330.5,4.077587427
330.542,4.077587427
330.583,4.077587427
330.625,4.077587427
330.667,4.077587427
330.708,4.077587427
330.75,4.077587427
330.792,4.077587427
330.833,4.077587427
330.875,4.077587427
330.917,4.077587427
330.958,4.077587427
331,3.822738213
331.042,3.822738213
331.083,3.822738213
331.125,3.822738213
331.167,3.822738213
331.208,3.822738213
331.25,3.822738213
331.292,3.822738213
331.333,3.822738213
331.375,3.822738213
331.417,3.822738213
331.458,3.822738213
331.5,3.822738213
331.542,3.822738213
331.583,3.822738213
331.625,3.822738213
331.667,3.822738213
331.708,3.822738213
331.75,3.822738213
331.792,3.822738213
331.833,3.822738213
331.875,3.822738213
331.917,3.822738213
331.958,3.822738213
332,4.134220586
332.042,4.134220586
332.083,4.134220586
332.125,4.134220586
332.167,4.134220586
332.208,4.134220586
332.25,4.134220586
332.292,4.134220586
332.333,4.134220586
332.375,4.134220586
332.417,4.134220586
332.458,4.134220586
332.5,4.134220586
332.542,4.134220586
332.583,4.134220586
332.625,4.134220586
332.667,4.134220586
332.708,4.134220586
332.75,4.134220586
332.792,4.134220586
332.833,4.134220586
332.875,4.134220586
332.917,4.134220586
332.958,4.134220586
333,4.332436642
333.042,4.332436642
333.083,4.332436642
333.125,4.332436642
333.167,4.332436642
333.208,4.332436642
333.25,4.332436642
333.292,4.332436642
333.333,4.332436642
333.375,4.332436642
333.417,4.332436642
333.458,4.332436642
333.5,4.332436642
333.542,4.332436642
333.583,4.332436642
333.625,4.332436642
333.667,4.332436642
333.708,4.332436642
333.75,4.332436642
333.792,4.332436642
333.833,4.332436642
333.875,4.332436642
333.917,4.332436642
333.958,4.332436642
334,3.228090047
334.042,3.228090047
334.083,3.228090047
334.125,3.228090047
334.167,3.228090047
334.208,3.228090047
334.25,3.228090047
334.292,3.228090047
334.333,3.228090047
334.375,3.228090047
334.417,3.228090047
334.458,3.228090047
334.5,3.228090047
334.542,3.228090047
334.583,3.228090047
334.625,3.228090047
334.667,3.228090047
334.708,3.228090047
334.75,3.228090047
334.792,3.228090047
334.833,3.228090047
334.875,3.228090047
334.917,3.228090047
334.958,3.228090047
335,1.557411865
335.042,1.557411865
335.083,1.557411865
335.125,1.557411865
335.167,1.557411865
335.208,1.557411865
335.25,1.557411865
335.292,1.557411865
335.333,1.557411865
335.375,1.557411865
335.417,1.557411865
335.458,1.557411865
335.5,1.557411865
335.542,1.557411865
335.583,1.557411865
335.625,1.557411865
335.667,1.557411865
335.708,1.557411865
335.75,1.557411865
335.792,1.557411865
335.833,1.557411865
335.875,1.557411865
335.917,1.557411865
335.958,1.557411865
336,2.378592666
336.042,2.378592666
336.083,2.378592666
336.125,2.378592666
336.167,2.378592666
336.208,2.378592666
336.25,2.378592666
336.292,2.378592666
336.333,2.378592666
336.375,2.378592666
336.417,2.378592666
336.458,2.378592666
336.5,2.378592666
336.542,2.378592666
336.583,2.378592666
336.625,2.378592666
336.667,2.378592666
336.708,2.378592666
336.75,2.378592666
336.792,2.378592666
336.833,2.378592666
336.875,2.378592666
336.917,2.378592666
336.958,2.378592666
337,1.614045023
337.042,1.614045023
337.083,1.614045023
337.125,1.614045023
337.167,1.614045023
337.208,1.614045023
337.25,1.614045023
337.292,1.614045023
337.333,1.614045023
337.375,1.614045023
337.417,1.614045023
337.458,1.614045023
337.5,1.614045023
337.542,1.614045023
337.583,1.614045023
337.625,1.614045023
337.667,1.614045023
337.708,1.614045023
337.75,1.614045023
337.792,1.614045023
337.833,1.614045023
337.875,1.614045023
337.917,1.614045023
337.958,1.614045023
338,1.670678182
338.042,1.670678182
338.083,1.670678182
338.125,1.670678182
338.167,1.670678182
338.208,1.670678182
338.25,1.670678182
338.292,1.670678182
338.333,1.670678182
338.375,1.670678182
338.417,1.670678182
338.458,1.670678182
338.5,1.670678182
338.542,1.670678182
338.583,1.670678182
338.625,1.670678182
338.667,1.670678182
338.708,1.670678182
338.75,1.670678182
338.792,1.670678182
338.833,1.670678182
338.875,1.670678182
338.917,1.670678182
338.958,1.670678182
339,2.605125301
339.042,2.605125301
339.083,2.605125301
339.125,2.605125301
339.167,2.605125301
339.208,2.605125301
339.25,2.605125301
339.292,2.605125301
339.333,2.605125301
339.375,2.605125301
339.417,2.605125301
339.458,2.605125301
339.5,2.605125301
339.542,2.605125301
339.583,2.605125301
339.625,2.605125301
339.667,2.605125301
339.708,2.605125301
339.75,2.605125301
339.792,2.605125301
339.833,2.605125301
339.875,2.605125301
339.917,2.605125301
339.958,2.605125301
340,2.152060031
340.042,2.152060031
340.083,2.152060031
340.125,2.152060031
340.167,2.152060031
340.208,2.152060031
340.25,2.152060031
340.292,2.152060031
340.333,2.152060031
340.375,2.152060031
340.417,2.152060031
340.458,2.152060031
340.5,2.152060031
340.542,2.152060031
340.583,2.152060031
340.625,2.152060031
340.667,2.152060031
340.708,2.152060031
340.75,2.152060031
340.792,2.152060031
340.833,2.152060031
340.875,2.152060031
340.917,2.152060031
340.958,2.152060031
341,0.934447119
341.042,0.934447119
341.083,0.934447119
341.125,0.934447119
341.167,0.934447119
341.208,0.934447119
341.25,0.934447119
341.292,0.934447119
341.333,0.934447119
341.375,0.934447119
341.417,0.934447119
341.458,0.934447119
341.5,0.934447119
341.542,0.934447119
341.583,0.934447119
341.625,0.934447119
341.667,0.934447119
341.708,0.934447119
341.75,0.934447119
341.792,0.934447119
341.833,0.934447119
341.875,0.934447119
341.917,0.934447119
341.958,0.934447119
342,1.30256265
342.042,1.30256265
342.083,1.30256265
342.125,1.30256265
342.167,1.30256265
342.208,1.30256265
342.25,1.30256265
342.292,1.30256265
342.333,1.30256265
342.375,1.30256265
342.417,1.30256265
342.458,1.30256265
342.5,1.30256265
342.542,1.30256265
342.583,1.30256265
342.625,1.30256265
342.667,1.30256265
342.708,1.30256265
342.75,1.30256265
342.792,1.30256265
342.833,1.30256265
342.875,1.30256265
342.917,1.30256265
342.958,1.30256265
343,1.387512389
343.042,1.387512389
343.083,1.387512389
343.125,1.387512389
343.167,1.387512389
343.208,1.387512389
343.25,1.387512389
343.292,1.387512389
343.333,1.387512389
343.375,1.387512389
343.417,1.387512389
343.458,1.387512389
343.5,1.387512389
343.542,1.387512389
343.583,1.387512389
343.625,1.387512389
343.667,1.387512389
343.708,1.387512389
343.75,1.387512389
343.792,1.387512389
343.833,1.387512389
343.875,1.387512389
343.917,1.387512389
343.958,1.387512389
344,0.651281325
344.042,0.651281325
344.083,0.651281325
344.125,0.651281325
344.167,0.651281325
344.208,0.651281325
344.25,0.651281325
344.292,0.651281325
344.333,0.651281325
344.375,0.651281325
344.417,0.651281325
344.458,0.651281325
344.5,0.651281325
344.542,0.651281325
344.583,0.651281325
344.625,0.651281325
344.667,0.651281325
344.708,0.651281325
344.75,0.651281325
344.792,0.651281325
344.833,0.651281325
344.875,0.651281325
344.917,0.651281325
344.958,0.651281325
345,0.651281325
345.042,0.651281325
345.083,0.651281325
345.125,0.651281325
345.167,0.651281325
345.208,0.651281325
345.25,0.651281325
345.292,0.651281325
345.333,0.651281325
345.375,0.651281325
345.417,0.651281325
345.458,0.651281325
345.5,0.651281325
345.542,0.651281325
345.583,0.651281325
345.625,0.651281325
345.667,0.651281325
345.708,0.651281325
345.75,0.651281325
345.792,0.651281325
345.833,0.651281325
345.875,0.651281325
345.917,0.651281325
345.958,0.651281325
346,0.651281325
346.042,0.651281325
346.083,0.651281325
346.125,0.651281325
346.167,0.651281325
346.208,0.651281325
346.25,0.651281325
346.292,0.651281325
346.333,0.651281325
346.375,0.651281325
346.417,0.651281325
346.458,0.651281325
346.5,0.651281325
346.542,0.651281325
346.583,0.651281325
346.625,0.651281325
346.667,0.651281325
346.708,0.651281325
346.75,0.651281325
346.792,0.651281325
346.833,0.651281325
346.875,0.651281325
346.917,0.651281325
346.958,0.651281325
347,0.651281325
347.042,0.651281325
347.083,0.651281325
347.125,0.651281325
347.167,0.651281325
347.208,0.651281325
347.25,0.651281325
347.292,0.651281325
347.333,0.651281325
347.375,0.651281325
347.417,0.651281325
347.458,0.651281325
347.5,0.651281325
347.542,0.651281325
347.583,0.651281325
347.625,0.651281325
347.667,0.651281325
347.708,0.651281325
347.75,0.651281325
347.792,0.651281325
347.833,0.651281325
347.875,0.651281325
347.917,0.651281325
347.958,0.651281325
348,0.651281325
348.042,0.651281325
348.083,0.651281325
348.125,0.651281325
348.167,0.651281325
348.208,0.651281325
348.25,0.651281325
348.292,0.651281325
348.333,0.651281325
348.375,0.651281325
348.417,0.651281325
348.458,0.651281325
348.5,0.651281325
348.542,0.651281325
348.583,0.651281325
348.625,0.651281325
348.667,0.651281325
348.708,0.651281325
348.75,0.651281325
348.792,0.651281325
348.833,0.651281325
348.875,0.651281325
348.917,0.651281325
348.958,0.651281325
349,0.651281325
349.042,0.651281325
349.083,0.651281325
349.125,0.651281325
349.167,0.651281325
349.208,0.651281325
349.25,0.651281325
349.292,0.651281325
349.333,0.651281325
349.375,0.651281325
349.417,0.651281325
349.458,0.651281325
349.5,0.651281325
349.542,0.651281325
349.583,0.651281325
349.625,0.651281325
349.667,0.651281325
349.708,0.651281325
349.75,0.651281325
349.792,0.651281325
349.833,0.651281325
349.875,0.651281325
349.917,0.651281325
349.958,0.651281325
350,0.651281325
350.042,0.651281325
350.083,0.651281325
350.125,0.651281325
350.167,0.651281325
350.208,0.651281325
350.25,0.651281325
350.292,0.651281325
350.333,0.651281325
350.375,0.651281325
350.417,0.651281325
350.458,0.651281325
350.5,0.651281325
350.542,0.651281325
350.583,0.651281325
350.625,0.651281325
350.667,0.651281325
350.708,0.651281325
350.75,0.651281325
350.792,0.651281325
350.833,0.651281325
350.875,0.651281325
350.917,0.651281325
350.958,0.651281325
351,0.651281325
351.042,0.651281325
351.083,0.651281325
351.125,0.651281325
351.167,0.651281325
351.208,0.651281325
351.25,0.651281325
351.292,0.651281325
351.333,0.651281325
351.375,0.651281325
351.417,0.651281325
351.458,0.651281325
351.5,0.651281325
351.542,0.651281325
351.583,0.651281325
351.625,0.651281325
351.667,0.651281325
351.708,0.651281325
351.75,0.651281325
351.792,0.651281325
351.833,0.651281325
351.875,0.651281325
351.917,0.651281325
351.958,0.651281325
352,0.651281325
352.042,0.651281325
352.083,0.651281325
352.125,0.651281325
352.167,0.651281325
352.208,0.651281325
352.25,0.651281325
352.292,0.651281325
352.333,0.651281325
352.375,0.651281325
352.417,0.651281325
352.458,0.651281325
352.5,0.651281325
352.542,0.651281325
352.583,0.651281325
352.625,0.651281325
352.667,0.651281325
352.708,0.651281325
352.75,0.651281325
352.792,0.651281325
352.833,0.651281325
352.875,0.651281325
352.917,0.651281325
352.958,0.651281325
353,0.651281325
353.042,0.651281325
353.083,0.651281325
353.125,0.651281325
353.167,0.651281325
353.208,0.651281325
353.25,0.651281325
353.292,0.651281325
353.333,0.651281325
353.375,0.651281325
353.417,0.651281325
353.458,0.651281325
353.5,0.651281325
353.542,0.651281325
353.583,0.651281325
353.625,0.651281325
353.667,0.651281325
353.708,0.651281325
353.75,0.651281325
353.792,0.651281325
353.833,0.651281325
353.875,0.651281325
353.917,0.651281325
353.958,0.651281325
354,0.651281325
354.042,0.651281325
354.083,0.651281325
354.125,0.651281325
354.167,0.651281325
354.208,0.651281325
354.25,0.651281325
354.292,0.651281325
354.333,0.651281325
354.375,0.651281325
354.417,0.651281325
354.458,0.651281325
354.5,0.651281325
354.542,0.651281325
354.583,0.651281325
354.625,0.651281325
354.667,0.651281325
354.708,0.651281325
354.75,0.651281325
354.792,0.651281325
354.833,0.651281325
354.875,0.651281325
354.917,0.651281325
354.958,0.651281325
355,0.651281325
355.042,0.651281325
355.083,0.651281325
355.125,0.651281325
355.167,0.651281325
355.208,0.651281325
355.25,0.651281325
355.292,0.651281325
355.333,0.651281325
355.375,0.651281325
355.417,0.651281325
355.458,0.651281325
355.5,0.651281325
355.542,0.651281325
355.583,0.651281325
355.625,0.651281325
355.667,0.651281325
355.708,0.651281325
355.75,0.651281325
355.792,0.651281325
355.833,0.651281325
355.875,0.651281325
355.917,0.651281325
355.958,0.651281325
356,0.651281325
356.042,0.651281325
356.083,0.651281325
356.125,0.651281325
356.167,0.651281325
356.208,0.651281325
356.25,0.651281325
356.292,0.651281325
356.333,0.651281325
356.375,0.651281325
356.417,0.651281325
356.458,0.651281325
356.5,0.651281325
356.542,0.651281325
356.583,0.651281325
356.625,0.651281325
356.667,0.651281325
356.708,0.651281325
356.75,0.651281325
356.792,0.651281325
356.833,0.651281325
356.875,0.651281325
356.917,0.651281325
356.958,0.651281325
357,0.651281325
357.042,0.651281325
357.083,0.651281325
357.125,0.651281325
357.167,0.651281325
357.208,0.651281325
357.25,0.651281325
357.292,0.651281325
357.333,0.651281325
357.375,0.651281325
357.417,0.651281325
357.458,0.651281325
357.5,0.651281325
357.542,0.651281325
357.583,0.651281325
357.625,0.651281325
357.667,0.651281325
357.708,0.651281325
357.75,0.651281325
357.792,0.651281325
357.833,0.651281325
357.875,0.651281325
357.917,0.651281325
357.958,0.651281325
358,0.651281325
358.042,0.651281325
358.083,0.651281325
358.125,0.651281325
358.167,0.651281325
358.208,0.651281325
358.25,0.651281325
358.292,0.651281325
358.333,0.651281325
358.375,0.651281325
358.417,0.651281325
358.458,0.651281325
358.5,0.651281325
358.542,0.651281325
358.583,0.651281325
358.625,0.651281325
358.667,0.651281325
358.708,0.651281325
358.75,0.651281325
358.792,0.651281325
358.833,0.651281325
358.875,0.651281325
358.917,0.651281325
358.958,0.651281325
359,0.651281325
359.042,0.651281325
359.083,0.651281325
359.125,0.651281325
359.167,0.651281325
359.208,0.651281325
359.25,0.651281325
359.292,0.651281325
359.333,0.651281325
359.375,0.651281325
359.417,0.651281325
359.458,0.651281325
359.5,0.651281325
359.542,0.651281325
359.583,0.651281325
359.625,0.651281325
359.667,0.651281325
359.708,0.651281325
359.75,0.651281325
359.792,0.651281325
359.833,0.651281325
359.875,0.651281325
359.917,0.651281325
359.958,0.651281325
360,0.651281325
360.042,0.651281325
360.083,0.651281325
360.125,0.651281325
360.167,0.651281325
360.208,0.651281325
360.25,0.651281325
360.292,0.651281325
360.333,0.651281325
360.375,0.651281325
360.417,0.651281325
360.458,0.651281325
360.5,0.651281325
360.542,0.651281325
360.583,0.651281325
360.625,0.651281325
360.667,0.651281325
360.708,0.651281325
360.75,0.651281325
360.792,0.651281325
360.833,0.651281325
360.875,0.651281325
360.917,0.651281325
360.958,0.651281325
361,1.019396857
361.042,1.019396857
361.083,1.019396857
361.125,1.019396857
361.167,1.019396857
361.208,1.019396857
361.25,1.019396857
361.292,1.019396857
361.333,1.019396857
361.375,1.019396857
361.417,1.019396857
361.458,1.019396857
361.5,1.019396857
361.542,1.019396857
361.583,1.019396857
361.625,1.019396857
361.667,1.019396857
361.708,1.019396857
361.75,1.019396857
361.792,1.019396857
361.833,1.019396857
361.875,1.019396857
361.917,1.019396857
361.958,1.019396857
362,1.132663174
362.042,1.132663174
362.083,1.132663174
362.125,1.132663174
362.167,1.132663174
362.208,1.132663174
362.25,1.132663174
362.292,1.132663174
362.333,1.132663174
362.375,1.132663174
362.417,1.132663174
362.458,1.132663174
362.5,1.132663174
362.542,1.132663174
362.583,1.132663174
362.625,1.132663174
362.667,1.132663174
362.708,1.132663174
362.75,1.132663174
362.792,1.132663174
362.833,1.132663174
362.875,1.132663174
362.917,1.132663174
362.958,1.132663174
363,1.189296333
363.042,1.189296333
363.083,1.189296333
363.125,1.189296333
363.167,1.189296333
363.208,1.189296333
363.25,1.189296333
363.292,1.189296333
363.333,1.189296333
363.375,1.189296333
363.417,1.189296333
363.458,1.189296333
363.5,1.189296333
363.542,1.189296333
363.583,1.189296333
363.625,1.189296333
363.667,1.189296333
363.708,1.189296333
363.75,1.189296333
363.792,1.189296333
363.833,1.189296333
363.875,1.189296333
363.917,1.189296333
363.958,1.189296333
364,1.132663174
364.042,1.132663174
364.083,1.132663174
364.125,1.132663174
364.167,1.132663174
364.208,1.132663174
364.25,1.132663174
364.292,1.132663174
364.333,1.132663174
364.375,1.132663174
364.417,1.132663174
364.458,1.132663174
364.5,1.132663174
364.542,1.132663174
364.583,1.132663174
364.625,1.132663174
364.667,1.132663174
364.708,1.132663174
364.75,1.132663174
364.792,1.132663174
364.833,1.132663174
364.875,1.132663174
364.917,1.132663174
364.958,1.132663174
365,1.444145547
365.042,1.444145547
365.083,1.444145547
365.125,1.444145547
365.167,1.444145547
365.208,1.444145547
365.25,1.444145547
365.292,1.444145547
365.333,1.444145547
365.375,1.444145547
365.417,1.444145547
365.458,1.444145547
365.5,1.444145547
365.542,1.444145547
365.583,1.444145547
365.625,1.444145547
365.667,1.444145547
365.708,1.444145547
365.75,1.444145547
365.792,1.444145547
365.833,1.444145547
365.875,1.444145547
365.917,1.444145547
365.958,1.444145547
366,0.481381849
