$Trinity Lake qdt year 2017 YC 08/25/22,
167.458,-1.439006092
167.5,-29.01800609
167.542,-108.6850061
167.583,-1.439006092
167.625,-1.439006092
167.667,-42.08000609
167.708,-1.439006092
167.75,-1.439006092
167.792,-1.439006092
167.833,-1.439006092
167.875,111.3309939
167.917,156.6759939
167.958,26.55499391
168,6.28390785
168.042,-8.34409215
168.083,-8.34409215
168.125,-8.34409215
168.167,-8.34409215
168.208,-8.34409215
168.25,-8.34409215
168.292,-8.34409215
168.333,-8.34409215
168.375,-211.7120922
168.417,-8.34409215
168.458,-60.82509215
168.5,-8.34409215
168.542,-22.42009215
168.583,-8.34409215
168.625,105.0929079
168.667,119.7979079
168.708,-8.34409215
168.75,-8.34409215
168.792,75.99190785
168.833,-9.03109215
168.875,-23.86909215
168.917,-20.66809215
168.958,-12.41709215
169,-171.2185623
169.042,-2.375562282
169.083,40.94143772
169.125,14.21643772
169.167,1.773437718
169.208,10.02343772
169.25,-7.557562282
169.292,-2.375562282
169.333,-2.375562282
169.375,-2.375562282
169.417,-2.375562282
169.458,-2.375562282
169.5,-2.375562282
169.542,-2.375562282
169.583,-2.375562282
169.625,-9.008562282
169.667,-2.375562282
169.708,9.616437718
169.75,-2.375562282
169.792,-2.375562282
169.833,-2.375562282
169.875,10.09843772
169.917,51.63343772
169.958,17.60743772
170,6.967390399
170.042,6.283390399
170.083,11.3893904
170.125,1.733390399
170.167,-4.014609601
170.208,-4.014609601
170.25,-4.014609601
170.292,-4.014609601
170.333,-4.014609601
170.375,-4.014609601
170.417,-4.014609601
170.458,-4.014609601
170.5,-4.014609601
170.542,-4.014609601
170.583,-4.014609601
170.625,-4.014609601
170.667,-0.638609601
170.708,-4.014609601
170.75,5.731390399
170.792,-4.014609601
170.833,-2.351609601
170.875,119.3593904
170.917,-7.639609601
170.958,-4.014609601
171,-3.565226392
171.042,-3.565226392
171.083,11.51277361
171.125,-72.53222639
171.167,-3.565226392
171.208,-3.565226392
171.25,-3.565226392
171.292,-3.565226392
171.333,-3.565226392
171.375,-3.565226392
171.417,29.20277361
171.458,-3.565226392
171.5,-3.565226392
171.542,-48.27422639
171.583,-3.565226392
171.625,-3.565226392
171.667,-3.565226392
171.708,-3.565226392
171.75,-3.565226392
171.792,-3.565226392
171.833,-3.565226392
171.875,10.62577361
171.917,26.34077361
171.958,21.74677361
172,16.43951526
172.042,16.50751526
172.083,-5.267484738
172.125,-5.267484738
172.167,-5.267484738
172.208,-5.267484738
172.25,-180.1404847
172.292,-5.267484738
172.333,-5.267484738
172.375,-5.267484738
172.417,-5.267484738
172.458,-129.1014847
172.5,-5.267484738
172.542,140.1835153
172.583,-5.267484738
172.625,36.24251526
172.667,-5.267484738
172.708,-5.267484738
172.75,-5.267484738
172.792,-5.267484738
172.833,-5.267484738
172.875,-47.42248474
172.917,-7.085484738
172.958,5.989515262
173,-0.549153388
173.042,-0.549153388
173.083,-0.549153388
173.125,-83.93715339
173.167,-0.549153388
173.208,-100.4651534
173.25,-0.549153388
173.292,-0.549153388
173.333,-0.549153388
173.375,9.732846612
173.417,15.89784661
173.458,-3.045153388
173.5,-0.549153388
173.542,-0.549153388
173.583,-18.01315339
173.625,23.16884661
173.667,-0.549153388
173.708,52.90884661
173.75,-0.549153388
173.792,47.75484661
173.833,98.24484661
173.875,64.45384661
173.917,-0.549153388
173.958,-0.549153388
174,-4.599918654
174.042,-80.63491865
174.083,-4.599918654
174.125,-167.0589187
174.167,-4.599918654
174.208,-0.547918654
174.25,-80.84791865
174.292,-4.599918654
174.333,25.30708135
174.375,59.11508135
174.417,-11.11691865
174.458,-4.599918654
174.5,-14.92991865
174.542,-4.599918654
174.583,-4.599918654
174.625,139.4610814
174.667,170.3930813
174.708,-18.39291865
174.75,21.14008135
174.792,-7.64891865
174.833,14.95108135
174.875,16.85008135
174.917,-13.63591865
174.958,-4.599918654
175,-4.222903558
175.042,-183.3479036
175.083,-4.222903558
175.125,4.482096442
175.167,-47.58390356
175.208,-4.222903558
175.25,-94.26090356
175.292,-4.222903558
175.333,16.30709644
175.375,-44.44890356
175.417,-4.222903558
175.458,-4.222903558
175.5,11.52309644
175.542,222.2190964
175.583,-4.222903558
175.625,-38.94990356
175.667,20.21709644
175.708,-4.222903558
175.75,-52.42690356
175.792,-4.222903558
175.833,-4.222903558
175.875,49.72209644
175.917,68.82609644
175.958,36.95309644
176,12.42661176
176.042,0.418611761
176.083,6.563611761
176.125,24.27961176
176.167,-3.730388239
176.208,-3.730388239
176.25,-3.730388239
176.292,-212.4763882
176.333,-3.730388239
176.375,27.14861176
176.417,-47.09038824
176.458,-3.730388239
176.5,-56.21138824
176.542,-3.730388239
176.583,-3.730388239
176.625,186.9706118
176.667,-3.730388239
176.708,-41.85438824
176.75,19.99461176
176.792,-3.730388239
176.833,29.16761176
176.875,-3.730388239
176.917,-3.730388239
176.958,-3.730388239
177,-9.694067328
177.042,145.5079327
177.083,-9.694067328
177.125,-9.694067328
177.167,-9.694067328
177.208,-9.694067328
177.25,-9.694067328
177.292,-9.694067328
177.333,-9.694067328
177.375,-9.694067328
177.417,-105.8160673
177.458,-95.00906733
177.5,-9.694067328
177.542,-9.694067328
177.583,132.3949327
177.625,-9.694067328
177.667,-9.694067328
177.708,-9.694067328
177.75,57.61193267
177.792,-9.694067328
177.833,63.41693267
177.875,-9.694067328
177.917,-9.694067328
177.958,8.021932672
178,-10.89719677
178.042,-1.363196771
178.083,-1.363196771
178.125,-45.12019677
178.167,-214.4501968
178.208,-1.363196771
178.25,122.9748032
178.292,-1.363196771
178.333,-1.363196771
178.375,32.19580323
178.417,-1.363196771
178.458,-1.363196771
178.5,-1.363196771
178.542,-1.363196771
178.583,-52.04319677
178.625,-1.363196771
178.667,-1.363196771
178.708,-1.363196771
178.75,162.3468032
178.792,77.90980323
178.833,91.29380323
178.875,-11.90319677
178.917,-1.363196771
178.958,-0.777196771
179,-43.84243433
179.042,-286.0764343
179.083,-4.399434333
179.125,88.66256567
179.167,-18.82643433
179.208,-110.9684343
179.25,-4.399434333
179.292,104.9515657
179.333,-4.399434333
179.375,-4.399434333
179.417,67.66956567
179.458,-4.399434333
179.5,-4.399434333
179.542,3.134565667
179.583,64.30156567
179.625,64.09256567
179.667,70.72456567
179.708,-4.399434333
179.75,-88.06243433
179.792,-45.29543433
179.833,-4.399434333
179.875,-4.399434333
179.917,9.568565667
179.958,-4.399434333
180,-0.530110247
180.042,19.81688975
180.083,-0.530110247
180.125,-0.530110247
180.167,-48.95611025
180.208,-0.530110247
180.25,-114.4021103
180.292,-0.530110247
180.333,-53.59711025
180.375,-0.530110247
180.417,68.79488975
180.458,74.49488975
180.5,-0.530110247
180.542,-0.530110247
180.583,40.90188975
180.625,-0.530110247
180.667,-35.87811025
180.708,27.52088975
180.75,-0.530110247
180.792,-0.530110247
180.833,87.59088975
180.875,-0.530110247
180.917,49.52288975
180.958,52.17188975
181,-7.896584439
181.042,-4.679584439
181.083,-166.2935844
181.125,-4.679584439
181.167,14.52341556
181.208,-4.679584439
181.25,-4.679584439
181.292,-7.850584439
181.333,-4.679584439
181.375,-66.67758444
181.417,-4.679584439
181.458,-4.679584439
181.5,-4.679584439
181.542,-4.679584439
181.583,-4.679584439
181.625,192.4864156
181.667,-4.679584439
181.708,-33.25258444
181.75,-31.20258444
181.792,46.97041556
181.833,-4.679584439
181.875,131.3684156
181.917,-4.679584439
181.958,-4.679584439
182,20.7013145
182.042,-6.410685503
182.083,-4.453685503
182.125,-96.3476855
182.167,-4.453685503
182.208,-105.5556855
182.25,-4.453685503
182.292,-81.2806855
182.333,-2.390685503
182.375,77.9713145
182.417,-4.453685503
182.458,-4.453685503
182.5,30.3563145
182.542,116.1553145
182.583,91.3773145
182.625,-6.054685503
182.667,-4.453685503
182.708,-31.9696855
182.75,-4.453685503
182.792,-4.453685503
182.833,75.6003145
182.875,-42.7836855
182.917,-85.8016855
182.958,1.616314497
183,-5.97027929
183.042,14.40372071
183.083,50.16572071
183.125,46.73272071
183.167,63.37472071
183.208,-5.97027929
183.25,-232.2242793
183.292,-5.97027929
183.333,89.97772071
183.375,89.49072071
183.417,-5.97027929
183.458,-5.97027929
183.5,-4.89327929
183.542,121.9757207
183.583,86.82472071
183.625,-5.97027929
183.667,-95.78027929
183.708,-5.97027929
183.75,-5.97027929
183.792,-5.97027929
183.833,32.02672071
183.875,133.6577207
183.917,155.2817207
183.958,-5.97027929
184,-5.09845101
184.042,-130.546451
184.083,-5.09845101
184.125,-120.300451
184.167,-5.09845101
184.208,70.54154899
184.25,-19.48945101
184.292,-5.09845101
184.333,38.68554899
184.375,-5.09845101
184.417,-5.09845101
184.458,63.61754899
184.5,-5.09845101
184.542,-5.09845101
184.583,45.96954899
184.625,-5.09845101
184.667,115.306549
184.708,-5.09845101
184.75,-5.09845101
184.792,-5.09845101
184.833,22.42754899
184.875,-5.09845101
184.917,-5.09845101
184.958,-5.09845101
185,-16.05343044
185.042,-5.692430436
185.083,-44.24443044
185.125,-5.692430436
185.167,-5.692430436
185.208,-5.692430436
185.25,57.73056956
185.292,-5.692430436
185.333,-5.692430436
185.375,77.83156956
185.417,-5.692430436
185.458,-5.692430436
185.5,-61.63543044
185.542,-5.692430436
185.583,-25.13443044
185.625,-2.452430436
185.667,-5.692430436
185.708,-5.692430436
185.75,-5.692430436
185.792,155.7475696
185.833,95.32256956
185.875,80.07356956
185.917,-5.692430436
185.958,-276.9554304
186,-3.663966758
186.042,-60.85896676
186.083,22.88803324
186.125,-25.26296676
186.167,29.22203324
186.208,126.9120332
186.25,-3.663966758
186.292,-3.663966758
186.333,-15.98696676
186.375,-3.663966758
186.417,-9.722966758
186.458,-3.663966758
186.5,-3.663966758
186.542,-3.663966758
186.583,-25.06596676
186.625,-15.09996676
186.667,-25.49396676
186.708,-3.663966758
186.75,-3.663966758
186.792,136.6280332
186.833,77.94803324
186.875,-3.886966758
186.917,-3.663966758
186.958,-176.7599668
187,-1.268708143
187.042,32.36629186
187.083,-1.268708143
187.125,31.38129186
187.167,-1.268708143
187.208,-1.268708143
187.25,-1.268708143
187.292,-98.36970814
187.333,-1.268708143
187.375,5.317291857
187.417,66.09429186
187.458,-1.268708143
187.5,-1.268708143
187.542,-1.268708143
187.583,-1.268708143
187.625,-1.268708143
187.667,-1.268708143
187.708,-1.268708143
187.75,49.62829186
187.792,-1.268708143
187.833,169.5612919
187.875,-1.268708143
187.917,-1.268708143
187.958,-1.268708143
188,4.243339063
188.042,-55.23766094
188.083,-7.105660937
188.125,-62.46766094
188.167,-7.105660937
188.208,-51.76066094
188.25,-7.105660937
188.292,-101.5666609
188.333,-7.105660937
188.375,39.07833906
188.417,129.4623391
188.458,-7.105660937
188.5,-7.105660937
188.542,58.26533906
188.583,-7.105660937
188.625,14.27433906
188.667,-7.105660937
188.708,-7.105660937
188.75,76.03933906
188.792,-7.105660937
188.833,-7.105660937
188.875,49.97233906
188.917,-19.79166094
188.958,-7.105660937
189,-79.63115903
189.042,-3.425159025
189.083,-44.70515903
189.125,-3.425159025
189.167,-3.425159025
189.208,-138.237159
189.25,-3.425159025
189.292,-52.24815903
189.333,-3.425159025
189.375,-54.54615903
189.417,-3.425159025
189.458,117.268841
189.5,127.899841
189.542,-3.425159025
189.583,-3.425159025
189.625,46.10084098
189.667,72.06884098
189.708,70.91784098
189.75,-18.31215903
189.792,-3.425159025
189.833,-144.381159
189.875,-3.425159025
189.917,40.78284098
189.958,-3.425159025
190,-6.422595501
190.042,-6.422595501
190.083,-96.2685955
190.125,-6.422595501
190.167,-6.422595501
190.208,-6.422595501
190.25,-35.3935955
190.292,-176.6895955
190.333,-6.422595501
190.375,136.3154045
190.417,88.1804045
190.458,-6.422595501
190.5,-6.422595501
190.542,55.8374045
190.583,78.2074045
190.625,64.6254045
190.667,-6.422595501
190.708,-6.422595501
190.75,46.8824045
190.792,-6.422595501
190.833,-6.422595501
190.875,-46.8635955
190.917,-6.422595501
190.958,-33.7895955
191,-3.374324161
191.042,-3.334324161
191.083,-3.374324161
191.125,-38.30632416
191.167,-3.374324161
191.208,-20.54632416
191.25,-3.374324161
191.292,-49.08532416
191.333,-3.374324161
191.375,5.409675839
191.417,-3.374324161
191.458,-3.374324161
191.5,100.5346758
191.542,-3.374324161
191.583,-3.374324161
191.625,90.26567584
191.667,-3.374324161
191.708,-3.374324161
191.75,42.22467584
191.792,-25.94132416
191.833,-3.374324161
191.875,-78.53332416
191.917,-3.374324161
191.958,-43.06532416
192,-0.878779297
192.042,-0.878779297
192.083,-0.878779297
192.125,-0.878779297
192.167,-0.878779297
192.208,-148.7117793
192.25,-0.878779297
192.292,-29.1797793
192.333,-0.878779297
192.375,47.0912207
192.417,-0.878779297
192.458,-0.878779297
192.5,54.0702207
192.542,-0.878779297
192.583,-0.878779297
192.625,67.6202207
192.667,-0.878779297
192.708,-0.878779297
192.75,69.1312207
192.792,63.6362207
192.833,-7.988779297
192.875,-0.878779297
192.917,-40.3617793
192.958,-0.878779297
193,-67.46201395
193.042,-0.640013947
193.083,-48.06201395
193.125,-0.640013947
193.167,-0.640013947
193.208,-120.605014
193.25,-133.989014
193.292,-0.640013947
193.333,-7.783013947
193.375,56.01698605
193.417,85.65298605
193.458,115.9269861
193.5,-3.671013947
193.542,-0.640013947
193.583,54.07998605
193.625,-20.85601395
193.667,-0.640013947
193.708,74.48098605
193.75,-4.737013947
193.792,3.360986053
193.833,90.04398605
193.875,-47.90101395
193.917,-189.006014
193.958,-0.640013947
194,-31.81601586
194.042,-4.546015861
194.083,-25.83601586
194.125,-4.546015861
194.167,-4.546015861
194.208,-78.37801586
194.25,-129.1500159
194.292,-4.546015861
194.333,149.3309841
194.375,-4.546015861
194.417,-4.546015861
194.458,119.2059841
194.5,-31.49401586
194.542,-4.546015861
194.583,32.84098414
194.625,-22.43801586
194.667,0.073984139
194.708,98.11698414
194.75,-13.68101586
194.792,-4.546015861
194.833,68.47398414
194.875,-41.39201586
194.917,-4.546015861
194.958,-87.70301586
195,-202.4108101
195.042,-7.31581013
195.083,-27.56881013
195.125,-59.99381013
195.167,23.46418987
195.208,-7.31581013
195.25,-101.9328101
195.292,-7.31581013
195.333,-14.38481013
195.375,47.60818987
195.417,125.3701899
195.458,-7.31581013
195.5,-7.31581013
195.542,-16.43681013
195.583,-7.31581013
195.625,92.97418987
195.667,-21.08981013
195.708,-7.31581013
195.75,90.99118987
195.792,-7.31581013
195.833,-101.4558101
195.875,17.21818987
195.917,-7.31581013
195.958,-7.31581013
196,52.78326832
196.042,-12.07573168
196.083,-65.26373168
196.125,-105.3507317
196.167,-12.07573168
196.208,-13.14373168
196.25,-12.07573168
196.292,-12.07573168
196.333,-12.07573168
196.375,-12.07573168
196.417,-12.07573168
196.458,-12.07573168
196.5,-12.07573168
196.542,123.6332683
196.583,122.6362683
196.625,-28.69773168
196.667,-170.9687317
196.708,-12.07573168
196.75,40.61726832
196.792,-12.07573168
196.833,-24.57573168
196.875,-12.07573168
196.917,85.00926832
196.958,-12.07573168
197,-83.35555252
197.042,-9.455552523
197.083,-9.455552523
197.125,-9.455552523
197.167,-9.455552523
197.208,-122.5405525
197.25,-9.455552523
197.292,-26.19955252
197.333,-93.88155252
197.375,-9.455552523
197.417,181.9604475
197.458,-9.455552523
197.5,-9.455552523
197.542,76.65644748
197.583,-25.55255252
197.625,16.32344748
197.667,-25.64755252
197.708,-9.455552523
197.75,48.88744748
197.792,-19.41855252
197.833,-9.455552523
197.875,-27.71955252
197.917,-116.4225525
197.958,-9.455552523
198,13.11492554
198.042,13.11492554
198.083,-58.36907446
198.125,13.11492554
198.167,-22.33907446
198.208,13.11492554
198.25,-72.88007446
198.292,-197.0690745
198.333,13.11492554
198.375,-31.96207446
198.417,81.43192554
198.458,13.11492554
198.5,104.4509255
198.542,185.6949255
198.583,123.3959255
198.625,-2.17307446
198.667,42.84692554
198.708,-4.99007446
198.75,46.04792554
198.792,13.11492554
198.833,48.10992554
198.875,10.50692554
198.917,42.04592554
198.958,6.12092554
199,60.13466722
199.042,23.20266722
199.083,-110.3923328
199.125,23.20266722
199.167,23.20266722
199.208,32.42466722
199.25,23.20266722
199.292,-21.41933278
199.333,-53.22533278
199.375,23.20266722
199.417,23.20266722
199.458,54.85866722
199.5,23.20266722
199.542,126.6956672
199.583,219.7536672
199.625,23.20266722
199.667,72.34166722
199.708,-26.01333278
199.75,-102.6903328
199.792,23.20266722
199.833,23.20266722
199.875,34.98366722
199.917,23.20266722
199.958,75.10766722
200,187.5109144
200.042,-32.1340856
200.083,-32.1340856
200.125,-83.6830856
200.167,-42.1350856
200.208,26.3659144
200.25,-32.1340856
200.292,60.1899144
200.333,-32.1340856
200.375,-145.6040856
200.417,-32.1340856
200.458,-10.0130856
200.5,-32.1340856
200.542,-32.1340856
200.583,-135.4290856
200.625,-32.1340856
200.667,-53.6310856
200.708,-32.1340856
200.75,-86.3230856
200.792,-32.1340856
200.833,-69.2750856
200.875,-32.1340856
200.917,-32.1340856
200.958,16.3889144
201,111.622015
201.042,31.33201498
201.083,18.28301498
201.125,-44.36198503
201.167,-6.822985025
201.208,-6.822985025
201.25,-90.53398503
201.292,-6.822985025
201.333,-6.822985025
201.375,-13.86198503
201.417,-6.822985025
201.458,-73.31698503
201.5,-6.822985025
201.542,-23.93698503
201.583,-6.822985025
201.625,-7.372985025
201.667,-6.822985025
201.708,-6.822985025
201.75,-65.79098503
201.792,-6.822985025
201.833,66.09601498
201.875,137.610015
201.917,52.44601498
201.958,19.64201498
202,28.69820782
202.042,-11.45679218
202.083,-2.417792182
202.125,-322.8667922
202.167,-2.417792182
202.208,-109.7837922
202.25,-131.9527922
202.292,27.69720782
202.333,87.92920782
202.375,71.42520782
202.417,-2.417792182
202.458,-2.417792182
202.5,-2.417792182
202.542,-2.417792182
202.583,-2.417792182
202.625,1.540207818
202.667,-2.417792182
202.708,18.64920782
202.75,-2.417792182
202.792,5.657207818
202.833,-2.417792182
202.875,80.48220782
202.917,-2.417792182
202.958,67.1742078
203,7.0328881
203.042,-68.2251119
203.083,-169.5871119
203.125,-9.8601119
203.167,15.8098881
203.208,-28.1391119
203.25,-275.9641119
203.292,-12.0681119
203.333,-120.4691119
203.375,170.3448881
203.417,-12.0681119
203.458,82.2198881
203.5,152.3668881
203.542,187.5948881
203.583,-12.0681119
203.625,75.0648881
203.667,-12.0681119
203.708,34.1118881
203.75,150.8178881
203.792,-12.0681119
203.833,29.1468881
203.875,138.4888881
203.917,58.2398881
203.958,40.0688881
204,-34.56256543
204.042,-4.497565425
204.083,-4.497565425
204.125,4.508434575
204.167,-121.1805654
204.208,-4.497565425
204.25,-146.8715654
204.292,22.64643458
204.333,-71.78956543
204.375,54.26843458
204.417,89.80143458
204.458,79.38743458
204.5,111.9664346
204.542,-4.497565425
204.583,-180.9435654
204.625,-4.497565425
204.667,124.0054346
204.708,-4.497565425
204.75,-4.497565425
204.792,62.65043458
204.833,-4.497565425
204.875,12.94143458
204.917,65.79243458
204.958,-4.497565425
205,-3.295728868
205.042,-3.295728868
205.083,8.816271132
205.125,-3.295728868
205.167,-3.295728868
205.208,-170.2267289
205.25,-3.295728868
205.292,-58.49072887
205.333,-3.295728868
205.375,-75.86872887
205.417,-3.295728868
205.458,-55.47472887
205.5,-3.295728868
205.542,-3.295728868
205.583,-3.295728868
205.625,177.5852711
205.667,-3.295728868
205.708,-105.4637289
205.75,-3.295728868
205.792,-3.295728868
205.833,-3.295728868
205.875,130.0212711
205.917,-3.295728868
205.958,-3.295728868
206,-5.117497231
206.042,-5.117497231
206.083,-5.117497231
206.125,-5.117497231
206.167,12.96750277
206.208,-5.117497231
206.25,-291.5684972
206.292,-5.117497231
206.333,-81.44449723
206.375,33.43650277
206.417,56.71950277
206.458,37.98450277
206.5,-5.117497231
206.542,-5.117497231
206.583,-5.117497231
206.625,32.54250277
206.667,-5.117497231
206.708,11.65550277
206.75,-5.117497231
206.792,7.625502769
206.833,117.4645028
206.875,49.69350277
206.917,40.42850277
206.958,-30.97349723
207,-3.083873806
207.042,-3.083873806
207.083,-3.083873806
207.125,-3.083873806
207.167,-86.13687381
207.208,-3.083873806
207.25,-202.1488738
207.292,-125.1778738
207.333,-3.083873806
207.375,-10.35987381
207.417,5.532126194
207.458,-24.52087381
207.5,11.70212619
207.542,142.6761262
207.583,-3.083873806
207.625,43.43612619
207.667,-40.66187381
207.708,-3.083873806
207.75,102.9241262
207.792,-24.82587381
207.833,8.650126194
207.875,27.36112619
207.917,48.18412619
207.958,8.52112619
208,-23.84395846
208.042,-5.031958464
208.083,-5.031958464
208.125,-5.031958464
208.167,-168.6759585
208.208,-5.031958464
208.25,-119.5139585
208.292,-120.5329585
208.333,-5.031958464
208.375,-5.031958464
208.417,16.47504154
208.458,124.4490415
208.5,-5.031958464
208.542,12.67504154
208.583,92.0960415
208.625,-7.401958464
208.667,-3.702958464
208.708,-41.80895846
208.75,-131.8179585
208.792,-5.031958464
208.833,-5.031958464
208.875,-1.667958464
208.917,141.1950415
208.958,64.21204154
209,36.63702377
209.042,-9.517976229
209.083,-2.627976229
209.125,-187.2169762
209.167,-2.627976229
209.208,-119.1339762
209.25,-2.627976229
209.292,-59.08197623
209.333,-2.627976229
209.375,-32.65497623
209.417,-2.627976229
209.458,55.65902377
209.5,103.8060238
209.542,-2.627976229
209.583,-2.627976229
209.625,40.62702377
209.667,-30.59697623
209.708,-129.0359762
209.75,-156.7269762
209.792,-2.627976229
209.833,185.9570238
209.875,76.83402377
209.917,47.98602377
209.958,-18.47597623
210,-4.200552099
210.042,-4.200552099
210.083,-4.200552099
210.125,-4.200552099
210.167,-69.0645521
210.208,-289.1925521
210.25,-4.200552099
210.292,-78.6575521
210.333,36.6494479
210.375,92.2164479
210.417,63.2914479
210.458,-4.200552099
210.5,-4.200552099
210.542,-4.200552099
210.583,93.2374479
210.625,-6.073552099
210.667,-4.200552099
210.708,-52.9025521
210.75,-4.200552099
210.792,-4.200552099
210.833,-4.200552099
210.875,54.7324479
210.917,36.5474479
210.958,1.8064479
211,-14.89585782
211.042,-1.929857817
211.083,-1.929857817
211.125,-1.929857817
211.167,-1.929857817
211.208,-343.3338578
211.25,-1.929857817
211.292,-60.45785782
211.333,31.81214218
211.375,72.35814218
211.417,64.78614218
211.458,-1.929857817
211.5,-1.929857817
211.542,-49.41185782
211.583,-1.929857817
211.625,21.52814218
211.667,-1.929857817
211.708,31.83514218
211.75,-1.929857817
211.792,19.92614218
211.833,140.7261422
211.875,56.85214218
211.917,-24.71885782
211.958,-29.70185782
212,8.07695681
212.042,11.03895681
212.083,0.14895681
212.125,0.14895681
212.167,0.14895681
212.208,-167.6010432
212.25,-173.8060432
212.292,0.14895681
212.333,-43.58604319
212.375,75.53795681
212.417,86.60795681
212.458,0.14895681
212.5,0.14895681
212.542,18.72695681
212.583,-16.76504319
212.625,2.33195681
212.667,-7.36004319
212.708,6.30495681
212.75,148.1739568
212.792,-35.60304319
212.833,8.17895681
212.875,8.11995681
212.917,35.93195681
212.958,-9.77504319
213,-17.27394523
213.042,9.470054769
213.083,2.653054769
213.125,-6.960945231
213.167,-2.384945231
213.208,2.579054769
213.25,-222.8199452
213.292,2.579054769
213.333,-51.00594523
213.375,15.66205477
213.417,89.53705477
213.458,2.579054769
213.5,2.579054769
213.542,34.95505477
213.583,2.579054769
213.625,68.62405477
213.667,122.7480548
213.708,-40.30194523
213.75,8.547054769
213.792,-30.16694523
213.833,2.579054769
213.875,76.28005477
213.917,35.89805477
213.958,23.38905477
214,-3.772906549
214.042,2.154093451
214.083,-100.0879065
214.125,2.154093451
214.167,2.154093451
214.208,-38.73990655
214.25,2.154093451
214.292,-176.7689066
214.333,2.154093451
214.375,-35.29490655
214.417,2.154093451
214.458,66.73009345
214.5,2.154093451
214.542,2.154093451
214.583,2.154093451
214.625,2.154093451
214.667,91.99809345
214.708,117.3150935
214.75,2.154093451
214.792,2.154093451
214.833,-31.21290655
214.875,12.68609345
214.917,217.6720935
214.958,-15.06990655
215,-81.65628519
215.042,-165.6372852
215.083,0.20671481
215.125,31.87171481
215.167,-2.721285186
215.208,-2.721285186
215.25,-286.6272852
215.292,-2.721285186
215.333,190.7767148
215.375,-2.721285186
215.417,-1.111285186
215.458,-2.721285186
215.5,-87.69628519
215.542,-2.721285186
215.583,69.67171481
215.625,-2.721285186
215.667,-23.25928519
215.708,-2.721285186
215.75,27.77771481
215.792,-2.721285186
215.833,37.08671481
215.875,73.54071481
215.917,39.95271481
215.958,4.631714814
216,-23.19020705
216.042,2.66579295
216.083,1.62379295
216.125,-6.15120705
216.167,-13.26220705
216.208,-13.26220705
216.25,-194.2942071
216.292,-113.5752071
216.333,-97.61420705
216.375,14.75779295
216.417,161.101793
216.458,-13.26220705
216.5,-132.4902071
216.542,-13.26220705
216.583,-13.26220705
216.625,-13.26220705
216.667,-13.26220705
216.708,50.55979295
216.75,-13.26220705
216.792,-50.02120705
216.833,-13.26220705
216.875,94.17679295
216.917,39.33879295
216.958,18.50879295
217,-9.573980761
217.042,-4.582980761
217.083,2.304019239
217.125,-23.87098076
217.167,-26.51298076
217.208,-5.619980761
217.25,-5.619980761
217.292,-5.619980761
217.333,-5.619980761
217.375,-18.76598076
217.417,-5.619980761
217.458,-5.619980761
217.5,58.00001924
217.542,-5.619980761
217.583,-111.8339808
217.625,-60.43098076
217.667,-5.619980761
217.708,82.81901924
217.75,-5.619980761
217.792,-58.29498076
217.833,-5.619980761
217.875,19.11301924
217.917,50.98201924
217.958,12.30201924
218,-4.486100854
218.042,-4.486100854
218.083,-4.486100854
218.125,-4.486100854
218.167,-167.1171009
218.208,-4.486100854
218.25,-4.486100854
218.292,-98.84710085
218.333,-112.6851009
218.375,-4.486100854
218.417,-4.486100854
218.458,-4.486100854
218.5,131.6638992
218.542,-4.486100854
218.583,-40.09010085
218.625,17.94089915
218.667,100.7908991
218.708,76.90389915
218.75,-4.486100854
218.792,-194.4491009
218.833,-4.486100854
218.875,92.95889915
218.917,20.86889915
218.958,17.36089915
219,41.90741299
219.042,-8.695587015
219.083,-8.695587015
219.125,-158.394587
219.167,-8.695587015
219.208,-8.695587015
219.25,-187.077587
219.292,-8.695587015
219.333,29.54041299
219.375,-30.20058702
219.417,-8.695587015
219.458,-37.98358702
219.5,-8.695587015
219.542,71.58741299
219.583,-8.695587015
219.625,-8.695587015
219.667,-41.39858702
219.708,-8.695587015
219.75,-8.695587015
219.792,4.659412985
219.833,-8.695587015
219.875,130.097413
219.917,-8.695587015
219.958,-8.695587015
220,184.5288257
220.042,-33.4251743
220.083,4.271825704
220.125,-10.8601743
220.167,9.2678257
220.208,-7.505174296
220.25,-3.652174296
220.292,-190.9491743
220.333,-3.652174296
220.375,-53.7711743
220.417,-151.7511743
220.458,-3.652174296
220.5,184.2988257
220.542,-3.652174296
220.583,52.0348257
220.625,103.0058257
220.667,-8.468174296
220.708,29.7088257
220.75,-22.9501743
220.792,-123.3411743
220.833,-3.652174296
220.875,-3.652174296
220.917,-3.652174296
220.958,44.6448257
221,30.17305561
221.042,6.01805561
221.083,12.82805561
221.125,12.78605561
221.167,1.869055606
221.208,33.12005561
221.25,-3.094944394
221.292,-307.8129444
221.333,-3.094944394
221.375,-32.94294439
221.417,33.36705561
221.458,-3.094944394
221.5,1.226055606
221.542,-3.094944394
221.583,-84.66594439
221.625,-2.028944394
221.667,183.3500556
221.708,-3.094944394
221.75,41.88505561
221.792,-15.69994439
221.833,-95.71394439
221.875,-3.094944394
221.917,188.7230556
221.958,7.569055606
222,-8.19529836
222.042,8.276701643
222.083,6.273701643
222.125,16.28970164
222.167,-12.02229836
222.208,-154.8752984
222.25,-1.428298357
222.292,-33.04229836
222.333,-1.428298357
222.375,12.24470164
222.417,-1.428298357
